filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,102400,scenario_a,1,5000,721.55,14.4,0,127176,15.36,0.0,0.0,0.02,0.07,6.24,0.0,0.0,60020.36,19.88630681818182,0.0,0.15428571428571428,0
f2fs,102400,scenario_a,1,5000,773.89,15.5,0,138378,14.11,0.0,0.0,0.01,0.07,5.77,0.0,0.0,60035.15,27.598181818181818,0.0,0.2905027932960894,0
