
================================================================================
 RECORD SIZE 102400 / ROUND 2/3 START 
================================================================================

######################################################################
# FILESYSTEM = EXT4
######################################################################
[Record Size] 102400 Bytes
[Fixed OP/s] EXT4 / scenario_a / 102400B -> target_ops=1000
[Service] Stopping Kafka KRaft broker ...

[Setup] Formatting & Mounting as ext4 ...
NAME MAJ:MIN RM SIZE RO TYPE MOUNTPOINTS
sdc    8:32   0  20G  0 disk /mnt/kafka-logs
/dev/sdc on /mnt/kafka-logs type ext4 (rw,noatime,nodiratime)
[Service] Starting Kafka in KRaft mode ...
[Service] Recreating benchmark topic ...

--- [MEASURE] EXT4 / scenario_a / 102400B / 1000 ops ---
  > =====================================
  >  Kafka Filesystem Benchmark (Java API)
  > =====================================
  >  - Record Size: 102400 Bytes
  >  - Target OP/s (total): 1000
  >  - Producers: 8
  >  - Consumer Active: false
  >  - Dynamic Topic Creation: false (rate=5/sec)
  >  - Warmup: 30 sec / Total Duration: 180 sec
  >  - Send mode: ASYNC (callback-based latency measurement)
  > [Config] BUFFER_MEMORY per producer = 32 MB
  > [Config] linger.ms=0, batch.size=102912
  > [Run] Producers started. warmup=30s, total=180s
  > 
  > --- [ Latency Results (ms) ] ---
  >  (App-level: send() call -> broker ACK; reaches OS page cache)
  >  Total Requests : 114889
  >  Average        : 8.38 ms
  >  p50 (Median)   : 5.96 ms
  >  p90            : 17.40 ms
  >  p99            : 48.51 ms
  >  p999           : 95.57 ms
  >  Max            : 151.87 ms
  > --------------------------------
  > --- [ Throughput / Errors ] ---
  >  Target OP/s         : 1000
  >  Achieved OP/s       : 765.41
  >  Achieved/Target (%) : 76.5
  >  Total Sent (incl. warmup) : 137210
  >  Send Errors               : 0
  > --------------------------------
  > 
  > --- [ Per-second Throughput & Latency ] ---
  > Sec   0 | send=   427 | ack=   420 | p50=11.41 ms | p99=542.89 ms
  > Sec   1 | send=   810 | ack=   810 | p50=4.57 ms | p99=23.95 ms
  > Sec   2 | send=   678 | ack=   675 | p50=3.31 ms | p99=20.17 ms
  > Sec   3 | send=   781 | ack=   787 | p50=2.80 ms | p99=19.88 ms
  > Sec   4 | send=   709 | ack=   702 | p50=3.25 ms | p99=23.93 ms
  > Sec   5 | send=   795 | ack=   803 | p50=3.47 ms | p99=21.14 ms
  > Sec   6 | send=   798 | ack=   799 | p50=4.37 ms | p99=19.75 ms
  > Sec   7 | send=   806 | ack=   808 | p50=4.17 ms | p99=28.90 ms
  > Sec   8 | send=   720 | ack=   711 | p50=4.42 ms | p99=23.07 ms
  > Sec   9 | send=   789 | ack=   798 | p50=4.78 ms | p99=46.44 ms
  > Sec  10 | send=   803 | ack=   803 | p50=3.05 ms | p99=15.43 ms
  > Sec  11 | send=   659 | ack=   655 | p50=4.92 ms | p99=22.57 ms
  > Sec  12 | send=   756 | ack=   755 | p50=5.48 ms | p99=23.08 ms
  > Sec  13 | send=   801 | ack=   799 | p50=3.96 ms | p99=21.80 ms
  > Sec  14 | send=   707 | ack=   692 | p50=12.66 ms | p99=113.18 ms
  > Sec  15 | send=   714 | ack=   727 | p50=15.68 ms | p99=76.80 ms
  > Sec  16 | send=   737 | ack=   741 | p50=12.11 ms | p99=46.57 ms
  > Sec  17 | send=   770 | ack=   769 | p50=5.83 ms | p99=23.30 ms
  > Sec  18 | send=   743 | ack=   740 | p50=6.16 ms | p99=25.26 ms
  > Sec  19 | send=   741 | ack=   742 | p50=6.92 ms | p99=26.47 ms
  > Sec  20 | send=   753 | ack=   760 | p50=7.06 ms | p99=24.49 ms
  > Sec  21 | send=   749 | ack=   742 | p50=7.14 ms | p99=23.99 ms
  > Sec  22 | send=   727 | ack=   734 | p50=13.02 ms | p99=67.14 ms
