
================================================================================
 RECORD SIZE 102400 / ROUND 1/3 START 
================================================================================

######################################################################
# FILESYSTEM = EXT4
######################################################################
[Record Size] 102400 Bytes
[Fixed OP/s] EXT4 / scenario_a / 102400B -> target_ops=1000
[Service] Stopping Kafka KRaft broker ...

[Setup] Formatting & Mounting as ext4 ...
NAME MAJ:MIN RM SIZE RO TYPE MOUNTPOINTS
sdc    8:32   0  20G  0 disk /mnt/kafka-logs
/dev/sdc on /mnt/kafka-logs type ext4 (rw,noatime,nodiratime)
[Service] Starting Kafka in KRaft mode ...
[Service] Recreating benchmark topic ...

--- [MEASURE] EXT4 / scenario_a / 102400B / 1000 ops ---
  > =====================================
  >  Kafka Filesystem Benchmark (Java API)
  > =====================================
  >  - Record Size: 102400 Bytes
  >  - Target OP/s (total): 1000
  >  - Producers: 8
  >  - Consumer Active: false
  >  - Dynamic Topic Creation: false (rate=5/sec)
  >  - Warmup: 30 sec / Total Duration: 180 sec
  >  - Send mode: ASYNC (callback-based latency measurement)
  > [Config] BUFFER_MEMORY per producer = 32 MB
  > [Config] linger.ms=0, batch.size=102912
  > [Run] Producers started. warmup=30s, total=180s
  > 
  > --- [ Latency Results (ms) ] ---
  >  (App-level: send() call -> broker ACK; reaches OS page cache)
  >  Total Requests : 114578
  >  Average        : 8.33 ms
  >  p50 (Median)   : 6.06 ms
  >  p90            : 17.72 ms
  >  p99            : 43.06 ms
  >  p999           : 79.96 ms
  >  Max            : 156.46 ms
  > --------------------------------
  > --- [ Throughput / Errors ] ---
  >  Target OP/s         : 1000
  >  Achieved OP/s       : 763.07
  >  Achieved/Target (%) : 76.3
  >  Total Sent (incl. warmup) : 137078
  >  Send Errors               : 0
  > --------------------------------
  > 
  > --- [ Per-second Throughput & Latency ] ---
  > Sec  54 | send=   728 | ack=   718 | p50=10.44 ms | p99=39.33 ms
  > Sec  55 | send=   774 | ack=   786 | p50=5.80 ms | p99=36.89 ms
  > Sec  56 | send=   790 | ack=   789 | p50=4.53 ms | p99=20.80 ms
  > Sec  57 | send=   781 | ack=   787 | p50=4.43 ms | p99=24.25 ms
  > Sec  58 | send=   782 | ack=   776 | p50=5.26 ms | p99=24.81 ms
  > Sec  59 | send=   784 | ack=   785 | p50=5.16 ms | p99=24.27 ms
  > Sec  60 | send=   752 | ack=   744 | p50=6.77 ms | p99=31.80 ms
  > Sec  61 | send=   729 | ack=   742 | p50=10.35 ms | p99=49.33 ms
  > Sec  62 | send=   775 | ack=   769 | p50=4.86 ms | p99=25.61 ms
  > Sec  63 | send=   750 | ack=   747 | p50=6.15 ms | p99=31.59 ms
  > Sec  64 | send=   738 | ack=   740 | p50=5.76 ms | p99=22.73 ms
  > Sec  65 | send=   767 | ack=   768 | p50=5.17 ms | p99=29.24 ms
  > Sec  66 | send=   760 | ack=   764 | p50=5.28 ms | p99=22.49 ms
  > Sec  67 | send=   781 | ack=   777 | p50=4.80 ms | p99=23.28 ms
  > Sec  68 | send=   794 | ack=   790 | p50=3.78 ms | p99=16.58 ms
  > Sec  69 | send=   780 | ack=   781 | p50=4.79 ms | p99=23.79 ms
  > Sec  70 | send=   780 | ack=   783 | p50=5.28 ms | p99=22.75 ms
  > Sec  71 | send=   775 | ack=   774 | p50=4.91 ms | p99=24.79 ms
  > Sec  72 | send=   760 | ack=   766 | p50=7.67 ms | p99=36.59 ms
  > Sec  73 | send=   767 | ack=   760 | p50=6.45 ms | p99=29.64 ms
  > Sec  74 | send=   770 | ack=   776 | p50=5.80 ms | p99=22.78 ms
  > Sec  75 | send=   760 | ack=   760 | p50=5.77 ms | p99=41.09 ms
  > Sec  76 | send=   787 | ack=   784 | p50=4.22 ms | p99=24.89 ms
  > Sec  77 | send=   733 | ack=   727 | p50=9.69 ms | p99=40.69 ms
  > Sec  78 | send=   727 | ack=   705 | p50=11.32 ms | p99=43.63 ms
  > Sec  79 | send=   748 | ack=   780 | p50=11.68 ms | p99=71.53 ms
  > Sec  80 | send=   780 | ack=   775 | p50=5.80 ms | p99=22.92 ms
  > Sec  81 | send=   748 | ack=   752 | p50=5.89 ms | p99=27.96 ms
  > Sec  82 | send=   784 | ack=   784 | p50=4.00 ms | p99=20.38 ms
  > Sec  83 | send=   807 | ack=   807 | p50=3.11 ms | p99=18.40 ms
  > Sec  84 | send=   777 | ack=   760 | p50=5.17 ms | p99=36.54 ms
  > Sec  85 | send=   751 | ack=   763 | p50=8.50 ms | p99=40.60 ms
  > Sec  86 | send=   785 | ack=   791 | p50=4.71 ms | p99=17.86 ms
  > Sec  87 | send=   793 | ack=   791 | p50=4.34 ms | p99=20.57 ms
  > Sec  88 | send=   778 | ack=   775 | p50=5.17 ms | p99=19.96 ms
  > Sec  89 | send=   785 | ack=   783 | p50=4.52 ms | p99=20.98 ms
  > Sec  90 | send=   778 | ack=   779 | p50=4.64 ms | p99=20.46 ms
  > Sec  91 | send=   794 | ack=   794 | p50=4.25 ms | p99=30.88 ms
  > Sec  92 | send=   776 | ack=   783 | p50=4.54 ms | p99=19.45 ms
  > Sec  93 | send=   769 | ack=   763 | p50=4.85 ms | p99=20.57 ms
  > Sec  94 | send=   757 | ack=   761 | p50=7.33 ms | p99=48.76 ms
  > Sec  95 | send=   768 | ack=   762 | p50=5.04 ms | p99=20.29 ms
  > Sec  96 | send=   723 | ack=   722 | p50=10.13 ms | p99=34.81 ms
  > Sec  97 | send=   732 | ack=   732 | p50=12.51 ms | p99=70.49 ms
  > Sec  98 | send=   725 | ack=   724 | p50=9.38 ms | p99=34.11 ms
  > Sec  99 | send=   769 | ack=   779 | p50=5.27 ms | p99=21.47 ms
  > Sec 100 | send=   749 | ack=   747 | p50=6.20 ms | p99=28.69 ms
  > Sec 101 | send=   781 | ack=   781 | p50=4.73 ms | p99=21.03 ms
  > Sec 102 | send=   768 | ack=   760 | p50=6.12 ms | p99=27.34 ms
  > Sec 103 | send=   748 | ack=   754 | p50=7.35 ms | p99=35.40 ms
  > Sec 104 | send=   762 | ack=   763 | p50=6.80 ms | p99=50.61 ms
  > Sec 105 | send=   774 | ack=   777 | p50=4.21 ms | p99=23.86 ms
  > Sec 106 | send=   768 | ack=   762 | p50=5.30 ms | p99=26.58 ms
  > Sec 107 | send=   767 | ack=   771 | p50=6.62 ms | p99=66.04 ms
  > Sec 108 | send=   772 | ack=   771 | p50=5.17 ms | p99=21.84 ms
  > Sec 109 | send=   745 | ack=   742 | p50=7.19 ms | p99=34.46 ms
  > Sec 110 | send=   725 | ack=   724 | p50=13.43 ms | p99=77.49 ms
  > Sec 111 | send=   744 | ack=   748 | p50=6.59 ms | p99=40.51 ms
  > Sec 112 | send=   766 | ack=   766 | p50=7.06 ms | p99=54.55 ms
  > Sec 113 | send=   775 | ack=   768 | p50=4.52 ms | p99=23.68 ms
  > Sec 114 | send=   801 | ack=   806 | p50=3.29 ms | p99=19.98 ms
  > Sec 115 | send=   815 | ack=   816 | p50=2.73 ms | p99=17.48 ms
  > Sec 116 | send=   773 | ack=   775 | p50=5.33 ms | p99=24.75 ms
  > Sec 117 | send=   768 | ack=   765 | p50=5.16 ms | p99=25.34 ms
  > Sec 118 | send=   777 | ack=   778 | p50=4.82 ms | p99=24.77 ms
  > Sec 119 | send=   776 | ack=   770 | p50=4.01 ms | p99=21.37 ms
  > Sec 120 | send=   788 | ack=   795 | p50=4.21 ms | p99=22.16 ms
  > Sec 121 | send=   791 | ack=   785 | p50=4.42 ms | p99=24.87 ms
  > Sec 122 | send=   755 | ack=   761 | p50=8.21 ms | p99=46.84 ms
  > Sec 123 | send=   780 | ack=   771 | p50=4.95 ms | p99=28.23 ms
  > Sec 124 | send=   758 | ack=   764 | p50=7.65 ms | p99=32.46 ms
  > Sec 125 | send=   764 | ack=   761 | p50=7.39 ms | p99=35.17 ms
  > Sec 126 | send=   725 | ack=   723 | p50=17.82 ms | p99=75.14 ms
  > Sec 127 | send=   705 | ack=   707 | p50=15.80 ms | p99=53.00 ms
  > Sec 128 | send=   730 | ack=   735 | p50=7.51 ms | p99=77.18 ms
  > Sec 129 | send=   779 | ack=   778 | p50=5.62 ms | p99=21.29 ms
  > Sec 130 | send=   757 | ack=   753 | p50=6.03 ms | p99=23.87 ms
  > Sec 131 | send=   759 | ack=   766 | p50=5.68 ms | p99=25.32 ms
  > Sec 132 | send=   787 | ack=   788 | p50=3.72 ms | p99=25.23 ms
  > Sec 133 | send=   745 | ack=   738 | p50=10.03 ms | p99=54.13 ms
  > Sec 134 | send=   736 | ack=   734 | p50=11.13 ms | p99=55.79 ms
  > Sec 135 | send=   772 | ack=   771 | p50=4.85 ms | p99=21.96 ms
  > Sec 136 | send=   762 | ack=   773 | p50=5.91 ms | p99=25.50 ms
  > Sec 137 | send=   778 | ack=   776 | p50=5.33 ms | p99=41.05 ms
  > Sec 138 | send=   765 | ack=   763 | p50=4.77 ms | p99=22.17 ms
  > Sec 139 | send=   770 | ack=   773 | p50=5.82 ms | p99=27.95 ms
  > Sec 140 | send=   779 | ack=   777 | p50=4.81 ms | p99=22.05 ms
  > Sec 141 | send=   789 | ack=   781 | p50=3.58 ms | p99=19.39 ms
  > Sec 142 | send=   777 | ack=   781 | p50=4.55 ms | p99=26.48 ms
  > Sec 143 | send=   740 | ack=   746 | p50=8.14 ms | p99=52.73 ms
  > Sec 144 | send=   777 | ack=   773 | p50=4.70 ms | p99=21.57 ms
  > Sec 145 | send=   771 | ack=   775 | p50=6.16 ms | p99=34.86 ms
  > Sec 146 | send=   728 | ack=   719 | p50=8.34 ms | p99=48.50 ms
  > Sec 147 | send=   700 | ack=   688 | p50=14.99 ms | p99=66.96 ms
  > Sec 148 | send=   701 | ack=   709 | p50=17.04 ms | p99=107.16 ms
  > Sec 149 | send=   761 | ack=   771 | p50=6.03 ms | p99=34.97 ms
  > Sec 150 | send=   778 | ack=   773 | p50=4.97 ms | p99=23.47 ms
  > Sec 151 | send=   761 | ack=   767 | p50=5.57 ms | p99=24.19 ms
  > Sec 152 | send=   781 | ack=   777 | p50=4.61 ms | p99=34.20 ms
  > Sec 153 | send=   796 | ack=   801 | p50=4.52 ms | p99=21.41 ms
  > Sec 154 | send=   745 | ack=   726 | p50=9.09 ms | p99=100.27 ms
  > Sec 155 | send=   760 | ack=   778 | p50=6.90 ms | p99=50.48 ms
  > Sec 156 | send=   773 | ack=   770 | p50=5.01 ms | p99=24.66 ms
  > Sec 157 | send=   779 | ack=   782 | p50=4.65 ms | p99=22.56 ms
  > Sec 158 | send=   779 | ack=   782 | p50=4.21 ms | p99=21.22 ms
  > Sec 159 | send=   770 | ack=   763 | p50=5.76 ms | p99=23.49 ms
  > Sec 160 | send=   760 | ack=   761 | p50=4.81 ms | p99=24.98 ms
  > Sec 161 | send=   804 | ack=   802 | p50=4.04 ms | p99=21.43 ms
  > Sec 162 | send=   780 | ack=   783 | p50=3.76 ms | p99=22.41 ms
  > Sec 163 | send=   774 | ack=   776 | p50=4.21 ms | p99=20.43 ms
  > Sec 164 | send=   748 | ack=   703 | p50=6.18 ms | p99=67.86 ms
  > Sec 165 | send=   780 | ack=   825 | p50=5.89 ms | p99=105.13 ms
  > Sec 166 | send=   721 | ack=   705 | p50=12.22 ms | p99=57.70 ms
  > Sec 167 | send=   718 | ack=   730 | p50=12.39 ms | p99=60.15 ms
  > Sec 168 | send=   735 | ack=   732 | p50=11.62 ms | p99=106.40 ms
  > Sec 169 | send=   769 | ack=   778 | p50=5.05 ms | p99=37.24 ms
  > Sec 170 | send=   763 | ack=   761 | p50=4.65 ms | p99=22.39 ms
  > Sec 171 | send=   770 | ack=   764 | p50=5.24 ms | p99=35.84 ms
  > Sec 172 | send=   769 | ack=   778 | p50=6.18 ms | p99=27.50 ms
  > Sec 173 | send=   766 | ack=   762 | p50=6.38 ms | p99=36.30 ms
  > Sec 174 | send=   759 | ack=   761 | p50=6.60 ms | p99=41.92 ms
  > Sec 175 | send=   774 | ack=   772 | p50=4.12 ms | p99=19.69 ms
  > Sec 176 | send=   763 | ack=   752 | p50=5.68 ms | p99=20.71 ms
  > Sec 177 | send=   773 | ack=   784 | p50=5.61 ms | p99=22.97 ms
  > Sec 178 | send=   783 | ack=   787 | p50=3.82 ms | p99=24.88 ms
  > Sec 179 | send=   771 | ack=   766 | p50=4.98 ms | p99=20.83 ms
  > ------------------------------------------
  > Req=114578 | Achieved=763.1 OP/s (76.3%) | App-Avg=8.33ms | App-P99=43.06ms | DiskUtil=19.12% | Block-await=6.16ms | iowait=0.66% | Bottleneck=False
[Success] JSON snapshot saved: results/kafka_fs_bench_20260525_155242/results_snapshot.json
[Success] CSV saved: results/kafka_fs_bench_20260525_155242/csv/full_results.csv
[Success] CSV saved: results/kafka_fs_bench_20260525_155242/csv/summary_by_fs_recordsize_scenario.csv
[Success] Summary report saved: results/kafka_fs_bench_20260525_155242/summary_report.txt
[Fixed OP/s] EXT4 / scenario_b / 102400B -> target_ops=1000
[Service] Stopping Kafka KRaft broker ...

[Setup] Formatting & Mounting as ext4 ...
NAME MAJ:MIN RM SIZE RO TYPE MOUNTPOINTS
sdc    8:32   0  20G  0 disk /mnt/kafka-logs
/dev/sdc on /mnt/kafka-logs type ext4 (rw,noatime,nodiratime)
[Service] Starting Kafka in KRaft mode ...
[Service] Recreating benchmark topic ...

--- [MEASURE] EXT4 / scenario_b / 102400B / 1000 ops ---
  > =====================================
  >  Kafka Filesystem Benchmark (Java API)
  > =====================================
  >  - Record Size: 102400 Bytes
  >  - Target OP/s (total): 1000
  >  - Producers: 8
  >  - Consumer Active: true
  >  - Dynamic Topic Creation: false (rate=5/sec)
  >  - Warmup: 30 sec / Total Duration: 180 sec
  >  - Send mode: ASYNC (callback-based latency measurement)
  > [Config] BUFFER_MEMORY per producer = 32 MB
  > [Config] linger.ms=0, batch.size=102912
  > [Run] Producers started. warmup=30s, total=180s
  > [Consumer] consumed 135887 records
  > [Consumer] error: org.apache.kafka.common.errors.InterruptException: java.lang.InterruptedException
  > 
  > --- [ Latency Results (ms) ] ---
  >  (App-level: send() call -> broker ACK; reaches OS page cache)
  >  Total Requests : 113760
  >  Average        : 8.19 ms
  >  p50 (Median)   : 5.69 ms
  >  p90            : 17.38 ms
  >  p99            : 45.71 ms
  >  p999           : 94.47 ms
  >  Max            : 169.20 ms
  > --------------------------------
  > --- [ Throughput / Errors ] ---
  >  Target OP/s         : 1000
  >  Achieved OP/s       : 758.02
  >  Achieved/Target (%) : 75.8
  >  Total Sent (incl. warmup) : 135890
  >  Send Errors               : 0
  > --------------------------------
  > 
  > --- [ Per-second Throughput & Latency ] ---
  > Sec   0 | send=   337 | ack=   332 | p50=27.58 ms | p99=559.63 ms
  > Sec   1 | send=   781 | ack=   786 | p50=6.43 ms | p99=42.33 ms
  > Sec   2 | send=   775 | ack=   775 | p50=3.41 ms | p99=22.36 ms
  > Sec   3 | send=   737 | ack=   736 | p50=2.42 ms | p99=14.41 ms
  > Sec   4 | send=   798 | ack=   794 | p50=3.61 ms | p99=22.51 ms
  > Sec   5 | send=   740 | ack=   735 | p50=3.76 ms | p99=32.22 ms
  > Sec   6 | send=   601 | ack=   600 | p50=4.89 ms | p99=45.32 ms
  > Sec   7 | send=   763 | ack=   770 | p50=3.70 ms | p99=19.16 ms
  > Sec   8 | send=   753 | ack=   755 | p50=3.05 ms | p99=21.44 ms
  > Sec   9 | send=   678 | ack=   680 | p50=3.85 ms | p99=23.06 ms
  > Sec  10 | send=   791 | ack=   790 | p50=4.50 ms | p99=22.40 ms
  > Sec  11 | send=   771 | ack=   769 | p50=4.50 ms | p99=18.38 ms
  > Sec  12 | send=   759 | ack=   755 | p50=4.55 ms | p99=19.01 ms
  > Sec  13 | send=   761 | ack=   759 | p50=6.20 ms | p99=43.86 ms
  > Sec  14 | send=   707 | ack=   689 | p50=10.63 ms | p99=53.25 ms
  > Sec  15 | send=   693 | ack=   715 | p50=13.05 ms | p99=97.98 ms
  > Sec  16 | send=   754 | ack=   756 | p50=8.39 ms | p99=45.70 ms
  > Sec  17 | send=   776 | ack=   772 | p50=5.03 ms | p99=23.59 ms
  > Sec  18 | send=   760 | ack=   759 | p50=4.06 ms | p99=33.95 ms
  > Sec  19 | send=   745 | ack=   742 | p50=5.51 ms | p99=27.69 ms
  > Sec  20 | send=   751 | ack=   748 | p50=5.39 ms | p99=37.95 ms
  > Sec  21 | send=   741 | ack=   750 | p50=6.92 ms | p99=40.67 ms
  > Sec  22 | send=   758 | ack=   761 | p50=3.94 ms | p99=21.88 ms
  > Sec  23 | send=   765 | ack=   763 | p50=6.29 ms | p99=23.40 ms
  > Sec  24 | send=   781 | ack=   779 | p50=3.84 ms | p99=21.86 ms
  > Sec  25 | send=   723 | ack=   722 | p50=3.99 ms | p99=24.89 ms
  > Sec  26 | send=   782 | ack=   781 | p50=4.32 ms | p99=21.58 ms
  > Sec  27 | send=   780 | ack=   787 | p50=4.29 ms | p99=24.14 ms
