
================================================================================
 RECORD SIZE 102400 / ROUND 3/3 START 
================================================================================

######################################################################
# FILESYSTEM = EXT4
######################################################################
[Record Size] 102400 Bytes
[Fixed OP/s] EXT4 / scenario_a / 102400B -> target_ops=1000
[Service] Stopping Kafka KRaft broker ...

[Setup] Formatting & Mounting as ext4 ...
NAME MAJ:MIN RM SIZE RO TYPE MOUNTPOINTS
sdc    8:32   0  20G  0 disk /mnt/kafka-logs
/dev/sdc on /mnt/kafka-logs type ext4 (rw,noatime,nodiratime)
[Service] Starting Kafka in KRaft mode ...
[Service] Recreating benchmark topic ...

--- [MEASURE] EXT4 / scenario_a / 102400B / 1000 ops ---
  > =====================================
  >  Kafka Filesystem Benchmark (Java API)
  > =====================================
  >  - Record Size: 102400 Bytes
  >  - Target OP/s (total): 1000
  >  - Producers: 8
  >  - Consumer Active: false
  >  - Dynamic Topic Creation: false (rate=5/sec)
  >  - Warmup: 30 sec / Total Duration: 180 sec
  >  - Send mode: ASYNC (callback-based latency measurement)
  > [Config] BUFFER_MEMORY per producer = 32 MB
  > [Config] linger.ms=0, batch.size=102912
  > [Run] Producers started. warmup=30s, total=180s
  > 
  > --- [ Latency Results (ms) ] ---
  >  (App-level: send() call -> broker ACK; reaches OS page cache)
  >  Total Requests : 114675
  >  Average        : 8.21 ms
  >  p50 (Median)   : 5.96 ms
  >  p90            : 17.24 ms
  >  p99            : 42.62 ms
  >  p999           : 88.59 ms
  >  Max            : 182.93 ms
  > --------------------------------
  > --- [ Throughput / Errors ] ---
  >  Target OP/s         : 1000
  >  Achieved OP/s       : 763.91
  >  Achieved/Target (%) : 76.4
  >  Total Sent (incl. warmup) : 137294
  >  Send Errors               : 0
  > --------------------------------
  > 
  > --- [ Per-second Throughput & Latency ] ---
  > Sec   0 | send=   374 | ack=   372 | p50=9.80 ms | p99=549.12 ms
  > Sec   1 | send=   800 | ack=   796 | p50=3.96 ms | p99=19.47 ms
  > Sec   2 | send=   804 | ack=   810 | p50=3.04 ms | p99=28.38 ms
  > Sec   3 | send=   827 | ack=   820 | p50=2.53 ms | p99=17.37 ms
  > Sec   4 | send=   852 | ack=   857 | p50=2.40 ms | p99=15.49 ms
  > Sec   5 | send=   793 | ack=   786 | p50=4.14 ms | p99=20.05 ms
  > Sec   6 | send=   799 | ack=   808 | p50=3.54 ms | p99=19.12 ms
  > Sec   7 | send=   615 | ack=   613 | p50=3.85 ms | p99=24.01 ms
  > Sec   8 | send=   815 | ack=   812 | p50=4.04 ms | p99=18.13 ms
  > Sec   9 | send=   798 | ack=   803 | p50=4.40 ms | p99=30.04 ms
  > Sec  10 | send=   803 | ack=   784 | p50=3.19 ms | p99=18.36 ms
  > Sec  11 | send=   766 | ack=   785 | p50=4.54 ms | p99=27.44 ms
  > Sec  12 | send=   766 | ack=   766 | p50=5.86 ms | p99=23.44 ms
  > Sec  13 | send=   741 | ack=   740 | p50=7.79 ms | p99=53.14 ms
  > Sec  14 | send=   726 | ack=   706 | p50=8.65 ms | p99=39.59 ms
  > Sec  15 | send=   718 | ack=   726 | p50=13.37 ms | p99=44.35 ms
  > Sec  16 | send=   709 | ack=   700 | p50=14.47 ms | p99=66.89 ms
  > Sec  17 | send=   729 | ack=   742 | p50=7.07 ms | p99=48.28 ms
  > Sec  18 | send=   763 | ack=   763 | p50=6.40 ms | p99=22.14 ms
  > Sec  19 | send=   758 | ack=   761 | p50=6.59 ms | p99=32.21 ms
  > Sec  20 | send=   743 | ack=   742 | p50=6.30 ms | p99=23.90 ms
  > Sec  21 | send=   746 | ack=   748 | p50=6.60 ms | p99=26.77 ms
  > Sec  22 | send=   739 | ack=   736 | p50=13.19 ms | p99=109.14 ms
