filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,102400,scenario_a,1,10000,1186.36,11.9,16,107522,0.74,0.0,0.0,0.02,0.08,16.2,0.0,0.0,209.46,36.57674157303371,0.0,0.2857142857142857,0
f2fs,102400,scenario_a,1,10000,1306.49,13.1,16,117875,0.51,0.0,0.0,0.02,0.06,9.64,0.0,0.0,229.15,45.354945054945055,0.0,0.5842696629213483,0
