filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,app_avg_ms,app_p50_ms,app_p90_ms,app_p99_ms,app_p999_ms,app_max_ms,block_util_avg,block_util_max,block_await_avg,block_await_max,block_r_await_avg,block_w_await_avg,block_rkB_s_avg,block_wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,1024,scenario_a,1,100000,180,30,8,False,False,5,226774,1509.11,1.5,279410,0,37.73,28.08,71.26,249.53,592.18,759.06,5.195806451612903,98.2,8.518967741935484,90.38,0.0,8.518967741935484,0.0,1745.8869677419355,5.464516129032258,53.94838709677419,39.36129032258064,1.1096774193548387,False,disk await avg 8.52 ms >= 5.00 ms,results/kafka_fs_bench_20260524_075744/raw/r1_ext4_scenario_a_1024B_100000ops_measure.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_a_1024B_100000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_a_1024B_100000ops_measure_vmstat.txt.gz
ext4,1024,scenario_b,1,100000,180,30,8,True,False,5,220044,1463.58,1.5,261290,0,32.25,24.76,64.75,148.18,391.49,527.2,5.4447712418300656,81.8,9.306535947712419,142.77,0.0,9.306535947712419,0.0,1663.0295424836602,6.352941176470588,53.30718954248366,39.248366013071895,0.9477124183006536,False,disk await avg 9.31 ms >= 5.00 ms,results/kafka_fs_bench_20260524_075744/raw/r1_ext4_scenario_b_1024B_100000ops_measure.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_b_1024B_100000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_b_1024B_100000ops_measure_vmstat.txt.gz
ext4,1024,scenario_a_dynamic,1,100000,180,30,8,False,True,5,208677,1388.8,1.4,252822,0,40.7,31.17,81.75,188.53,505.96,660.12,45.883947368421055,100.69,17.91092105263158,67.53,0.0,17.91092105263158,0.0,2364.0926315789475,7.223684210526316,55.276315789473685,30.532894736842106,6.953947368421052,False,cpu iowait avg 6.95% >= 5.00% | disk await avg 17.91 ms >= 5.00 ms,results/kafka_fs_bench_20260524_075744/raw/r1_ext4_scenario_a_dynamic_1024B_100000ops_measure.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_a_dynamic_1024B_100000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_a_dynamic_1024B_100000ops_measure_vmstat.txt.gz
ext4,1024,scenario_b_dynamic,1,100000,180,30,8,True,True,5,209888,1396.89,1.4,250046,0,41.63,31.61,83.44,219.52,440.62,708.56,45.32686274509804,98.91,17.72954248366013,66.14,0.0,17.72954248366013,0.0,2403.3882352941177,7.8355263157894735,55.41447368421053,29.914473684210527,6.822368421052632,False,cpu iowait avg 6.82% >= 5.00% | disk await avg 17.73 ms >= 5.00 ms,results/kafka_fs_bench_20260524_075744/raw/r1_ext4_scenario_b_dynamic_1024B_100000ops_measure.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_b_dynamic_1024B_100000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_b_dynamic_1024B_100000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,1,10000,180,30,8,False,False,5,225577,1501.51,15.0,271181,0,53.68,43.45,104.77,227.82,342.19,486.6,14.836601307189543,99.8,14.220261437908496,163.33,0.0,14.220261437908496,0.0,15113.369934640523,6.427631578947368,55.99342105263158,36.125,1.4078947368421053,False,disk await avg 14.22 ms >= 5.00 ms,results/kafka_fs_bench_20260524_075744/raw/r1_ext4_scenario_a_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_a_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_a_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,1,10000,180,30,8,True,False,5,213548,1421.18,14.2,256977,0,37.33,29.26,78.09,157.8,263.19,428.74,12.649802631578947,101.09,10.56453947368421,86.62,0.0,10.56453947368421,0.0,13251.031578947368,8.519736842105264,52.53947368421053,37.51973684210526,1.388157894736842,False,disk await avg 10.56 ms >= 5.00 ms,results/kafka_fs_bench_20260524_075744/raw/r1_ext4_scenario_b_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_b_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_b_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a_dynamic,1,10000,180,30,8,False,True,5,195503,1301.54,13.0,237348,0,65.34,44.21,128.59,425.06,801.27,1066.1,51.281644736842104,101.34,22.48111842105263,70.59,0.0,22.48111842105263,0.0,13561.532631578948,7.967105263157895,54.375,29.57236842105263,8.078947368421053,False,cpu iowait avg 8.08% >= 5.00% | disk await avg 22.48 ms >= 5.00 ms,results/kafka_fs_bench_20260524_075744/raw/r1_ext4_scenario_a_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_a_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_a_dynamic_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b_dynamic,1,10000,180,30,8,True,True,5,200046,1330.71,13.3,240014,0,61.64,42.69,127.44,354.71,679.5,945.74,48.480526315789476,101.39,20.49269736842105,72.13,0.0,20.49269736842105,0.0,14117.38947368421,9.907894736842104,53.26973684210526,29.375,7.453947368421052,False,cpu iowait avg 7.45% >= 5.00% | disk await avg 20.49 ms >= 5.00 ms,results/kafka_fs_bench_20260524_075744/raw/r1_ext4_scenario_b_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_b_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_b_dynamic_10240B_10000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,1,1000,180,30,8,False,False,5,115894,770.93,77.1,138230,0,9.19,5.99,18.27,68.28,138.34,221.92,18.814802631578946,100.1,6.051052631578948,21.94,0.0,6.051052631578948,0.0,79860.07578947369,6.828947368421052,44.33552631578947,48.23026315789474,0.5789473684210527,False,disk await avg 6.05 ms >= 5.00 ms,results/kafka_fs_bench_20260524_075744/raw/r1_ext4_scenario_a_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_a_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_a_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b,1,1000,180,30,8,True,False,5,112381,748.86,74.9,134310,0,8.47,5.83,18.25,47.09,90.19,155.22,19.037152317880796,100.9,6.343377483443708,29.95,0.0,6.343377483443708,0.0,76854.99761589404,10.3841059602649,44.13245033112583,44.966887417218544,0.5629139072847682,False,disk await avg 6.34 ms >= 5.00 ms,results/kafka_fs_bench_20260524_075744/raw/r1_ext4_scenario_b_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_b_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260524_075744/monitor/r1_ext4_scenario_b_102400B_1000ops_measure_vmstat.txt.gz
