filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,avg_ms,p50_ms,p90_ms,p99_ms,p999_ms,max_ms,util_avg,util_max,await_avg,await_max,r_await_avg,w_await_avg,rkB_s_avg,wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,1024,scenario_a,1,200000,120,30,16,False,False,5,328503,3645.17,1.8,446068,0,0.16,0.0,0.01,5.19,14.31,57.85,82.50395604395604,93.1,0.0,0.0,0.0,9.052527472527473,0.0,0.0,4.769230769230769,55.362637362637365,28.274725274725274,11.571428571428571,True,disk util avg 82.50% >= 80.00% | cpu iowait avg 11.57% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r1_ext4_scenario_a_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_a_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_a_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_a,2,200000,120,30,16,False,False,5,331601,3678.94,1.8,446181,0,0.16,0.0,0.01,5.15,14.59,41.57,81.84,90.2,0.0,0.0,0.0,8.666043956043955,0.0,0.0,4.912087912087912,54.92307692307692,28.813186813186814,11.32967032967033,True,disk util avg 81.84% >= 80.00% | cpu iowait avg 11.33% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r2_ext4_scenario_a_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_a_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_a_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_a,3,200000,120,30,16,False,False,5,320206,3550.62,1.8,438034,0,0.16,0.0,0.01,5.3,14.75,42.22,82.28527472527473,90.3,0.0,0.0,0.0,9.104945054945055,0.0,0.0,4.516483516483516,54.252747252747255,29.384615384615383,11.87912087912088,True,disk util avg 82.29% >= 80.00% | cpu iowait avg 11.88% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r3_ext4_scenario_a_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_a_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_a_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_b,1,200000,120,30,16,True,True,5,331337,3671.2,1.8,451688,0,0.14,0.0,0.01,4.63,15.21,51.72,86.90186813186813,95.6,0.0,0.0,0.0,9.552087912087911,0.0,0.0,8.428571428571429,53.05494505494506,25.175824175824175,13.384615384615385,True,disk util avg 86.90% >= 80.00% | cpu iowait avg 13.38% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r1_ext4_scenario_b_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_b_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_b_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_b,2,200000,120,30,16,True,True,5,332627,3688.89,1.8,454200,0,0.14,0.0,0.01,4.64,14.4,57.11,86.39934065934067,93.0,0.0,0.0,0.0,9.45901098901099,0.0,0.0,8.175824175824175,53.05494505494506,25.285714285714285,13.582417582417582,True,disk util avg 86.40% >= 80.00% | cpu iowait avg 13.58% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r2_ext4_scenario_b_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_b_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_b_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_b,3,200000,120,30,16,True,True,5,331105,3668.18,1.8,456248,0,0.14,0.0,0.01,4.72,14.91,46.36,86.93934065934066,94.8,0.0,0.0,0.0,9.688351648351649,0.0,0.0,8.098901098901099,53.30769230769231,24.846153846153847,13.736263736263735,True,disk util avg 86.94% >= 80.00% | cpu iowait avg 13.74% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r3_ext4_scenario_b_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_b_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_b_1024B_200000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,1,20000,120,30,16,False,False,5,139224,1219.3,6.1,243899,0,6.72,0.01,9.89,119.8,172.56,222.06,76.03017391304348,82.7,0.0,0.0,0.0,4.939739130434782,0.0,0.0,4.878260869565217,38.40869565217391,45.33913043478261,11.504347826086956,False,cpu iowait avg 11.50% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r1_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,2,20000,120,30,16,False,False,5,163631,1489.42,7.4,269287,0,5.02,0.01,4.49,127.28,189.74,265.91,77.65018018018019,84.2,0.0,0.0,0.0,5.865225225225225,0.0,0.0,5.486486486486487,40.414414414414416,40.13513513513514,13.963963963963964,False,cpu iowait avg 13.96% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r2_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,3,20000,120,30,16,False,False,5,150067,1348.99,6.7,253018,0,5.89,0.01,10.52,94.51,185.22,291.71,73.76678571428572,79.4,0.0,0.0,0.0,4.930803571428571,0.0,0.0,5.267857142857143,37.205357142857146,46.401785714285715,11.178571428571429,False,cpu iowait avg 11.18% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r3_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,1,20000,120,30,16,True,True,5,124055,1086.32,5.4,226991,0,8.07,0.01,16.64,135.51,191.53,306.94,76.59556521739131,83.2,0.0,0.0,0.0,5.409478260869565,0.0,0.0,8.217391304347826,40.29565217391304,40.278260869565216,11.26086956521739,False,cpu iowait avg 11.26% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r1_ext4_scenario_b_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_b_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_b_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,2,20000,120,30,16,True,True,5,123336,1093.76,5.5,225899,0,8.12,0.01,10.92,140.48,219.89,326.94,74.3119298245614,81.8,0.0,0.0,0.0,4.849035087719298,0.0,0.0,7.956140350877193,38.0,42.98245614035088,11.12280701754386,False,cpu iowait avg 11.12% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r2_ext4_scenario_b_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_b_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_b_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,3,20000,120,30,16,True,True,5,150208,1344.79,6.7,254643,0,5.83,0.01,2.78,161.44,239.58,355.23,77.82548672566372,86.04,0.0,0.0,0.0,5.6193805309734515,0.0,0.0,8.716814159292035,38.38053097345133,39.389380530973455,13.575221238938052,False,cpu iowait avg 13.58% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r3_ext4_scenario_b_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_b_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_b_10240B_20000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,1,2000,120,30,16,False,False,5,67015,663.61,33.2,98756,0,11.41,0.02,32.22,169.36,246.45,409.99,86.03245098039216,92.77,0.0,0.0,0.0,7.538333333333333,0.0,0.0,9.735294117647058,41.61764705882353,33.254901960784316,15.470588235294118,True,disk util avg 86.03% >= 80.00% | cpu iowait avg 15.47% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r1_ext4_scenario_a_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_a_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_a_102400B_2000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,2,2000,120,30,16,False,False,5,59213,578.46,28.9,88870,0,14.5,0.02,51.74,205.9,294.34,415.01,81.19805825242719,91.09,0.0,0.0,0.0,6.6748543689320385,0.0,0.0,8.62135922330097,38.66990291262136,39.689320388349515,12.980582524271844,True,disk util avg 81.20% >= 80.00% | cpu iowait avg 12.98% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r2_ext4_scenario_a_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_a_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_a_102400B_2000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,3,2000,120,30,16,False,False,5,63557,625.06,31.3,92625,0,12.53,0.02,30.62,190.14,307.01,385.43,83.31728155339806,88.9,0.0,0.0,0.0,6.850291262135922,0.0,0.0,9.233009708737864,38.61165048543689,38.43689320388349,13.660194174757281,True,disk util avg 83.32% >= 80.00% | cpu iowait avg 13.66% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r3_ext4_scenario_a_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_a_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_a_102400B_2000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b,1,2000,120,30,16,True,True,5,55526,543.68,27.2,86351,0,15.93,0.02,69.67,213.11,280.43,393.39,88.2652427184466,92.9,0.0,0.0,0.0,7.094660194174757,0.0,0.0,12.339805825242719,42.679611650485434,30.980582524271846,14.009708737864077,True,disk util avg 88.27% >= 80.00% | cpu iowait avg 14.01% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r1_ext4_scenario_b_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_b_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_b_102400B_2000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b,2,2000,120,30,16,True,True,5,56745,555.85,27.8,87028,0,15.29,0.02,58.35,215.02,282.68,414.29,83.47747572815534,90.79,0.0,0.0,0.0,7.580194174757281,0.0,0.0,12.514563106796116,42.12621359223301,31.49514563106796,13.757281553398059,True,disk util avg 83.48% >= 80.00% | cpu iowait avg 13.76% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r2_ext4_scenario_b_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_b_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_b_102400B_2000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b,3,2000,120,30,16,True,True,5,53760,524.29,26.2,81497,0,16.7,0.02,57.16,240.73,343.96,466.65,82.17291262135923,87.2,0.0,0.0,0.0,6.793592233009709,0.0,0.0,11.45631067961165,39.116504854368934,35.90291262135922,13.495145631067961,True,disk util avg 82.17% >= 80.00% | cpu iowait avg 13.50% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r3_ext4_scenario_b_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_b_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_b_102400B_2000ops_measure_vmstat.txt.gz
ext4,1024000,scenario_a,1,200,120,30,16,False,False,5,14592,121.37,60.7,19904,0,16.72,0.21,29.53,324.76,583.0,997.79,73.21336134453782,97.0,0.0,0.0,0.0,7.492689075630252,0.0,0.0,20.0,32.775,35.75833333333333,11.45,False,cpu iowait avg 11.45% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r1_ext4_scenario_a_1024000B_200ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_a_1024000B_200ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_a_1024000B_200ops_measure_vmstat.txt.gz
ext4,1024000,scenario_a,2,200,120,30,16,False,False,5,15083,125.42,62.7,20369,0,13.06,0.2,16.34,274.49,506.1,635.61,72.73051282051281,97.9,0.0,0.0,0.0,7.188803418803419,0.0,0.0,19.525,31.891666666666666,37.458333333333336,11.133333333333333,False,cpu iowait avg 11.13% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r2_ext4_scenario_a_1024000B_200ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_a_1024000B_200ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_a_1024000B_200ops_measure_vmstat.txt.gz
ext4,1024000,scenario_a,3,200,120,30,16,False,False,5,15156,126.06,63.0,20431,7,12.06,0.19,13.28,264.1,463.56,638.38,70.71983333333333,97.0,0.0,0.0,0.0,6.803916666666667,0.0,0.0,19.428571428571427,31.764705882352942,37.54621848739496,11.22689075630252,False,cpu iowait avg 11.23% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r3_ext4_scenario_a_1024000B_200ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_a_1024000B_200ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_a_1024000B_200ops_measure_vmstat.txt.gz
ext4,1024000,scenario_b,1,200,120,30,16,True,True,5,13443,140.09,70.0,18587,0,27.0,0.18,52.91,478.87,854.52,1195.3,94.19288659793814,98.12,0.0,0.0,5.055670103092783,9.635051546391752,0.0,0.0,27.103092783505154,43.07216494845361,15.391752577319588,14.56701030927835,True,disk util avg 94.19% >= 80.00% | cpu iowait avg 14.57% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r1_ext4_scenario_b_1024000B_200ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_b_1024000B_200ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_ext4_scenario_b_1024000B_200ops_measure_vmstat.txt.gz
ext4,1024000,scenario_b,2,200,120,30,16,True,True,5,13000,134.71,67.4,18234,0,31.76,0.19,71.07,541.7,763.63,1212.06,93.35612244897959,98.4,0.0,0.0,5.2057142857142855,9.893877551020408,0.0,0.0,26.142857142857142,42.816326530612244,16.632653061224488,14.346938775510203,True,disk util avg 93.36% >= 80.00% | cpu iowait avg 14.35% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r2_ext4_scenario_b_1024000B_200ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_b_1024000B_200ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_ext4_scenario_b_1024000B_200ops_measure_vmstat.txt.gz
ext4,1024000,scenario_b,3,200,120,30,16,True,True,5,13296,138.12,69.1,18551,0,28.06,0.21,46.35,511.72,794.81,1061.98,93.35711340206186,97.9,0.0,0.0,5.204020618556701,10.045773195876288,0.0,0.0,26.7319587628866,43.1958762886598,15.855670103092784,14.195876288659793,True,disk util avg 93.36% >= 80.00% | cpu iowait avg 14.20% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r3_ext4_scenario_b_1024000B_200ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_b_1024000B_200ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r3_ext4_scenario_b_1024000B_200ops_measure_vmstat.txt.gz
f2fs,1024,scenario_a,1,200000,120,30,16,False,False,5,336111,3728.68,1.9,454230,0,0.16,0.0,0.01,5.19,14.87,46.8,71.47736263736263,80.5,0.0,0.0,0.0,6.617802197802198,0.0,0.0,5.472527472527473,56.857142857142854,29.681318681318682,7.989010989010989,False,cpu iowait avg 7.99% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r1_f2fs_scenario_a_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_f2fs_scenario_a_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r1_f2fs_scenario_a_1024B_200000ops_measure_vmstat.txt.gz
f2fs,1024,scenario_a,2,200000,120,30,16,False,False,5,335441,3719.27,1.9,451660,0,0.16,0.0,0.01,5.26,15.07,49.41,70.93593406593406,83.1,0.0,0.0,0.0,6.5746153846153845,0.0,0.0,5.582417582417582,56.76923076923077,29.846153846153847,7.791208791208791,False,cpu iowait avg 7.79% >= 5.00%,results/kafka_fs_bench_20260429_125029/raw/r2_f2fs_scenario_a_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_f2fs_scenario_a_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_125029/monitor/r2_f2fs_scenario_a_1024B_200000ops_measure_vmstat.txt.gz
