filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,avg_ms,p50_ms,p90_ms,p99_ms,p999_ms,max_ms,util_avg,util_max,await_avg,await_max,r_await_avg,w_await_avg,rkB_s_avg,wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,10240,scenario_a,1,20000,120,30,16,False,False,5,106368,885.23,4.4,200009,0,10.76,0.01,35.98,172.69,275.17,504.34,87.69768595041322,93.0,0.0,0.0,0.0,4.522231404958678,0.0,0.0,3.909090909090909,36.98347107438016,39.62809917355372,19.512396694214875,True,disk util avg 87.70% >= 80.00% | cpu iowait avg 19.51% >= 5.00%,results/kafka_fs_bench_20260425_071301/raw/r1_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260425_071301/monitor/r1_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260425_071301/monitor/r1_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
f2fs,10240,scenario_a,1,20000,120,30,16,False,False,5,92112,766.51,3.8,186455,0,12.66,0.01,66.19,153.57,199.74,327.62,91.26900826446281,96.3,0.0,0.0,0.2396694214876033,4.398181818181818,0.0,0.0,3.6363636363636362,36.90909090909091,42.16528925619835,17.355371900826448,True,disk util avg 91.27% >= 80.00% | cpu iowait avg 17.36% >= 5.00%,results/kafka_fs_bench_20260425_071301/raw/r1_f2fs_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260425_071301/monitor/r1_f2fs_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260425_071301/monitor/r1_f2fs_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
