filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,10240,scenario_a,1,20000,5364.9,26.8,0,483689,23.61,0.0,0.0,13.88,62.44,140.77,0.0,0.0,345.19,28.18912087912088,0.0,0.32967032967032966,0
f2fs,10240,scenario_a,1,20000,5271.35,26.4,0,475861,22.43,0.0,0.0,15.37,53.51,103.75,0.0,0.0,231.98,29.86835164835165,0.0,0.17582417582417584,0
