filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,1024000,scenario_a,1,200,142.51,71.3,0,13761,27.23,0.0,0.0,0.18,82.75,408.63,0.0,0.0,809.95,96.34244897959184,0.0,19.336734693877553,1
f2fs,1024000,scenario_a,1,200,130.99,65.5,0,12796,35.79,0.0,0.0,0.17,153.71,490.43,0.0,0.0,861.74,96.03373737373737,0.0,17.95959595959596,1
