filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,avg_ms,p50_ms,p90_ms,p99_ms,p999_ms,max_ms,util_avg,util_max,await_avg,await_max,r_await_avg,w_await_avg,rkB_s_avg,wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,10240,scenario_a,1,20000,120,30,16,False,False,5,152543,1359.77,6.8,257635,0,5.82,0.01,10.26,100.96,142.71,209.9,78.37106194690266,84.9,0.0,0.0,0.0,5.413008849557523,0.0,0.0,5.106194690265487,39.91150442477876,43.097345132743364,11.982300884955752,False,cpu iowait avg 11.98% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r1_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r1_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r1_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,2,20000,120,30,16,False,False,5,144301,1284.09,6.4,248384,0,6.28,0.01,8.88,118.15,161.77,229.52,76.72123893805309,83.9,0.0,0.0,0.0,5.550973451327434,0.0,0.0,4.6902654867256635,39.61946902654867,43.85840707964602,11.849557522123893,False,cpu iowait avg 11.85% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r2_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r2_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r2_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,3,20000,120,30,16,False,False,5,129290,1149.77,5.7,230984,0,7.51,0.01,5.64,157.27,275.06,475.56,71.6837168141593,78.6,0.0,0.0,0.0,4.568495575221239,0.0,0.0,4.389380530973451,35.65486725663717,50.0,10.0,False,cpu iowait avg 10.00% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r3_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r3_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r3_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,4,20000,120,30,16,False,False,5,145451,1298.51,6.5,249378,0,6.15,0.01,8.03,114.91,186.78,323.02,77.0916814159292,84.9,0.0,0.0,0.0,5.571327433628318,0.0,0.0,4.929203539823009,39.1858407079646,44.07964601769911,11.929203539823009,False,cpu iowait avg 11.93% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r4_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r4_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r4_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,5,20000,120,30,16,False,False,5,143382,1274.11,6.4,247413,0,6.44,0.01,8.24,117.54,169.87,277.1,73.21280701754385,80.6,0.0,0.0,0.0,4.918157894736842,0.0,0.0,5.017543859649122,37.98245614035088,46.35964912280702,10.736842105263158,False,cpu iowait avg 10.74% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r5_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r5_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r5_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,1,20000,120,30,16,True,True,5,136503,1227.99,6.1,244294,0,6.87,0.01,6.18,136.94,203.7,325.93,75.59598214285714,85.8,0.0,0.0,0.0,5.539821428571429,0.0,0.0,8.598214285714286,39.875,38.964285714285715,12.535714285714286,False,cpu iowait avg 12.54% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r1_ext4_scenario_b_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r1_ext4_scenario_b_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r1_ext4_scenario_b_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,2,20000,120,30,16,True,True,5,142210,1292.55,6.5,249065,0,6.4,0.01,5.74,138.48,219.49,399.95,77.1963963963964,84.3,0.0,0.0,0.0,5.217837837837838,0.0,0.0,8.567567567567568,39.009009009009006,39.5945945945946,12.81081081081081,False,cpu iowait avg 12.81% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r2_ext4_scenario_b_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r2_ext4_scenario_b_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r2_ext4_scenario_b_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,3,20000,120,30,16,True,True,5,131967,1170.2,5.9,236897,0,7.25,0.01,6.92,144.8,221.07,342.09,80.08798245614035,86.93,0.0,0.0,0.0,5.859473684210526,0.0,0.0,8.631578947368421,40.35087719298246,38.20175438596491,12.81578947368421,True,disk util avg 80.09% >= 80.00% | cpu iowait avg 12.82% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r3_ext4_scenario_b_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r3_ext4_scenario_b_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r3_ext4_scenario_b_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,4,20000,120,30,16,True,True,5,137330,1233.17,6.2,242747,0,6.83,0.01,6.55,147.98,227.99,331.91,75.88398230088495,84.1,0.0,0.0,0.0,5.01716814159292,0.0,0.0,8.526785714285714,38.1875,41.580357142857146,11.616071428571429,False,cpu iowait avg 11.62% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r4_ext4_scenario_b_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r4_ext4_scenario_b_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r4_ext4_scenario_b_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,5,20000,120,30,16,True,True,5,120943,1071.47,5.4,222628,0,8.39,0.01,20.7,131.39,193.77,252.11,74.89377192982457,81.1,0.0,0.0,0.0,4.836929824561404,0.0,0.0,8.078947368421053,38.57017543859649,42.50877192982456,10.903508771929825,False,cpu iowait avg 10.90% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r5_ext4_scenario_b_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r5_ext4_scenario_b_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r5_ext4_scenario_b_10240B_20000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,1,2000,120,30,16,False,False,5,66271,655.1,32.8,98292,0,11.69,0.02,35.22,184.79,295.95,516.64,84.9986274509804,91.2,0.0,0.0,0.0,7.362745098039215,0.0,0.0,9.53921568627451,40.98039215686274,35.068627450980394,14.431372549019608,True,disk util avg 85.00% >= 80.00% | cpu iowait avg 14.43% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r1_ext4_scenario_a_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r1_ext4_scenario_a_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r1_ext4_scenario_a_102400B_2000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,2,2000,120,30,16,False,False,5,67285,667.3,33.4,99241,0,11.39,0.02,32.93,177.72,269.03,477.2,85.60058823529411,90.9,0.0,0.0,0.0,7.5149019607843135,0.0,0.0,9.607843137254902,41.38235294117647,34.30392156862745,14.637254901960784,True,disk util avg 85.60% >= 80.00% | cpu iowait avg 14.64% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r2_ext4_scenario_a_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r2_ext4_scenario_a_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r2_ext4_scenario_a_102400B_2000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,3,2000,120,30,16,False,False,5,64542,636.3,31.8,94564,0,12.25,0.02,28.09,183.38,282.98,421.64,81.04196078431373,88.1,0.0,0.0,0.0,5.959803921568628,0.0,0.0,8.892156862745098,37.27450980392157,41.59803921568628,12.27450980392157,True,disk util avg 81.04% >= 80.00% | cpu iowait avg 12.27% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r3_ext4_scenario_a_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r3_ext4_scenario_a_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r3_ext4_scenario_a_102400B_2000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,4,2000,120,30,16,False,False,5,65955,649.83,32.5,96952,0,11.84,0.02,41.01,167.67,233.67,396.98,86.30174757281553,92.5,0.0,0.0,0.0,7.548058252427184,0.0,0.0,9.42156862745098,41.1764705882353,34.254901960784316,15.156862745098039,True,disk util avg 86.30% >= 80.00% | cpu iowait avg 15.16% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r4_ext4_scenario_a_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r4_ext4_scenario_a_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r4_ext4_scenario_a_102400B_2000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,5,2000,120,30,16,False,False,5,67776,665.08,33.3,99178,0,11.23,0.02,35.41,168.8,241.95,381.32,84.94029126213591,90.4,0.0,0.0,0.0,7.373495145631068,0.0,0.0,9.699029126213592,40.53398058252427,35.640776699029125,14.067961165048544,True,disk util avg 84.94% >= 80.00% | cpu iowait avg 14.07% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r5_ext4_scenario_a_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r5_ext4_scenario_a_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r5_ext4_scenario_a_102400B_2000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b,1,2000,120,30,16,True,True,5,60366,592.07,29.6,88471,0,13.69,0.02,39.42,198.21,296.54,450.24,79.1704854368932,84.5,0.0,0.0,0.0,5.958834951456311,0.0,0.0,11.485436893203884,35.94174757281554,41.12621359223301,11.495145631067961,False,cpu iowait avg 11.50% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r1_ext4_scenario_b_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r1_ext4_scenario_b_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r1_ext4_scenario_b_102400B_2000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b,2,2000,120,30,16,True,True,5,60517,594.52,29.7,91429,0,13.61,0.02,44.1,196.34,283.81,462.64,87.19689320388349,91.76,0.0,0.0,0.0,8.15009708737864,0.0,0.0,13.058252427184467,43.36893203883495,28.41747572815534,15.145631067961165,True,disk util avg 87.20% >= 80.00% | cpu iowait avg 15.15% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r2_ext4_scenario_b_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r2_ext4_scenario_b_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r2_ext4_scenario_b_102400B_2000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b,3,2000,120,30,16,True,True,5,57321,566.48,28.3,84879,0,15.06,0.02,54.89,213.88,296.4,373.47,80.91990196078432,88.0,0.0,0.0,0.0,6.115,0.0,0.0,11.745098039215685,38.34313725490196,37.1764705882353,12.656862745098039,True,disk util avg 80.92% >= 80.00% | cpu iowait avg 12.66% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r3_ext4_scenario_b_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r3_ext4_scenario_b_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r3_ext4_scenario_b_102400B_2000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b,4,2000,120,30,16,True,True,5,56503,555.69,27.8,86520,0,15.39,0.02,59.54,213.96,289.28,432.12,83.6431067961165,88.5,0.0,0.0,0.0,7.290097087378641,0.0,0.0,12.058252427184467,41.1747572815534,33.04854368932039,13.699029126213592,True,disk util avg 83.64% >= 80.00% | cpu iowait avg 13.70% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r4_ext4_scenario_b_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r4_ext4_scenario_b_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r4_ext4_scenario_b_102400B_2000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b,5,2000,120,30,16,True,True,5,51508,504.35,25.2,78745,0,18.07,0.02,81.52,231.69,293.74,387.54,78.96582524271845,85.4,0.0,0.0,0.0,5.94,0.0,0.0,11.815533980582524,38.349514563106794,38.37864077669903,11.54368932038835,False,cpu iowait avg 11.54% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r5_ext4_scenario_b_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r5_ext4_scenario_b_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r5_ext4_scenario_b_102400B_2000ops_measure_vmstat.txt.gz
ext4,1024000,scenario_a,1,200,120,30,16,False,False,5,15100,125.58,62.8,20438,16,8.77,0.19,6.25,248.3,462.31,641.3,67.80322314049587,96.6,0.0,0.0,0.0,6.3902479338842975,0.0,0.0,18.9,30.35,39.608333333333334,11.05,False,cpu iowait avg 11.05% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r1_ext4_scenario_a_1024000B_200ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r1_ext4_scenario_a_1024000B_200ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r1_ext4_scenario_a_1024000B_200ops_measure_vmstat.txt.gz
ext4,1024000,scenario_a,2,200,120,30,16,False,False,5,15097,125.46,62.7,20406,16,9.57,0.19,12.96,210.48,415.11,654.76,68.1800826446281,96.5,0.0,0.0,0.0,6.556115702479339,0.0,0.0,19.803418803418804,31.77777777777778,37.55555555555556,10.923076923076923,False,cpu iowait avg 10.92% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r2_ext4_scenario_a_1024000B_200ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r2_ext4_scenario_a_1024000B_200ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r2_ext4_scenario_a_1024000B_200ops_measure_vmstat.txt.gz
ext4,1024000,scenario_a,3,200,120,30,16,False,False,5,14748,122.54,61.3,20030,0,16.32,0.18,32.91,308.46,524.26,840.35,73.9114406779661,97.1,0.0,0.0,0.0,6.610677966101695,0.0,0.0,19.735537190082646,31.52892561983471,37.37190082644628,11.388429752066116,False,cpu iowait avg 11.39% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r3_ext4_scenario_a_1024000B_200ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r3_ext4_scenario_a_1024000B_200ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r3_ext4_scenario_a_1024000B_200ops_measure_vmstat.txt.gz
ext4,1024000,scenario_a,4,200,120,30,16,False,False,5,15008,124.81,62.4,20334,0,13.7,0.19,17.88,274.22,522.5,807.1,72.3985593220339,97.1,0.0,0.0,0.0,6.892457627118644,0.0,0.0,19.322033898305083,32.32203389830509,37.00847457627118,11.38135593220339,False,cpu iowait avg 11.38% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r4_ext4_scenario_a_1024000B_200ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r4_ext4_scenario_a_1024000B_200ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r4_ext4_scenario_a_1024000B_200ops_measure_vmstat.txt.gz
ext4,1024000,scenario_a,5,200,120,30,16,False,False,5,15124,125.82,62.9,20438,16,10.03,0.19,10.84,232.76,451.73,844.38,70.22725,97.7,0.0,0.0,0.0,6.620416666666666,0.0,0.0,19.394957983193276,31.201680672268907,38.109243697478995,11.277310924369749,False,cpu iowait avg 11.28% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r5_ext4_scenario_a_1024000B_200ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r5_ext4_scenario_a_1024000B_200ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r5_ext4_scenario_a_1024000B_200ops_measure_vmstat.txt.gz
ext4,1024000,scenario_b,1,200,120,30,16,True,True,5,14314,118.9,59.5,19577,0,18.17,0.19,17.14,414.9,744.84,978.5,76.62781512605042,100.1,0.0,0.0,4.185546218487395,7.730084033613445,0.0,0.0,21.578512396694215,34.35537190082645,32.37190082644628,11.685950413223141,False,cpu iowait avg 11.69% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r1_ext4_scenario_b_1024000B_200ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r1_ext4_scenario_b_1024000B_200ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r1_ext4_scenario_b_1024000B_200ops_measure_vmstat.txt.gz
ext4,1024000,scenario_b,2,200,120,30,16,True,True,5,12921,134.26,67.1,18160,0,32.32,0.19,75.55,521.37,815.54,1001.05,93.31765306122449,98.8,0.0,0.0,5.108775510204081,9.344183673469388,0.0,0.0,26.567010309278352,42.47422680412371,16.68041237113402,14.195876288659793,True,disk util avg 93.32% >= 80.00% | cpu iowait avg 14.20% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r2_ext4_scenario_b_1024000B_200ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r2_ext4_scenario_b_1024000B_200ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r2_ext4_scenario_b_1024000B_200ops_measure_vmstat.txt.gz
ext4,1024000,scenario_b,3,200,120,30,16,True,True,5,13220,137.82,68.9,18466,0,29.5,0.23,60.55,504.4,795.32,976.21,93.30298969072165,99.4,0.0,0.0,4.914226804123711,9.429484536082475,0.0,0.0,27.577319587628867,42.78350515463917,16.061855670103093,13.618556701030927,True,disk util avg 93.30% >= 80.00% | cpu iowait avg 13.62% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r3_ext4_scenario_b_1024000B_200ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r3_ext4_scenario_b_1024000B_200ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r3_ext4_scenario_b_1024000B_200ops_measure_vmstat.txt.gz
ext4,1024000,scenario_b,4,200,120,30,16,True,True,5,13519,141.06,70.5,18774,0,26.17,0.18,52.7,470.88,736.34,981.93,93.76515463917525,98.7,0.0,0.0,5.076082474226804,9.54639175257732,0.0,0.0,26.5979381443299,42.74226804123711,15.97938144329897,14.56701030927835,True,disk util avg 93.77% >= 80.00% | cpu iowait avg 14.57% >= 5.00%,results/kafka_fs_bench_20260427_143625/raw/r4_ext4_scenario_b_1024000B_200ops_measure.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r4_ext4_scenario_b_1024000B_200ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260427_143625/monitor/r4_ext4_scenario_b_1024000B_200ops_measure_vmstat.txt.gz
