filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,1024,scenario_a,5,200000,3562.482,1.78,0,321321,0.164,0.005477225575051666,3.339771692104674,0.0,0.01,5.332,0.10329569206893406,1.937278545928996,45.676,82.15347252747253,0.0,11.795604395604396,5
ext4,1024,scenario_b,5,200000,3618.364,1.8,0,326494.4,0.14200000000000002,0.004472135954999571,3.1493915176053315,0.0,0.01,4.638,0.10963576058932592,2.3638585724304857,61.826,86.42825274725276,0.0,13.639560439560439,5
ext4,10240,scenario_a,5,20000,1275.422,6.38,0,143197.2,6.428,1.0858268738615746,16.892141783783053,0.01,9.54,125.21600000000001,19.082439047459314,15.239617179481307,315.704,75.92767107481092,0.0,11.55307350233992,0
ext4,10240,scenario_b,5,20000,1119.306,5.6000000000000005,0,126232.6,7.7540000000000004,0.7522167240895405,9.701015270693068,0.01,12.542,138.04,5.004897601350096,3.6256864686685715,327.918,76.98409450800915,0.0,12.034120355235917,0
ext4,102400,scenario_a,5,2000,615.346,30.779999999999998,0,62827.8,12.98,1.012842534651858,7.803101191462695,0.02,45.542,181.278,14.209091103937649,7.838287659802982,380.242,84.86798394324123,0.0,13.707879014189693,5
ext4,102400,scenario_b,5,2000,480.512,24.04,3.2,49350.8,32.12,39.79479300109501,123.89412515907539,0.02,47.62,214.414,13.7829434447073,6.428191929961337,12392.834,70.74108503443698,0.0,11.864646802812187,4
ext4,1024000,scenario_a,2,200,125.545,62.75,8,15082,11.475000000000001,2.1425335469952387,18.671316313683995,0.2,12.735000000000001,262.315,11.518769465528854,4.391197402180148,678.98,70.52398424369747,0.0,11.342921784098255,0
ext4,1024000,scenario_b,2,200,136.785,68.35,0,13185.5,29.765,0.51618795026618,1.7342111549342516,0.20500000000000002,60.265,516.185,11.745043635508564,2.2753554705209496,1159.6599999999999,94.06709183673469,0.0,14.71412791920892,2
f2fs,1024,scenario_a,5,200000,3633.072,1.8,0,327479.8,0.162,0.004472135954999583,2.760577749999743,0.0,0.01,5.334,0.07893034904268444,1.479759074666,65.314,72.06382417582418,0.0,8.351648351648352,0
f2fs,1024,scenario_b,5,200000,3519.304,1.78,0,317749.6,0.15,0.007071067811865472,4.714045207910314,0.0,0.01,4.824,0.13049904214207855,2.7052040245041162,57.605999999999995,87.20730984233158,0.0,17.114285714285714,5
f2fs,10240,scenario_a,5,20000,1378.7839999999999,6.9,0,152555,5.822,0.781741645302334,13.427372815223876,0.01,8.21,111.86,17.699781072092392,15.823154900851414,272.366,74.30023971110808,0.0,9.915082544617944,0
f2fs,10240,scenario_b,5,20000,1169.24,5.84,0,129857.8,7.386,0.6266019470126152,8.483644015876186,0.01,7.418,150.15200000000002,10.774623891347664,7.175811105644722,360.918,77.07312926675094,0.0,13.213558786346397,1
f2fs,102400,scenario_a,5,2000,617.998,30.9,0,62876.4,12.874,0.8231828472459809,6.394149815488433,0.02,41.69,185.58599999999998,16.369083053121816,8.820214376688876,419.5,83.80493527508091,0.0,13.315629164287074,4
f2fs,102400,scenario_b,5,2000,500.51599999999996,25.04,0,51113.6,18.074,1.209557770426862,6.692252796430574,0.02,61.764,263.99,18.23224615893499,6.906415454727448,528.46,81.29554144884243,0.0,14.983581177056333,3
f2fs,1024000,scenario_a,2,200,132.78,66.4,0,15952,5.415,0.36062445840513907,6.659731457158616,0.17,2.9,32.69,0.7778174593052033,2.379374301943112,5740.915000000001,73.89818181818183,0.0,10.331537743302448,0
f2fs,1024000,scenario_b,1,200,133.65,66.8,0,12778,34.55,0.0,0.0,0.19,84.5,556.19,0.0,0.0,1235.66,90.17835051546392,0.0,13.783505154639176,1
