filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,avg_ms,p50_ms,p90_ms,p99_ms,p999_ms,max_ms,util_avg,util_max,await_avg,await_max,r_await_avg,w_await_avg,rkB_s_avg,wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,1024,scenario_a,1,200000,120,30,16,False,False,5,320999,3558.55,1.8,436641,0,0.16,0.0,0.01,5.3,15.09,36.2,82.34252747252748,94.2,0.0,0.0,0.0,9.166043956043955,0.0,0.0,4.758241758241758,53.7032967032967,29.604395604395606,11.978021978021978,True,disk util avg 82.34% >= 80.00% | cpu iowait avg 11.98% >= 5.00%,results/kafka_fs_bench_20260429_184941/raw/r1_ext4_scenario_a_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r1_ext4_scenario_a_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r1_ext4_scenario_a_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_a,2,200000,120,30,16,False,False,5,326185,3617.16,1.8,440846,0,0.16,0.0,0.01,5.18,14.41,44.03,81.97065934065934,91.39,0.0,0.0,0.0,8.795604395604396,0.0,0.0,5.131868131868132,54.59340659340659,28.813186813186814,11.516483516483516,True,disk util avg 81.97% >= 80.00% | cpu iowait avg 11.52% >= 5.00%,results/kafka_fs_bench_20260429_184941/raw/r2_ext4_scenario_a_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r2_ext4_scenario_a_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r2_ext4_scenario_a_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_a,3,200000,120,30,16,False,False,5,317657,3523.41,1.8,434723,0,0.17,0.0,0.01,5.45,15.57,49.36,82.12142857142857,93.7,0.0,0.0,0.0,9.197032967032968,0.0,0.0,4.65934065934066,54.043956043956044,29.296703296703296,12.021978021978022,True,disk util avg 82.12% >= 80.00% | cpu iowait avg 12.02% >= 5.00%,results/kafka_fs_bench_20260429_184941/raw/r3_ext4_scenario_a_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r3_ext4_scenario_a_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r3_ext4_scenario_a_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_a,4,200000,120,30,16,False,False,5,314753,3489.5,1.7,428879,0,0.17,0.0,0.01,5.4,15.23,50.61,82.34967032967033,90.3,0.0,0.0,0.0,9.303736263736264,0.0,0.0,4.868131868131868,53.61538461538461,29.560439560439562,12.032967032967033,True,disk util avg 82.35% >= 80.00% | cpu iowait avg 12.03% >= 5.00%,results/kafka_fs_bench_20260429_184941/raw/r4_ext4_scenario_a_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r4_ext4_scenario_a_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r4_ext4_scenario_a_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_a,5,200000,120,30,16,False,False,5,327011,3623.79,1.8,441899,0,0.16,0.0,0.01,5.33,14.94,48.18,81.98307692307692,90.5,0.0,0.0,0.0,8.847582417582418,0.0,0.0,4.934065934065934,55.252747252747255,28.428571428571427,11.428571428571429,True,disk util avg 81.98% >= 80.00% | cpu iowait avg 11.43% >= 5.00%,results/kafka_fs_bench_20260429_184941/raw/r5_ext4_scenario_a_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r5_ext4_scenario_a_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r5_ext4_scenario_a_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_b,1,200000,120,30,16,True,True,5,330879,3663.33,1.8,450096,0,0.14,0.0,0.01,4.6,15.1,46.03,86.26239130434783,94.5,0.0,0.0,0.0,9.409782608695652,0.0,0.0,8.791208791208792,52.84615384615385,24.67032967032967,13.604395604395604,True,disk util avg 86.26% >= 80.00% | cpu iowait avg 13.60% >= 5.00%,results/kafka_fs_bench_20260429_184941/raw/r1_ext4_scenario_b_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r1_ext4_scenario_b_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r1_ext4_scenario_b_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_b,2,200000,120,30,16,True,True,5,329248,3650.36,1.8,450252,0,0.14,0.0,0.01,4.66,15.45,55.99,86.8089010989011,92.9,0.0,0.0,0.0,9.621758241758242,0.0,0.0,8.615384615384615,53.032967032967036,24.857142857142858,13.571428571428571,True,disk util avg 86.81% >= 80.00% | cpu iowait avg 13.57% >= 5.00%,results/kafka_fs_bench_20260429_184941/raw/r2_ext4_scenario_b_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r2_ext4_scenario_b_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r2_ext4_scenario_b_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_b,3,200000,120,30,16,True,True,5,321998,3569.86,1.8,442051,0,0.15,0.0,0.01,4.78,15.86,85.07,86.36054945054946,93.47,0.0,0.0,0.0,9.824615384615385,0.0,0.0,8.32967032967033,52.8021978021978,25.23076923076923,13.637362637362637,True,disk util avg 86.36% >= 80.00% | cpu iowait avg 13.64% >= 5.00%,results/kafka_fs_bench_20260429_184941/raw/r3_ext4_scenario_b_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r3_ext4_scenario_b_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r3_ext4_scenario_b_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_b,4,200000,120,30,16,True,True,5,320171,3547.25,1.8,443942,0,0.14,0.0,0.01,4.67,15.09,62.34,86.54260869565218,93.0,0.0,0.0,0.0,9.985326086956523,0.0,0.0,8.494505494505495,52.34065934065934,25.35164835164835,13.824175824175825,True,disk util avg 86.54% >= 80.00% | cpu iowait avg 13.82% >= 5.00%,results/kafka_fs_bench_20260429_184941/raw/r4_ext4_scenario_b_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r4_ext4_scenario_b_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r4_ext4_scenario_b_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_b,5,200000,120,30,16,True,True,5,330176,3661.02,1.8,447400,0,0.14,0.0,0.01,4.48,14.45,59.7,86.16681318681319,93.7,0.0,0.0,0.0,9.451978021978022,0.0,0.0,8.153846153846153,53.120879120879124,25.21978021978022,13.56043956043956,True,disk util avg 86.17% >= 80.00% | cpu iowait avg 13.56% >= 5.00%,results/kafka_fs_bench_20260429_184941/raw/r5_ext4_scenario_b_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r5_ext4_scenario_b_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r5_ext4_scenario_b_1024B_200000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,1,20000,120,30,16,False,False,5,134346,1196.0,6.0,237079,0,6.99,0.01,6.92,150.03,253.07,364.91,73.91858407079646,82.77,0.0,0.0,0.0,5.154336283185841,0.0,0.0,4.628318584070796,37.46017699115044,47.19469026548673,10.787610619469026,False,cpu iowait avg 10.79% >= 5.00%,results/kafka_fs_bench_20260429_184941/raw/r1_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r1_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r1_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,2,20000,120,30,16,False,False,5,131526,1162.59,5.8,229988,0,7.3,0.01,8.66,135.07,203.54,411.98,72.33377192982456,80.8,0.0,0.0,0.0,4.540087719298246,0.0,0.0,5.0701754385964914,35.73684210526316,49.43859649122807,9.859649122807017,False,cpu iowait avg 9.86% >= 5.00%,results/kafka_fs_bench_20260429_184941/raw/r2_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r2_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r2_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,3,20000,120,30,16,False,False,5,136742,1207.41,6.0,240036,0,6.93,0.01,16.4,128.02,179.27,288.82,75.96780701754386,82.1,0.0,0.0,0.0,4.902894736842105,0.0,0.0,4.771929824561403,38.21052631578947,46.12280701754386,10.929824561403509,False,cpu iowait avg 10.93% >= 5.00%,results/kafka_fs_bench_20260429_184941/raw/r3_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r3_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r3_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,4,20000,120,30,16,False,False,5,143501,1272.17,6.4,246432,0,6.33,0.01,11.18,110.59,152.14,212.71,77.55122807017544,83.66,0.0,0.0,0.0,5.503596491228071,0.0,0.0,5.043859649122807,39.271929824561404,43.69298245614035,11.956140350877194,False,cpu iowait avg 11.96% >= 5.00%,results/kafka_fs_bench_20260429_184941/raw/r4_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r4_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260429_184941/monitor/r4_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
