filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,10240,scenario_a,1,20000,903.55,4.5,28869,108776,62883.85,0.0,0.0,68871.17,80710.61,83318.72,0.0,0.0,84896.51,78.06434426229508,0.0,14.553719008264462,0
f2fs,10240,scenario_a,1,20000,961.8,4.8,27529,115688,59645.94,0.0,0.0,65542.79,75652.33,77592.46,0.0,0.0,78932.24,90.35173553719008,0.0,17.859504132231404,1
