filesystem,record_size,scenario,round,profile,phase,occupancy_target_pct,fs_used_pct_before,fs_used_pct_after,valid,run_state,invalid_reasons,java_exit_code,target_ops,measure_sec,drain_timeout_sec,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,max_in_flight_records,max_catch_up_records,max_schedule_lag_limit_ms,sent_requests,sent_ops,ack_window_requests,ack_window_ops,eventual_ack_requests,eventual_ack_ops,outstanding_at_end,failed_requests,unresolved_after_drain,latency_dropped_samples,backpressure_wait_count,backpressure_wait_ms,max_observed_outstanding,catch_up_resets,catch_up_records_skipped,max_schedule_lag_ms,ack_stall_count,ack_stall_total_sec,ack_stall_max_sec,consumer_records,producer_acked_records,consumer_record_delta,consumer_drain_completed,malformed_headers,payload_crc_errors,sequence_gaps,duplicate_records,out_of_order_records,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,drain_time_sec,drain_completed,app_avg_ms,app_p50_ms,app_p90_ms,app_p99_ms,app_p999_ms,app_max_ms,mapper_util_avg,mapper_await_avg,mapper_wkB_s_avg,raw_util_avg,raw_await_avg,raw_wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,topics_created,topics_failed,final_topic_count,topic_first_failure_elapsed_ms,topic_first_failure,raw_output_path,iostat_path,vmstat_path
ext4,102400,scenario_b,1,latency,occupancy,20,19.997464847486047,26.831776335740642,True,NOT_SATURATED,,0,200,60,180,20,8,True,False,5,1000,10,100,12000,200.0,12000,200.0,12000,200.0,0,0,0,0,0,0.0,24,8,88,467.48,0,0,0,15912,15912,0,True,0,0,0,0,0,12000,200.0,100.0,15912,0,0.05,True,1.55,1.48,2.08,2.85,11.32,14.83,14.46,45907.308333333334,20850.005333333334,13.62,43.91116666666667,21277.013333333332,4.5,3.6666666666666665,89.98333333333333,1.4166666666666667,False,disk await avg 45907.31 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_ext4_scenario_b_102400B_200ops_occupancy_used20pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_102400B_200ops_occupancy_used20pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_102400B_200ops_occupancy_used20pct_vmstat.txt.gz
ext4,102400,scenario_b,1,latency,occupancy,40,40.000212692091836,39.996336207192286,True,NOT_SATURATED,,0,200,60,180,20,8,True,False,5,1000,10,100,12000,200.0,12000,200.0,12000,200.0,0,0,0,0,0,0.0,352,8,88,449.83,1,1,1,15912,15912,0,True,0,0,0,0,0,12000,200.0,100.0,15912,0,0.02,True,32.97,1.37,2.16,1203.14,1718.22,1762.28,10.173333333333334,106098.75333333334,19400.703999999998,12.766666666666667,83.9795,19555.328,6.133333333333334,6.683333333333334,82.23333333333333,4.516666666666667,False,disk await avg 106098.75 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_ext4_scenario_b_102400B_200ops_occupancy_used40pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_102400B_200ops_occupancy_used40pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_102400B_200ops_occupancy_used40pct_vmstat.txt.gz
ext4,102400,scenario_b,1,latency,occupancy,60,59.98009613682551,59.988672430851054,True,NOT_SATURATED,,0,200,60,180,20,8,True,False,5,1000,10,100,11996,199.93,11995,199.92,11996,199.93,0,0,0,0,0,0.0,618,12,107,448.98,0,0,0,15891,15891,0,True,0,0,0,0,0,11996,199.93,100.0,15891,0,0.0,True,94.87,1.41,1.99,2801.41,3395.65,3457.13,13.493333333333334,214498.12033333333,18421.248,80.73683333333334,2.6650045031249037,83088.384,4.866666666666666,7.65,73.88333333333334,13.116666666666667,False,cpu iowait avg 13.12% >= 5.00% | disk await avg 214498.12 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_ext4_scenario_b_102400B_200ops_occupancy_used60pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_102400B_200ops_occupancy_used60pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_102400B_200ops_occupancy_used60pct_vmstat.txt.gz
ext4,102400,scenario_b,1,latency,occupancy,80,79.9939245533123,79.96932774204703,True,NOT_SATURATED,,0,200,60,180,20,8,True,False,5,1000,10,100,11946,199.1,11944,199.07,11946,199.1,0,0,0,0,0,0.0,332,24,170,414.91,0,0,0,15822,15822,0,True,0,0,0,0,0,11946,199.1,99.6,15822,0,0.03,True,34.04,1.43,2.12,1448.4,2136.32,2201.63,14.006666666666668,191992.67166666666,21473.962666666666,76.00666666666666,30.746096328100503,96056.49066666666,5.733333333333333,7.783333333333333,75.55,10.55,False,cpu iowait avg 10.55% >= 5.00% | disk await avg 191992.67 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_ext4_scenario_b_102400B_200ops_occupancy_used80pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_102400B_200ops_occupancy_used80pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_102400B_200ops_occupancy_used80pct_vmstat.txt.gz
ext4,1024000,scenario_a,1,latency,occupancy,20,19.997876509599273,26.85973505426393,True,NOT_SATURATED,,0,20,60,180,20,8,False,False,5,1000,10,100,1200,20.0,1200,20.0,1200,20.0,0,0,0,0,0,0.0,43,4,4,196.09,0,0,0,-1,-1,0,True,0,0,0,0,0,1200,20.0,100.0,1600,0,0.2,True,56.19,6.54,9.51,1667.25,2156.23,2158.26,9.626666666666667,1536536.1571666666,20828.16,14.086666666666666,0.6338333333333332,20679.338666666667,2.6333333333333333,3.8666666666666667,91.33333333333333,1.6833333333333333,False,disk await avg 1536536.16 ms >= 5.00 ms,0,0,1,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_ext4_scenario_a_1024000B_20ops_occupancy_used20pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_a_1024000B_20ops_occupancy_used20pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_a_1024000B_20ops_occupancy_used20pct_vmstat.txt.gz
ext4,1024000,scenario_a,1,latency,occupancy,40,39.99673071671746,39.996027460607365,True,NOT_SATURATED,,0,20,60,180,20,8,False,False,5,1000,10,100,1200,20.0,1200,20.0,1200,20.0,0,0,0,0,0,0.0,16,3,3,101.26,0,0,0,-1,-1,0,True,0,0,0,0,0,1200,20.0,100.0,1600,0,0.1,True,7.77,7.0,10.01,12.55,181.91,186.99,14.179166666666667,1681.3145,21830.31466666667,14.299666666666667,18.276333333333334,22265.173333333332,2.3833333333333333,3.433333333333333,92.35,1.4333333333333333,False,disk await avg 1681.31 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_ext4_scenario_a_1024000B_20ops_occupancy_used40pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_a_1024000B_20ops_occupancy_used40pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_a_1024000B_20ops_occupancy_used40pct_vmstat.txt.gz
ext4,1024000,scenario_a,1,latency,occupancy,60,59.99807204910306,59.997368792992965,True,NOT_SATURATED,,0,20,60,180,20,8,False,False,5,1000,10,100,1200,20.0,1200,20.0,1200,20.0,0,0,0,0,0,0.0,26,4,4,127.48,0,0,0,-1,-1,0,True,0,0,0,0,0,1200,20.0,100.0,1600,0,0.13,True,26.09,7.39,10.29,914.29,1568.45,1568.58,14.0115,102601.34616666666,20038.656,71.10033333333334,16.740391435643932,86451.37066666667,2.433333333333333,5.983333333333333,82.31666666666666,8.766666666666667,False,cpu iowait avg 8.77% >= 5.00% | disk await avg 102601.35 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_ext4_scenario_a_1024000B_20ops_occupancy_used60pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_a_1024000B_20ops_occupancy_used60pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_a_1024000B_20ops_occupancy_used60pct_vmstat.txt.gz
ext4,1024000,scenario_a,1,latency,occupancy,80,79.99941338148865,79.99871012537855,True,BACKPRESSURED,,0,20,60,180,20,8,False,False,5,1000,10,100,1200,20.0,1180,19.67,1200,20.0,20,0,0,0,0,0.0,21,4,4,195.56,0,0,0,-1,-1,0,True,0,0,0,0,0,1200,20.0,100.0,1600,0,0.43,True,32.93,6.63,9.28,1227.67,2397.64,2398.11,7.06,207314.02333333335,21262.165333333334,93.86666666666666,64.43642508114483,112980.48,2.6,4.666666666666667,79.91666666666667,12.4,False,cpu iowait avg 12.40% >= 5.00% | disk await avg 207314.02 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_ext4_scenario_a_1024000B_20ops_occupancy_used80pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_a_1024000B_20ops_occupancy_used80pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_a_1024000B_20ops_occupancy_used80pct_vmstat.txt.gz
ext4,1024000,scenario_b,1,latency,occupancy,20,19.997464847486047,26.862359400235746,True,NOT_SATURATED,,0,20,60,180,20,8,True,False,5,1000,10,100,1200,20.0,1200,20.0,1200,20.0,0,0,0,0,0,0.0,36,4,4,245.81,0,0,0,1600,1600,0,True,0,0,0,0,0,1200,20.0,100.0,1600,0,0.24,True,33.77,6.98,9.48,1147.36,1800.53,1801.53,12.473333333333333,539730.6825,20832.256,15.0,0.16233333333333333,21259.434666666668,2.75,4.5,89.96666666666667,2.2333333333333334,False,disk await avg 539730.68 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_ext4_scenario_b_1024000B_20ops_occupancy_used20pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_1024000B_20ops_occupancy_used20pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_1024000B_20ops_occupancy_used20pct_vmstat.txt.gz
ext4,1024000,scenario_b,1,latency,occupancy,40,39.996421970132545,39.996078918371516,True,NOT_SATURATED,,0,20,60,180,20,8,True,False,5,1000,10,100,1200,20.0,1200,20.0,1200,20.0,0,0,0,0,0,0.0,59,4,4,148.84,0,0,0,1600,1600,0,True,0,0,0,0,0,1200,20.0,100.0,1600,0,0.14,True,83.82,5.85,9.79,2422.86,3071.44,3208.9,14.791666666666666,3520335.6658333335,20866.389333333333,13.925833333333333,111.57966666666668,21032.78933333333,3.0166666666666666,3.2,89.28333333333333,4.0,False,disk await avg 3520335.67 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_ext4_scenario_b_1024000B_20ops_occupancy_used40pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_1024000B_20ops_occupancy_used40pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_1024000B_20ops_occupancy_used40pct_vmstat.txt.gz
ext4,1024000,scenario_b,1,latency,occupancy,60,59.99776330251814,59.997420250757116,True,NOT_SATURATED,,0,20,60,180,20,8,True,False,5,1000,10,100,1200,20.0,1200,20.0,1200,20.0,0,0,0,0,0,0.0,51,4,4,205.93,0,0,0,1600,1600,0,True,0,0,0,0,0,1200,20.0,100.0,1600,0,0.0,True,81.43,7.71,12.8,2264.46,2756.34,2756.56,14.928666666666667,236487.99049999999,21186.048,32.643166666666666,3.003162270075169,23138.986666666668,4.133333333333334,7.983333333333333,80.11666666666666,7.1,False,cpu iowait avg 7.10% >= 5.00% | disk await avg 236487.99 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_ext4_scenario_b_1024000B_20ops_occupancy_used60pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_1024000B_20ops_occupancy_used60pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_1024000B_20ops_occupancy_used60pct_vmstat.txt.gz
ext4,1024000,scenario_b,1,latency,occupancy,80,79.99910463490373,79.0380622789889,False,FAILED,sequence_gaps=6 | out_of_order_records=3,0,20,60,180,20,8,True,False,5,1000,10,100,976,16.27,976,16.27,976,16.27,0,0,0,0,0,0.0,484,18,220,13226.08,2,11,10,1376,1376,0,True,0,0,6,0,3,976,16.27,81.3,1376,0,0.06,True,12492.19,3395.56,33755.7,39005.95,40646.49,40646.49,31.62,11294.997,11757.738666666666,90.91033333333333,7.967745326472884,123205.97333333333,4.866666666666666,15.0,45.11666666666667,34.81666666666667,False,cpu iowait avg 34.82% >= 5.00% | disk await avg 11295.00 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_ext4_scenario_b_1024000B_20ops_occupancy_used80pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_1024000B_20ops_occupancy_used80pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_ext4_scenario_b_1024000B_20ops_occupancy_used80pct_vmstat.txt.gz
f2fs,1024,scenario_a,1,latency,occupancy,20,20.01489760519248,26.731345883860993,True,BACKPRESSURED,,0,20000,60,180,20,8,False,False,5,1000,10,100,1198328,19972.13,1198322,19972.03,1198328,19972.13,0,0,0,0,36530,40613.08,1004,4739,69902,522.51,0,0,0,-1,-1,0,True,0,0,0,0,0,1198328,19972.13,99.9,1527904,0,0.04,True,1.13,0.36,0.85,17.85,109.87,129.78,4.1866666666666665,13.054176470588235,24009.557333333334,9.506666666666666,142.50702434456932,24028.160000000003,42.38333333333333,28.6,28.316666666666666,0.4,False,disk await avg 13.05 ms >= 5.00 ms,0,0,1,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_f2fs_scenario_a_1024B_20000ops_occupancy_used20pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_f2fs_scenario_a_1024B_20000ops_occupancy_used20pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_f2fs_scenario_a_1024B_20000ops_occupancy_used20pct_vmstat.txt.gz
f2fs,1024,scenario_a,1,latency,occupancy,40,40.012198487222264,40.10736703426386,True,BACKPRESSURED,,0,20000,60,180,20,8,False,False,5,1000,10,100,1196955,19949.25,1196948,19949.13,1196955,19949.25,0,0,0,0,19567,27149.08,1003,3601,56733,502.81,0,0,0,-1,-1,0,True,0,0,0,0,0,1196955,19949.25,99.7,1541433,0,0.05,True,0.72,0.36,0.83,11.33,22.89,32.44,11.02,26.2204068627451,17281.536,13.24,93.41325146198831,17679.189333333336,45.78333333333333,26.266666666666666,26.8,0.95,False,disk await avg 26.22 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_f2fs_scenario_a_1024B_20000ops_occupancy_used40pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_f2fs_scenario_a_1024B_20000ops_occupancy_used40pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_f2fs_scenario_a_1024B_20000ops_occupancy_used40pct_vmstat.txt.gz
f2fs,1024,scenario_a,1,latency,occupancy,60,60.016827363270124,59.947775723325464,True,BACKPRESSURED,,0,20000,60,180,20,8,False,False,5,1000,10,100,1187007,19783.45,1186987,19783.12,1187007,19783.45,0,0,0,0,35494,47132.99,1003,5060,91557,512.33,0,0,0,-1,-1,0,True,0,0,0,0,0,1187007,19783.45,98.9,1506041,0,0.04,True,3.78,0.47,3.52,93.14,175.88,281.88,13.506666666666668,23673.265833333335,16532.65066666667,13.893333333333333,63.892869055170884,16664.746666666666,39.46666666666667,35.43333333333333,23.733333333333334,1.0833333333333333,False,disk await avg 23673.27 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_f2fs_scenario_a_1024B_20000ops_occupancy_used60pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_f2fs_scenario_a_1024B_20000ops_occupancy_used60pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_f2fs_scenario_a_1024B_20000ops_occupancy_used60pct_vmstat.txt.gz
f2fs,1024,scenario_b,1,latency,occupancy,20,20.01413460364613,26.699077276796615,True,BACKPRESSURED,,0,20000,60,180,20,8,True,False,5,1000,10,100,1194793,19913.22,1194783,19913.05,1194793,19913.22,1,0,0,0,27158,39646.55,1003,4252,78486,481.26,0,0,0,1519498,1519498,0,True,0,0,0,0,0,1194793,19913.22,99.6,1519498,0,0.04,True,1.27,0.42,1.69,19.78,55.24,134.72,7.98,13015.605930555557,9817.770666666667,7.406666666666666,19.669687500000002,9896.277333333333,43.766666666666666,28.1,27.083333333333332,0.75,False,disk await avg 13015.61 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_f2fs_scenario_b_1024B_20000ops_occupancy_used20pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_f2fs_scenario_b_1024B_20000ops_occupancy_used20pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_f2fs_scenario_b_1024B_20000ops_occupancy_used20pct_vmstat.txt.gz
f2fs,1024,scenario_b,1,latency,occupancy,40,40.108130035810206,40.0193198349882,True,BACKPRESSURED,,0,20000,60,180,20,8,True,False,5,1000,10,100,1197465,19957.75,1197458,19957.63,1197465,19957.75,0,0,0,0,33657,42013.29,1003,5335,76062,486.24,0,0,0,1521446,1521446,0,True,0,0,0,0,0,1197465,19957.75,99.8,1521446,0,0.03,True,1.16,0.4,1.44,19.91,53.98,79.64,11.298,27.148833333333336,18513.408,13.4915,69.15266666666666,18668.202666666668,44.21666666666667,27.233333333333334,27.433333333333334,0.7666666666666667,False,disk await avg 27.15 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_f2fs_scenario_b_1024B_20000ops_occupancy_used40pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_f2fs_scenario_b_1024B_20000ops_occupancy_used40pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_f2fs_scenario_b_1024B_20000ops_occupancy_used40pct_vmstat.txt.gz
f2fs,1024,scenario_b,1,latency,occupancy,60,59.94853872487182,59.78274484719623,True,BACKPRESSURED,,0,20000,60,180,20,8,True,False,5,1000,10,100,1169007,19483.45,1168989,19483.15,1169007,19483.45,0,0,0,0,47854,69601.47,1004,6853,128217,1141.72,0,0,0,1468509,1468509,0,True,0,0,0,0,0,1169007,19483.45,97.4,1468509,0,0.02,True,3.19,0.44,2.53,40.83,165.72,1196.38,7.3,864247.5283333333,7523.157333333333,70.85333333333334,6.243677930734434,20861.44,41.266666666666666,29.4,24.883333333333333,4.2,False,disk await avg 864247.53 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_105748/raw/r1_f2fs_scenario_b_1024B_20000ops_occupancy_used60pct.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_f2fs_scenario_b_1024B_20000ops_occupancy_used60pct_iostat.txt.gz,results/kafka_fs_bench_20260906_105748/monitor/r1_f2fs_scenario_b_1024B_20000ops_occupancy_used60pct_vmstat.txt.gz
