filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,avg_ms,p50_ms,p90_ms,p99_ms,p999_ms,max_ms,util_avg,util_max,await_avg,await_max,r_await_avg,w_await_avg,rkB_s_avg,wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,1024,scenario_a,1,200000,120,30,16,False,False,5,327192,3629.42,1.8,444292,0,0.16,0.0,0.01,5.15,14.94,45.9,82.97186813186813,94.36,0.0,0.0,0.0,9.444505494505494,0.0,0.0,5.054945054945055,54.494505494505496,28.10989010989011,12.483516483516484,True,disk util avg 82.97% >= 80.00% | cpu iowait avg 12.48% >= 5.00%,results/kafka_fs_bench_20260426_184131/raw/r1_ext4_scenario_a_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r1_ext4_scenario_a_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r1_ext4_scenario_a_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_a,2,200000,120,30,16,False,False,5,326858,3626.16,1.8,444597,0,0.16,0.0,0.01,5.16,14.53,50.23,81.80736263736264,90.2,0.0,0.0,0.0,8.731098901098902,0.0,0.0,4.912087912087912,54.879120879120876,28.714285714285715,11.516483516483516,True,disk util avg 81.81% >= 80.00% | cpu iowait avg 11.52% >= 5.00%,results/kafka_fs_bench_20260426_184131/raw/r2_ext4_scenario_a_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r2_ext4_scenario_a_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r2_ext4_scenario_a_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_a,3,200000,120,30,16,False,False,5,322513,3578.07,1.8,436924,0,0.16,0.0,0.01,5.2,15.06,53.49,82.40263736263736,89.7,0.0,0.0,0.0,8.95087912087912,0.0,0.0,4.835164835164835,54.91208791208791,28.714285714285715,11.582417582417582,True,disk util avg 82.40% >= 80.00% | cpu iowait avg 11.58% >= 5.00%,results/kafka_fs_bench_20260426_184131/raw/r3_ext4_scenario_a_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r3_ext4_scenario_a_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r3_ext4_scenario_a_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_b,1,200000,120,30,16,True,True,5,327517,3625.42,1.8,450762,0,0.14,0.0,0.01,4.74,15.19,64.82,86.33989130434783,95.2,0.0,0.0,0.0,9.471195652173913,0.0,0.0,8.164835164835164,53.24175824175824,25.263736263736263,13.362637362637363,True,disk util avg 86.34% >= 80.00% | cpu iowait avg 13.36% >= 5.00%,results/kafka_fs_bench_20260426_184131/raw/r1_ext4_scenario_b_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r1_ext4_scenario_b_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r1_ext4_scenario_b_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_b,2,200000,120,30,16,True,True,5,334729,3707.55,1.9,458954,0,0.14,0.0,0.01,4.44,14.22,74.03,87.08670329670329,94.3,0.0,0.0,0.0,9.717142857142857,0.0,0.0,8.076923076923077,53.81318681318681,24.54945054945055,13.659340659340659,True,disk util avg 87.09% >= 80.00% | cpu iowait avg 13.66% >= 5.00%,results/kafka_fs_bench_20260426_184131/raw/r2_ext4_scenario_b_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r2_ext4_scenario_b_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r2_ext4_scenario_b_1024B_200000ops_measure_vmstat.txt.gz
ext4,1024,scenario_b,3,200000,120,30,16,True,True,5,332239,3682.83,1.8,455539,0,0.14,0.0,0.01,4.62,14.32,94.22,86.32527472527472,94.75,0.0,0.0,0.0,9.405054945054944,0.0,0.0,8.351648351648352,53.417582417582416,24.945054945054945,13.263736263736265,True,disk util avg 86.33% >= 80.00% | cpu iowait avg 13.26% >= 5.00%,results/kafka_fs_bench_20260426_184131/raw/r3_ext4_scenario_b_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r3_ext4_scenario_b_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r3_ext4_scenario_b_1024B_200000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,1,20000,120,30,16,False,False,5,137999,1201.47,6.0,244184,0,6.97,0.01,12.65,121.26,168.92,247.43,70.17198275862069,77.6,0.0,0.0,0.0,5.130086206896552,0.0,0.0,5.181034482758621,42.422413793103445,41.93103448275862,10.551724137931034,False,cpu iowait avg 10.55% >= 5.00%,results/kafka_fs_bench_20260426_184131/raw/r1_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r1_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r1_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,2,20000,120,30,16,False,False,5,124532,1081.32,5.4,226498,0,8.03,0.01,14.85,142.78,201.68,286.09,71.80775862068965,78.25,0.0,0.0,0.0,4.576379310344827,0.0,0.0,4.836206896551724,37.439655172413794,48.03448275862069,9.724137931034482,False,cpu iowait avg 9.72% >= 5.00%,results/kafka_fs_bench_20260426_184131/raw/r2_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r2_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r2_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,3,20000,120,30,16,False,False,5,159615,1435.58,7.2,262878,0,5.28,0.01,7.59,108.14,171.32,268.31,78.07107142857143,84.36,0.0,0.0,0.0,6.393125,0.0,0.0,5.169642857142857,42.19642857142857,39.55357142857143,13.008928571428571,False,cpu iowait avg 13.01% >= 5.00%,results/kafka_fs_bench_20260426_184131/raw/r3_ext4_scenario_a_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r3_ext4_scenario_a_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r3_ext4_scenario_a_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,1,20000,120,30,16,True,True,5,131286,1163.27,5.8,239737,0,7.37,0.01,10.56,139.37,217.11,419.21,78.12982456140351,86.44,0.0,0.0,0.0,5.9001754385964915,0.0,0.0,8.649122807017545,40.95614035087719,37.85087719298246,12.56140350877193,False,cpu iowait avg 12.56% >= 5.00%,results/kafka_fs_bench_20260426_184131/raw/r1_ext4_scenario_b_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r1_ext4_scenario_b_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r1_ext4_scenario_b_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,2,20000,120,30,16,True,True,5,125248,1100.02,5.5,228773,0,7.79,0.01,9.19,144.5,216.78,319.09,75.64321739130435,82.87,0.0,0.0,0.0,5.193130434782609,0.0,0.0,8.182608695652174,38.65217391304348,41.40869565217391,11.704347826086957,False,cpu iowait avg 11.70% >= 5.00%,results/kafka_fs_bench_20260426_184131/raw/r2_ext4_scenario_b_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r2_ext4_scenario_b_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r2_ext4_scenario_b_10240B_20000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,3,20000,120,30,16,True,True,5,161062,1464.24,7.3,264174,0,5.13,0.01,4.43,112.28,199.38,351.37,79.9845045045045,86.16,0.0,0.0,0.0,6.269099099099099,0.0,0.0,9.36036036036036,41.62162162162162,35.585585585585584,13.531531531531531,False,cpu iowait avg 13.53% >= 5.00%,results/kafka_fs_bench_20260426_184131/raw/r3_ext4_scenario_b_10240B_20000ops_measure.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r3_ext4_scenario_b_10240B_20000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r3_ext4_scenario_b_10240B_20000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,1,2000,120,30,16,False,False,5,58097,568.25,28.4,88146,0,15.19,0.02,68.67,201.76,262.21,355.66,78.746213592233,86.6,0.0,0.0,0.035631067961165046,6.109223300970874,0.0,0.0,7.922330097087379,42.33009708737864,37.62135922330097,12.135922330097088,False,cpu iowait avg 12.14% >= 5.00%,results/kafka_fs_bench_20260426_184131/raw/r1_ext4_scenario_a_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r1_ext4_scenario_a_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260426_184131/monitor/r1_ext4_scenario_a_102400B_2000ops_measure_vmstat.txt.gz
