procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 4498772   5964 363980    0    0   280  2067 2903    7  3  9 87  1  0  0
 2  0      0 4501172   5996 364072    0    0     0   100 1528 1191  1  1 98  0  0  0
 1  0      0 4501228   6020 364104    0    0     0   524 1492 1088  0  1 98  0  0  0
 2  0      0 4458364   6180 370100    0    0  6140    32 6864 6232 17  9 71  3  0  0
10  0      0 4400640   6204 382356    0    0   664    80 7199 12030 38 22 40  1  0  0
 6  0      0 4317788   6220 399592    0    0     0    96 7559 12718 48 28 23  0  0  0
12  0      0 4258320   6252 413116    0    0     0   228 5702 9303 41 18 42  0  0  0
 3  0      0 4231636   6276 425604    0    0   192   196 5421 8414 23 25 52  1  0  0
 5  0      0 4204700   6292 442160    0    0     0    96 7929 10912 35 33 32  0  0  0
 3  0      0 4181264   6308 456880    0    0     0    96 6678 9472 24 38 37  0  0  0
17  0      0 4144780   6348 468112    0    0    68   288 4970 7704 24 28 48  0  0  0
 6  0      0 4121624   6380 481420    0    0     0   220 6388 10686 29 30 41  0  0  0
12  0      0 4096928   6404 495672    0    0     0   604 5804 9915 19 46 34  0  0  0
 8  0      0 4069012   6420 508660    0    0     0    96 5951 9839 20 36 44  0  0  0
 7  1      0 4050240   6704 520980    0    0   268    96 5266 8886 15 37 47  1  0  0
 7  1      0 4026384   7272 534388    0    0  1924    96 4859 8578  8 42 48  2  0  0
13  1      0 4014288   7304 547800    0    0     0   220 5677 9681  9 53 37  1  0  0
10  1      0 4001492   7328 561656    0    0     0   188 5788 9612 10 52 37  0  0  0
 8  1      0 3989144   7344 574560    0    0     0    96 5232 9036  7 53 40  0  0  0
10  0      0 3978056   7356 587888    0    0     4    52 5653 9638  7 53 40  0  0  0
 7  1      0 3966548   7380 601216    0    0     0   144 5573 9559  8 53 38  1  0  0
