procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 4542016   5792 362544    0    0   225  1548 1920    3  2  4 94  0  0  0
 1  0      0 4542016   5840 362600    0    0     8   180 1283 1059  0  0 99  0  0  0
 4  0      0 4525144   5856 362620    0    0     0   728 1548 1184  1  1 99  0  0  0
 7  1      0 4482812   6152 369148    0    0  6872    32 7299 7590 15 13 69  3  0  0
12  2      0 4437464   7088 373224    0    0   952  4020 6580 11097 40 34 21  5  0  0
14  0      0 4389584   8012 375168    0    0     0  4184 7049 12601 37 40 19  4  0  0
 3  2      0 4373204   8596 377252    0    0   220  3024 6313 10459 34 38 24  4  0  0
 5  2      0 4310960   8720 378656    0    0     0  1180 5397 6989 24 25 50  1  0  0
12  0      0 4303932   8952 379952    0    0     0  1088 5581 7506 30 22 46  2  0  0
 7  1      0 4287300   9156 381584    0    0    64  1072 6300 9324 41 28 30  2  0  0
13  1      0 4260840   9384 382864    0    0     0   980 6024 8704 28 25 45  2  0  0
14  0      0 4237152   9620 384724    0    0   172  1392 6817 11218 35 36 27  2  0  0
 7  2      0 4219264   9796 386252    0    0     0   924 7131 11225 35 31 33  1  0  0
 7  0      0 4193308  10008 388132    0    0     0  1016 7869 12000 34 34 30  2  0  0
 8  2      0 4181716  10216 389784    0    0    56   992 6776 10913 41 27 30  1  0  0
11  1      0 4180708  10428 391316    0    0     0   996 6158 10357 20 42 36  2  0  0
 5  0      0 4176928  10660 392864    0    0     0  1212 6891 10931 33 30 35  2  0  0
13  3      0 4167100  10840 394096    0    0     0   840 5218 8399 25 23 51  1  0  0
24  0      0 4162060  11080 395288    0    0     0  1232 6205 10490 23 42 33  2  0  0
10  1      0 4149460  11264 397012    0    0     0  1008 7060 10470 26 30 42  2  0  0
 4  1      0 4136608  11460 398640    0    0     0   896 7042 11405 30 28 39  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
16  0      0 4135852  11696 400148    0    0     0  1352 6089 10650 16 40 41  3  0  0
14  2      0 4134592  11852 401592    0    0     0   868 5524 9718 14 39 45  2  0  0
 6  3      0 4134396  12056 403208    0    0     0  1040 6550 11126 17 39 42  2  0  0
13  1      0 4132756  12304 404764    0    0     0  1232 6655 11307 21 33 43  3  0  0
 4  2      0 4133584  12496 406284    0    0     0   928 6330 10651 14 41 43  3  0  0
 9  0      0 4127080  12704 407600    0    0     0  1140 6093 10578 20 37 40  2  0  0
12  0      0 4126072  12860 409268    0    0     0   852 6092 10307 15 38 45  2  0  0
10  1      0 4125316  13000 410596    0    0     0   700 5500 9503  8 37 53  2  0  0
11  4      0 4125248  13176 412068    0    0     0  1184 5529 9966 12 48 37  2  0  0
15  1      0 4123736  13428 413632    0    0     0  1204 5832 10264 16 41 40  3  0  0
12  0      0 4122224  13628 414892    0    0     0  1068 5764 10018 11 43 42  3  0  0
12  0      0 4120460  13780 416384    0    0     0   808 5515 9808  7 46 44  2  0  0
 6  2      0 4118948  13988 417796    0    0     0  1084 5699 10071 10 42 44  3  0  0
 8  3      0 4117688  14124 419472    0    0     0  1800 5685 9858  9 44 44  3  0  0
14  2      0 4116932  14348 420780    0    0     0 45888 4663 8795 16 51 25  8  0  0
 3  1      0 4115672  14608 422552    0    0     0  1324 7679 12284 22 33 42  3  0  0
 5  5      0 4114916  14756 424056    0    0     0  1388 6120 10426 14 35 47  3  0  0
 7  5      0 4113908  14944 425448    0    0     0  1084 5407 9883  7 48 41  3  0  0
11  1      0 4112144  15128 426676    0    0     0   964 5533 9964  9 45 43  3  0  0
 9  2      0 4108868  15376 428368    0    0     8  1224 5626 10237  9 44 43  4  0  0
 4  1      0 4107104  15584 429640    0    0     0  1168 6419 10902 17 37 44  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  2      0 4105844  15756 431188    0    0     0   884 5356 9722 11 45 41  3  0  0
10  2      0 4103072  15976 432772    0    0     0  1424 5869 10313  7 44 46  3  0  0
 9  1      0 4102820  16140 434072    0    0     0   852 5559 9734 10 44 43  3  0  0
 6  4      0 4101812  16300 435556    0    0     0   844 5530 9968  7 44 46  3  0  0
 5  0      0 4100552  16516 437012    0    0     0  1160 5699 9932 14 44 39  4  0  0
10  0      0 4098284  16708 438388    0    0     0   860 5581 9675  6 40 51  2  0  0
10  1      0 4097024  16880 439808    0    0     0  1228 5216 9384  7 51 38  4  0  0
 5  1      0 4095008  17104 441228    0    0     0  1176 5725 10267 12 45 39  4  0  0
 9  1      0 4094000  17248 442728    0    0     0   808 5344 9703  8 47 43  3  0  0
 6  2      0 4090220  17460 443996    0    0     0  1144 5310 9637  8 47 42  3  0  0
10  0      0 4088204  17652 445308    0    0     0   952 5140 9508  6 49 41  4  0  0
10  1      0 4086944  17900 446792    0    0     0  1472 5589 9888  8 47 42  4  0  0
 9  1      0 4084928  18040 448252    0    0    12   812 5543 9982  8 45 43  3  0  0
 6  3      0 4083416  18244 449712    0    0     0  1140 5517 10095  7 47 41  4  0  0
 8  2      0 4081148  18468 451128    0    0     0  1228 5564 9829  8 45 44  4  0  0
 5  2      0 4074848  18648 452604    0    0     0   904 6343 10645 16 39 42  3  0  0
11  1      0 4073084  18868 453920    0    0     0  1460 5374 9714  8 48 42  3  0  0
 8  2      0 4075712  19028 455600    0    0     0   932 5905 10281  9 45 43  3  0  0
 9  3      0 4074452  19148 456900    0    0     0   768 5257 9459  7 48 41  3  0  0
13  1      0 4073192  19356 458196    0    0     0  1320 5525 9929  6 46 45  3  0  0
 7  1      0 4071680  19564 459808    0    0     0   984 5279 9495  6 45 45  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  1      0 4069916  19768 461012    0    0     0  1012 5345 9656  7 44 45  3  0  0
14  1      0 4068152  19908 462612    0    0     0   808 4905 9289  5 51 41  4  0  0
10  2      0 4063364  20064 463844    0    0     0   908 5540 9816  6 44 47  2  0  0
 4  4      0 4047992  20268 465312    0    0     0 45092 3856 8061  7 60 22 11  0  0
 9  0      0 4018508  20456 466628    0    0     0   928 5465 9627  7 47 43  3  0  0
11  1      0 4018004  20684 468040    0    0     0  1104 5386 9878  7 47 41  4  0  0
 6  1      0 4017248  20800 469456    0    0     0   748 4964 9137  6 46 45  3  0  0
 6  2      0 4016492  21008 470844    0    0     0  1268 5100 9417  8 48 40  4  0  0
14  3      0 4015736  21200 472348    0    0     0  1196 5329 9779  7 48 41  4  0  0
14  0      0 4013468  21384 473828    0    0     0   976 5530 9918  7 49 41  3  0  0
13  1      0 4012460  21592 475064    0    0     0  1040 5437 9745  4 49 42  4  0  0
16  0      0 4010192  21764 476684    0    0     0   908 4944 9427  5 50 40  5  0  0
13  0      0 4008932  21892 478208    0    0     0   744 5317 9726  6 49 43  2  0  0
 5  0      0 4007672  22116 479416    0    0     0  1304 4911 9195  6 51 38  5  0  0
 9  1      0 3992048  22304 480936    0    0     0  1084 5150 9496  6 48 41  4  0  0
11  0      0 3976424  22460 482516    0    0     0   820 5191 9660  6 47 43  3  0  0
 7  1      0 3975416  22736 484060    0    0     0  1360 5644 10135 11 42 43  3  0  0
15  3      0 3974912  22872 485380    0    0     0   680 5377 9429  7 44 47  3  0  0
10  1      0 3973904  23076 486484    0    0     0  1152 5397 9830  7 46 43  4  0  0
 1  2      0 3973400  23220 488108    0    0     0   756 5042 9446  5 48 43  3  0  0
 8  1      0 3972140  23500 489576    0    0     0  1264 5152 9567  4 45 47  4  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  2      0 3970628  23596 490864    0    0     0   528 5067 9265  5 45 47  2  0  0
13  5      0 3969368  23792 492456    0    0     0  1184 5031 9615  5 51 39  5  0  0
 5  4      0 3968612  23936 493620    0    0     0   856 5363 9674  5 46 46  3  0  0
11  2      0 3966848  24144 495104    0    0     0  1164 5439 9848  5 48 43  4  0  0
12  1      0 3959288  24304 496524    0    0     0   876 4972 9295  6 49 42  3  0  0
 6  2      0 3929048  24540 497996    0    0     0  1772 5097 9596  6 50 41  4  0  0
 4  1      0 3928796  24724 499468    0    0     0  1016 5577 9949  6 45 46  3  0  0
14  4      0 3927536  24924 500824    0    0     0  1100 5221 9499  6 46 43  4  0  0
 9  2      0 3926276  25104 502356    0    0     0  1312 5533 9872  7 48 41  4  0  0
 2  1      0 3925268  25296 503848    0    0     0  1008 6018 10348 11 41 46  2  0  0
11  0      0 3924008  25444 505264    0    0     0   812 5683 9727  9 44 44  3  0  0
 4  1      0 3922748  25620 506748    0    0     0  1008 5131 9323  8 49 40  3  0  0
13  0      0 3921488  25808 508152    0    0     0  1084 4935 9093  6 47 43  4  0  0
 9  0      0 3917708  25984 509372    0    0     0 43444 3403 7486  6 60 24 10  0  0
11  0      0 3916448  26204 510768    0    0     0  1116 4950 9261  6 50 40  4  0  0
 1  2      0 3913928  26360 511988    0    0     0  1304 5267 9748  8 46 43  4  0  0
 9  3      0 3912920  26640 513248    0    0     0  1320 4653 8929  7 52 37  4  0  0
11  2      0 3911660  26764 514568    0    0     0   812 4864 8967  5 48 42  4  0  0
 5  1      0 3910148  26956 515940    0    0     0  1108 4971 9257  7 49 40  4  0  0
15  0      0 3909140  27148 517096    0    0     0  1020 4810 8938  5 46 46  4  0  0
19  1      0 3907628  27352 518756    0    0     0  1252 4836 9064  6 51 39  4  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  5      0 3906368  27480 519896    0    0     0   840 4854 9085  6 48 42  3  0  0
10  1      0 3904352  27672 521608    0    0     0  1096 5030 9307  7 49 40  4  0  0
 7  1      0 3902840  27876 522724    0    0     0  1120 4505 8502  5 53 36  6  0  0
10  2      0 3900320  28052 524024    0    0     0   964 5076 9510  6 49 41  4  0  0
14  1      0 3897044  28220 525464    0    0     0  1132 5111 9401  8 47 41  4  0  0
 9  1      0 3887972  28436 526732    0    0     0  1220 5603 9999  8 45 43  4  0  0
 5  1      0 3868064  28628 528400    0    0     0   964 5186 9442  7 48 42  3  0  0
 4  3      0 3841100  28760 529780    0    0     0   764 5192 9063 13 44 40  3  0  0
11  0      0 3840848  28932 531108    0    0     0   988 4887 9176  5 51 39  4  0  0
10  3      0 3840344  29068 532456    0    0     0   748 4385 8634  6 51 40  3  0  0
 4  6      0 3839336  29260 533972    0    0     0  1172 5328 9786  7 50 40  4  0  0
 8  0      0 3839084  29444 535056    0    0     0  1000 4992 9062  6 46 45  3  0  0
10  0      0 3838076  29636 536540    0    0     0   964 5018 9026  6 49 42  3  0  0
 8  1      0 3831776  29792 537716    0    0     0   940 5167 9416  7 47 43  3  0  0
 9  1      0 3830516  29980 539528    0    0     0  1004 5131 9248  8 48 40  4  0  0
10  2      0 3829760  30128 540784    0    0     0   908 5033 9213  5 48 43  4  0  0
 9  2      0 3828752  30364 542020    0    0     0  1148 4814 9086  6 50 39  5  0  0
 5  4      0 3827240  30548 543496    0    0     0  1044 4909 9189  5 50 41  4  0  0
