procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 4517252   4432 363092    0    0   271  1871 2737    7  3  8 88  1  0  0
 1  0      0 4519164   4432 363140    0    0     0    44 1490 1203  0  1 99  0  0  0
 1  0      0 4520424   4432 363140    0    0     0    16 1271  946  0  0 99  0  0  0
 3  1      0 4451380   4592 369168    0    0  6232   532 6767 6428 16 11 71  3  0  0
 8  1      0 4390968   4592 374316    0    0  1460  2604 6478 12040 43 33 20  4  0  0
18  2      0 4354960   4592 376868    0    0     0  2848 6562 12153 37 41 18  4  0  0
 9  0      0 4338860   4592 379412    0    0   224  2652 6469 10761 29 33 33  5  0  0
10  0      0 4312680   4592 381264    0    0    32   724 6827 8306 27 23 49  1  0  0
 4  0      0 4289244   4600 382880    0    0     0  1300 5796 7865 24 22 53  1  0  0
11  0      0 4275132   4600 384608    0    0    64   728 6023 8591 28 26 44  2  0  0
15  1      0 4249932   4600 386212    0    0    60   796 6771 10012 40 21 38  1  0  0
13  0      0 4216668   4600 388140    0    0     0   772 6999 11625 28 32 40  1  0  0
12  0      0 4204348   4600 389904    0    0     0   712 6801 11322 35 31 33  1  0  0
 5  0      0 4189760   4608 391732    0    0     0   820 7265 11378 27 39 34  1  0  0
11  0      0 4187996   4608 393560    0    0    56  1024 7303 11513 30 35 34  1  0  0
12  0      0 4187240   4608 395312    0    0     0   656 6929 10975 27 38 33  2  0  0
 4  0      0 4180940   4608 397384    0    0     0   796 7835 11704 37 32 30  1  0  0
 7  0      0 4166828   4608 398932    0    0     0   588 6610 10040 26 29 44  1  0  0
 3  0      0 4161032   4616 400908    0    0     4   856 7712 11300 30 36 32  2  0  0
11  0      0 4156244   4616 402256    0    0     0   912 5078 8487 15 29 54  1  0  0
 9  0      0 4154984   4616 403712    0    0     0   768 6202 9633 22 35 41  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
14  0      0 4153220   4616 405500    0    0     0   804 6594 10633 24 42 31  2  0  0
 5  0      0 4146920   4616 407124    0    0     0   768 5929 10293 15 35 49  1  0  0
12  0      0 4145156   4624 408676    0    0     0   844 5716 9810 14 35 49  1  0  0
11  0      0 4134600   4624 410708    0    0     0  1012 7393 11935 28 31 41  1  0  0
 6  0      0 4132836   4760 412324    0    0   136   920 5505 9725  9 43 46  2  0  0
 8  0      0 4130820   4760 414200    0    0     0  1040 7228 11692 23 32 42  2  0  0
12  0      0 4129056   4760 415724    0    0     0   916 5910 10353 13 42 43  2  0  0
13  0      0 4127292   4768 417552    0    0     0  1116 5747 9988  7 44 45  3  0  0
 5  0      0 4125528   4768 419156    0    0     0  1236 6478 11032 11 42 45  2  0  0
 6  0      0 4114440   4768 420960    0    0     4   984 6704 10899 15 36 47  2  0  0
12  0      0 4113460   4768 422536    0    0     0  1128 6265 10777  8 43 46  3  0  0
11  0      0 4111248   4768 424324    0    0     0  1104 5633 10152  8 45 44  3  0  0
13  0      0 4109232   4780 426048    0    0     0  1088 6189 10277 12 43 43  2  0  0
 7  0      0 4107720   4780 427784    0    0     0  1224 5957 10433 12 43 43  2  0  0
 7  0      0 4089828   4780 429740    0    0     0  1000 6704 11188 18 36 45  1  0  0
 5  1      0 4088316   4780 431376    0    0    32   972 6021 10429 12 41 45  2  0  0
 7  0      0 4086804   4780 433200    0    0    60   916 6108 10291 10 43 45  2  0  0
 6  0      0 4085292   4788 434804    0    0     0  1148 5632 10071  6 47 45  2  0  0
 3  0      0 4083304   4788 436136    0    0     0  1388 5025 9424  7 50 39  4  0  0
 5  1      0 4081288   4788 437884    0    0     8  1328 5406 9361  9 38 50  3  0  0
 9  0      0 4079524   4788 439472    0    0     0  1088 5658 9994 11 45 41  4  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 4077508   4788 441012    0    0     0   968 5292 9493  6 47 44  3  0  0
 6  0      0 4075520   4796 442672    0    0     4  1016 5593 10026  8 46 44  3  0  0
 7  0      0 4074260   4800 444304    0    0     0  1148 5185 9375  6 47 43  4  0  0
 5  2      0 4072552   4800 445708    0    0     0  1336 5736 10047 11 46 40  4  0  0
 8  0      0 4070536   4800 447504    0    0     0  1020 5588 10152  9 44 44  3  0  0
 9  0      0 4069024   4800 448812    0    0     0  1072 5977 10354  8 44 45  2  0  0
 4  0      0 4067764   4808 450760    0    0     0  1116 5073 9394  6 52 38  3  0  0
 7  0      0 4065748   4808 452372    0    0     0  1108 5429 9843 10 44 42  3  0  0
 7  0      0 4060456   4808 454020    0    0     0  1216 6415 10841 14 40 43  2  0  0
 5  0      0 4058944   4808 455832    0    0     0   944 5722 10081  8 45 44  3  0  0
 3  0      0 4057684   4808 457260    0    0     0  1048 5712 9756  7 45 44  4  0  0
10  0      0 4051384   4816 459028    0    0    36  1052 7045 11516 23 32 43  2  0  0
 7  0      0 4049620   4816 460772    0    0     0  1336 5980 10612  6 45 47  2  0  0
 2  0      0 4047856   4816 462492    0    0     0  1228 6139 10545 13 43 41  3  0  0
11  0      0 4046344   4816 464160    0    0     4  1044 5744 10046  6 46 46  2  0  0
 8  0      0 4044328   4816 465820    0    0     0   980 5583 9994  8 46 43  3  0  0
 6  0      0 4048596   4824 467448    0    0     0  1152 5616 10006  7 45 45  3  0  0
10  0      0 4046860   4824 468964    0    0     0  1176 5919 10131  8 46 44  2  0  0
 7  0      0 4045348   4824 470592    0    0     0  1108 5766 10272  7 47 43  2  0  0
 1  0      0 4043836   4824 472284    0    0     0  1008 5419 9755  6 46 45  3  0  0
12  0      0 4042072   4824 473780    0    0     0  1012 5599 9632  7 44 46  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 4039804   4832 475416    0    0     0  1196 5729 9974  5 47 46  2  0  0
 1  0      0 4038796   4832 476864    0    0     0  1008 5684 10080  6 45 46  3  0  0
 4  0      0 4037284   4832 478596    0    0     0  1560 4911 9251  5 52 38  5  0  0
 7  0      0 4035520   4832 480084    0    0     0  1020 5892 10414  7 46 44  3  0  0
 7  0      0 4034008   4832 481896    0    0     0  1112 5390 9807  6 46 45  3  0  0
 6  0      0 4032020   4840 483620    0    0     0  1236 5611 10153  7 48 42  3  0  0
 5  0      0 4030508   4840 485144    0    0     4  1052 5274 9808  7 47 43  4  0  0
 7  0      0 4019924   4840 486828    0    0     0  1764 5506 9866  6 50 40  4  0  0
 6  0      0 4009592   4840 488416    0    0     0  1076 5472 9718  7 46 44  3  0  0
 3  0      0 3993464   4840 490104    0    0     0  1120 5875 10321  5 46 46  3  0  0
 7  0      0 3973808   4852 491768    0    0     0  1188 5826 10397  6 45 47  2  0  0
 8  0      0 3956196   4852 493236    0    0     0  1148 5028 9287  5 51 39  5  0  0
14  0      0 3930996   4852 494968    0    0     0  1500 5584 9859  6 48 43  3  0  0
 4  0      0 3926740   4852 496724    0    0     0  1184 5627 10136  6 45 45  3  0  0
 8  0      0 3926740   4852 498192    0    0     0   996 4754 8900  5 45 47  3  0  0
