procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 4463416   4276 361856    0    0   277  1885 2817    7  3  9 87  1  0  0
 1  0      0 4470004   4280 362032    0    0    72    44 1586 1207  0  1 98  0  0  0
 2  0      0 4475512   4280 362032    0    0     0    16 1246  974  0  1 99  0  0  0
 4  2      0 4382404   4440 368264    0    0  6384   608 6879 6413 17 10 70  3  0  0
16  1      0 4336344   4440 373360    0    0  1312  2932 6667 11067 45 30 21  4  0  0
11  1      0 4303360   4440 375780    0    0     0  2868 6275 11623 39 42 16  3  0  0
 6  1      0 4291040   4440 378552    0    0   224  2488 6359 10793 38 36 22  4  0  0
19  0      0 4267856   4440 380460    0    0     0   688 7250 9109 33 26 40  1  0  0
13  0      0 4244448   4448 382452    0    0     0  1348 7123 9097 40 24 34  2  0  0
 3  0      0 4222020   4448 384304    0    0    64   732 7120 10015 46 21 32  2  0  0
 4  0      0 4192060   4448 386320    0    0    60   880 7849 11540 43 26 29  1  0  0
 6  0      0 4179964   4448 387944    0    0     0   788 6275 10325 24 33 42  1  0  0
12  1      0 4162128   4448 389704    0    0     0   688 6662 10620 32 32 34  1  0  0
15  0      0 4153308   4456 391324    0    0     0  1032 6760 10717 31 34 34  1  0  0
12  0      0 4143480   4456 393248    0    0    56   724 7311 11162 35 31 33  1  0  0
15  0      0 4133652   4468 396000    0    0  1044   744 6845 10898 27 36 32  4  0  0
 6  0      0 4126848   4468 397748    0    0     0   760 7095 10808 36 29 35  1  0  0
 9  0      0 4106464   4468 399664    0    0     0   844 7093 11051 36 35 28  1  0  0
14  0      0 4090084   4476 401532    0    0     4  1252 7820 11630 34 35 29  1  0  0
 9  0      0 4087564   4476 403308    0    0     0   700 7410 11049 34 32 33  1  0  0
17  0      0 4085044   4476 404932    0    0     0   780 5783 9576 19 35 45  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 4078240   4484 406576    0    0     8   768 6450 10330 32 30 38  1  0  0
 3  0      0 4077272   4484 408228    0    0     0   952 6005 9918 19 46 32  3  0  0
 4  0      0 4065128   4496 410000    0    0     0   968 6011 10111 17 30 51  2  0  0
 9  0      0 4040768   4496 411912    0    0     0   920 7868 12532 35 30 33  2  0  0
16  0      0 4039360   4496 413708    0    0     0   956 6346 10658 19 42 37  2  0  0
 5  0      0 4039292   4496 415328    0    0     0  1204 6224 10586 14 41 42  3  0  0
10  0      0 4039208   4496 417168    0    0     0   920 6947 11160 19 36 43  2  0  0
10  0      0 4039100   4504 418648    0    0     0  1216 5243 9366 11 41 46  3  0  0
 4  0      0 4038696   4504 420316    0    0     0  1052 5391 9749  9 46 42  2  0  0
11  0      0 4037788   4504 421840    0    0     4  1072 5566 10014  9 48 41  3  0  0
 1  0      0 4035920   4504 423768    0    0   220  1016 6204 10642 12 43 43  3  0  0
 9  0      0 4034304   4504 425380    0    0     0   984 5706 10123  8 47 44  2  0  0
15  0      0 4033252   4512 426924    0    0     0  1184 5760 10013  9 46 43  3  0  0
 7  0      0 4037156   4512 428756    0    0     0  1284 5751 9955 10 45 42  3  0  0
 7  0      0 4036148   4512 430296    0    0     0  1100 4430 8346  7 36 54  3  0  0
 9  0      0 4034664   4512 431532    0    0     0   972 4612 8483  6 44 47  3  0  0
 3  0      0 4032144   4512 433184    0    0     0   960 5667 9878 10 44 43  2  0  0
 9  0      0 4030708   4520 434748    0    0     0   980 5824 10217 11 45 41  3  0  0
 0  0      0 4029732   4520 436248    0    0     0  1444 5436 9481  8 42 48  3  0  0
