procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 4513176   4168 361944    0    0   266  1856 2652    6  3  8 89  1  0  0
 2  0      0 4514592   4168 362044    0    0     0    36 1339 1059  0  0 99  0  0  0
 6  1      0 4500996   4176 362048    0    0     0   124 1527 1199  0  1 99  0  0  0
11  0      0 4445676   4320 368048    0    0  6396   500 6772 6540 17 11 68  3  0  0
19  0      0 4409668   4452 373160    0    0  1424  2416 6561 11121 43 30 22  5  0  0
 5  0      0 4370132   4452 375600    0    0     0  2992 6886 11993 37 40 19  4  0  0
 6  1      0 4337652   4452 378104    0    0   224  2556 6133 10063 21 29 43  7  0  0
 9  1      0 4316484   4460 379964    0    0     0   908 7062 9088 36 28 34  2  0  0
14  0      0 4304892   4460 381940    0    0     0  1140 7973 9261 43 19 38  1  0  0
13  0      0 4281008   4460 383612    0    0    64   700 6313 9374 40 22 37  1  0  0
13  0      0 4249284   4460 385472    0    0    60   864 7011 10086 38 24 37  1  0  0
 6  1      0 4221312   4460 387396    0    0     0   708 7412 11477 34 33 32  1  0  0
13  0      0 4197372   4468 388880    0    0     0   772 5953 9901 26 35 37  2  0  0
13  1      0 4183512   4468 390532    0    0     0   760 6497 10281 29 33 37  1  0  0
13  1      0 4183036   4468 391904    0    0    56   744 4945 8480 17 31 51  2  0  0
13  1      0 4181776   4472 394296    0    0   864   756 5225 9670 14 55 25  6  0  0
 8  0      0 4177996   4472 396164    0    0     0   812 6629 10320 26 33 40  1  0  0
 8  1      0 4175476   4480 397800    0    0     0   808 6732 10551 28 36 35  1  0  0
15  0      0 4173964   4484 399436    0    0     4  1148 6185 9931 14 45 39  2  0  0
11  0      0 4165120   4484 401352    0    0     0   740 7842 11406 34 33 31  1  0  0
10  1      0 4143132   4484 403028    0    0     0   812 7176 10789 26 38 34  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  1      0 4130608   4484 404920    0    0     0   784 8125 12799 30 27 42  2  0  0
 3  1      0 4111528   4496 406812    0    0     0   732 7180 11504 23 28 49  1  0  0
 2  1      0 4110044   4496 408584    0    0     0  1184 6512 10815 17 36 46  2  0  0
11  1      0 4104752   4496 410224    0    0     0   752 6717 10682 17 28 54  1  0  0
11  0      0 4103240   4496 412000    0    0     0   980 6550 10824 16 41 42  2  0  0
13  0      0 4097724   4496 413480    0    0     0   952 6410 10507 19 30 49  2  0  0
 2  2      0 4096968   4504 415148    0    0     0   992 6101 10418 12 41 45  2  0  0
18  0      0 4096196   4504 416752    0    0     0  1140 5961 10430 12 41 43  4  0  0
12  0      0 4094972   4504 418528    0    0     0  1048 5801 10262 13 43 42  2  0  0
16  1      0 4094680   4504 420172    0    0     4  1040 5619 10163 10 44 44  2  0  0
 7  1      0 4094460   4504 421748    0    0     0  1012 5837 10135 11 43 44  2  0  0
 7  4      0 4094144   4512 423396    0    0     0  1216 5468 9959  6 47 42  4  0  0
11  0      0 4092848   4512 424932    0    0     0   940 5776 10009 15 44 39  2  0  0
 5  0      0 4117072   4512 427056    0    0     0  1048 5866 10287 14 40 44  2  0  0
15  0      0 4115456   4512 428804    0    0     0  1008 6926 11669 17 37 44  2  0  0
 3  1      0 4114632   4512 430304    0    0     0  1088 5844 10190  7 44 46  3  0  0
 9  0      0 4112832   4512 431928    0    0     0   920 5539 9965  6 44 47  2  0  0
 6  0      0 4110972   4520 433356    0    0     0  1036 5510 9864  7 47 43  3  0  0
12  0      0 4109216   4520 435028    0    0     0  1520 5455 9841 10 44 44  3  0  0
 5  0      0 4107704   4520 436820    0    0     8   996 5894 10234 10 44 43  3  0  0
 7  0      0 4106220   4520 438208    0    0     0  1124 4980 9431  7 52 36  5  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 4104960   4524 439692    0    0     0   976 5474 9748  6 40 51  2  0  0
11  1      0 4103952   4528 441360    0    0     4  1240 5899 10045  8 46 43  3  0  0
 4  1      0 4102216   4532 442924    0    0     0  1372 5563 10014  9 48 39  4  0  0
 6  1      0 4100704   4532 444592    0    0     0  1008 6071 10584 11 42 43  4  0  0
 7  2      0 4098940   4532 446204    0    0     0  1184 5732 10104  6 47 44  3  0  0
 7  2      0 4097428   4540 447704    0    0     0   972 5487 9779  9 45 43  2  0  0
