procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 4572828   5476 337952    0    0   197  1216 1515    2  2  2 96  0  0  0
 1  0      0 4574632   5508 338044    0    0     0   104 1277 1050  0  1 99  0  0  0
 2  0      0 4575196   5524 338044    0    0     0    92 1493 1070  1  1 98  0  0  0
 7  0      0 4502900   5684 344084    0    0  6268    32 6841 6868 17 10 71  2  0  0
 7  0      0 4484028   5716 347840    0    0   536   144 6908 9997 36 23 40  1  0  0
 4  0      0 4461600   5732 349468    0    0     0    96 6903 9474 32 26 42  0  0  0
 8  0      0 4430352   5764 350744    0    0     0   212 5497 6822 17 23 59  1  0  0
 7  0      0 4393812   5780 352232    0    0     0    96 6434 7547 28 25 47  0  0  0
 6  0      0 4385244   5800 353992    0    0     0   352 7684 8581 37 23 39  1  0  0
 5  0      0 4362312   5828 355820    0    0     0   176 7877 8796 37 20 43  0  0  0
 4  0      0 4356012   5844 357540    0    0     0    96 7081 8177 33 21 45  0  0  0
 6  0      0 4345176   5908 359164    0    0    68   388 6779 8751 26 30 44  1  0  0
 7  0      0 4337112   5924 360464    0    0     0    96 5360 7998  9 41 49  1  0  0
 7  0      0 4334844   5940 361820    0    0     0  7296 5418 8137  9 42 48  1  0  0
 6  1      0 4331064   5964 363136    0    0     0   124 5379 8050 10 43 47  1  0  0
 6  0      0 4319472   5980 364392    0    0     0    96 5177 8025 10 39 51  0  0  0
 4  0      0 4292508   6012 365788    0    0     0   200 5671 7608 25 22 52  1  0  0
 6  0      0 4287216   6028 367284    0    0     0    96 6328 8550 22 33 44  0  0  0
 6  0      0 4280664   6044 368484    0    0     0 10560 5545 8086 11 40 48  1  0  0
 8  0      0 4275120   6068 370056    0    0     0   120 6571 9315 18 27 55  0  0  0
 2  0      0 4268316   6084 371324    0    0     0    96 5120 8205  4 33 62  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
