procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 4503656   5252 363884    0    0   263  1849 2607    6  3  8 89  1  0  0
 1  0      0 4505040   5252 363976    0    0     0    44 1240 1055  0  1 99  0  0  0
 2  0      0 4507668   5260 363976    0    0     0   140 1416 1048  0  1 99  0  0  0
 6  0      0 4439628   5408 370076    0    0  6216   536 6863 6455 15 11 71  3  0  0
 6  0      0 4395596   5408 375064    0    0  1476  2644 6618 10383 43 31 22  4  0  0
11  1      0 4352112   5408 377876    0    0     0  3008 6633 12452 36 39 21  4  0  0
13  0      0 4329684   5408 380104    0    0   224  2164 5863 9886 22 30 44  5  0  0
13  0      0 4312800   5416 381640    0    0     0   832 6133 8035 21 27 50  2  0  0
 9  0      0 4300704   5416 383264    0    0     0  1192 6354 8121 29 25 45  1  0  0
10  0      0 4260384   5416 384836    0    0    64   684 6378 9116 34 22 42  1  0  0
16  0      0 4245264   5416 386420    0    0    60   752 5544 8525 28 20 51  1  0  0
13  0      0 4206708   5416 388240    0    0     0   728 6968 11454 33 37 29  1  0  0
 8  0      0 4194652   5424 389612    0    0     0   788 5654 9343 17 31 51  1  0  0
14  0      0 4171468   5424 391568    0    0     0   952 7950 11821 37 32 30  1  0  0
 6  0      0 4166176   5424 393300    0    0    56   652 6351 9911 26 35 38  2  0  0
 9  0      0 4162900   5424 394936    0    0     0   760 7475 11075 33 36 30  2  0  0
 4  0      0 4156348   5424 396648    0    0     0   820 6773 10539 28 36 35  2  0  0
 9  0      0 4155844   5432 397984    0    0     0   860 4835 8072 18 29 48  5  0  0
 9  0      0 4153072   5432 399724    0    0     4   848 6484 9893 24 34 40  1  0  0
 6  0      0 4130392   5432 401380    0    0     0   720 6864 10459 29 36 34  2  0  0
 6  0      0 4109756   5432 402992    0    0     0   644 6465 9819 29 28 42  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 4108748   5432 404408    0    0     0   796 5722 8929 20 33 45  2  0  0
 9  0      0 4107992   5436 406020    0    0     0   816 6992 10981 26 37 36  1  0  0
 5  0      0 4103888   5440 407728    0    0     0   752 6416 10399 24 36 37  3  0  0
 4  0      0 4103636   5440 409480    0    0     0  1016 6169 10728 19 36 43  2  0  0
 3  0      0 4101368   5440 411036    0    0     0   888 6053 10277 14 38 46  1  0  0
 9  0      0 4100864   5440 412496    0    0     0   976 5326 9583 11 42 44  3  0  0
 6  0      0 4100108   5448 414368    0    0     0  1080 6716 11236 18 41 40  2  0  0
 2  0      0 4091540   5452 416024    0    0     0   964 6313 10787  7 41 49  3  0  0
 9  0      0 4090532   5452 417436    0    0     0  1016 5910 10314 12 42 45  2  0  0
 6  0      0 4089272   5452 419248    0    0     4  1020 6179 10514 13 42 42  3  0  0
 6  0      0 4088264   5452 421144    0    0     0   936 6348 10810 13 41 45  2  0  0
 2  0      0 4086248   5460 422748    0    0     0   968 5909 10200  8 43 46  3  0  0
 3  0      0 4085492   5460 424240    0    0     0   972 5935 10268  8 43 47  2  0  0
 3  0      0 4084512   5460 425928    0    0     0   988 5434 9396 10 37 50  2  0  0
 9  0      0 4083252   5460 427460    0    0     0  1236 5641 10209 12 47 38  3  0  0
 6  0      0 4082244   5460 429568    0    0     0   928 7105 11641 17 38 44  2  0  0
 3  1      0 4081236   5468 430988    0    0     0   900 5441 9696  8 41 49  2  0  0
