procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 4511792   6000 365240    0    0   245  1889 2236    5  2  6 91  1  0  0
 2  0      0 4513536   6032 365320    0    0     4   532 1399 1255  0  1 98  1  0  0
 1  0      0 4515876   6048 365320    0    0     0   212 1514 1259  0  1 99  0  0  0
 4  0      0 4445064   6208 371244    0    0  6140    32 6784 6367 14 11 72  3  0  0
20  0      0 4369492   6820 375532    0    0  1548  2488 5721 9154 42 29 25  4  0  0
13  2      0 4340008   7792 377540    0    0     0  4420 6447 12593 42 37 16  5  0  0
14  0      0 4308508   8576 379724    0    0   220  4332 6662 11613 47 34 16  4  0  0
 9  0      0 4295404   8764 381472    0    0     0   980 6885 9168 38 26 35  1  0  0
 5  0      0 4259872   8936 382640    0    0     0   756 4875 6621 22 21 56  1  0  0
 6  0      0 4245256   9144 384396    0    0    64  1032 6509 9051 41 28 28  2  0  0
 8  0      0 4228876   9364 385960    0    0    60  1160 5560 9205 31 21 46  1  0  0
 8  0      0 4188556   9560 387464    0    0     0  1124 6780 11237 43 27 30  1  0  0
 9  0      0 4173716   9736 389328    0    0     4  1168 7036 11234 34 38 26  1  0  0
 2  0      0 4148824   9916 391428    0    0   748   924 5893 9980 36 32 31  1  0  0
 4  0      0 4131688  10072 392720    0    0    56   820 5417 8839 25 29 44  2  0  0
22  0      0 4129924  10320 394052    0    0    32  1136 5744 9574 21 30 47  2  0  0
11  0      0 4124660  10520 395592    0    0     0  1120 6337 10486 33 37 28  2  0  0
 9  0      0 4114088  10724 397124    0    0    32   896 5801 9172 28 23 48  2  0  0
 9  0      0 4112576  10920 398372    0    0     0   976 5325 9059 19 36 43  2  0  0
 8  0      0 4107788  11112 399964    0    0    52  1048 6585 10584 29 36 33  2  0  0
17  0      0 4074664  11368 401312    0    0    52  1216 5234 8449 27 25 47  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 4073736  11544 402704    0    0     0   920 5941 9987 24 43 31  2  0  0
13  0      0 4067892  11728 404368    0    0     0   984 6726 10961 35 32 31  1  0  0
 3  0      0 4069600  11884 405832    0    0     0  1860 5893 10018 19 39 39  3  0  0
 2  0      0 4071116  12084 407420    0    0     0   968 5655 10042 16 43 37  3  0  0
 9  0      0 4070860  12276 409148    0    0   248   948 6592 11103 17 36 44  3  0  0
 4  0      0 4070476  12464 410736    0    0     0  1008 6520 10843 16 37 45  3  0  0
 7  0      0 4069476  12632 412540    0    0     0   948 7697 11952 27 30 42  2  0  0
 6  1      0 4068468  12820 414000    0    0     0 21588 5685 9945 14 42 39  4  0  0
 8  0      0 4067460  13000 415192    0    0     0 16404 4630 8945 13 38 46  3  0  0
 0  0      0 4065948  13180 416788    0    0     0  1012 5883 9980 13 41 44  2  0  0
 3  0      0 4064436  13368 418264    0    0     0  1040 5944 10049  6 44 47  3  0  0
 2  0      0 4063176  13552 419604    0    0     0  1540 5933 10312 11 42 43  4  0  0
 6  0      0 4061664  13724 421060    0    0     0   924 5394 9484  7 44 45  4  0  0
 9  0      0 4060152  13904 422844    0    0     0  1552 5414 9710 11 47 38  4  0  0
12  0      0 4058892  14092 424060    0    0     0   996 4936 9296 11 46 39  4  0  0
 7  0      0 4057128  14272 425524    0    0     0  1052 5419 9737  9 45 43  3  0  0
 2  0      0 4055868  14456 426844    0    0     0   984 5055 9228  7 49 40  4  0  0
 7  0      0 4054608  14640 428352    0    0     0   980 6105 10430 14 39 45  2  0  0
 2  0      0 4052844  14836 429964    0    0     0  1028 5719 10016 11 38 49  2  0  0
 7  0      0 4050828  15052 431428    0    0     8  1120 6350 10710 18 40 40  2  0  0
 4  0      0 4050072  15228 433020    0    0     0   900 5780 10015  8 43 45  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 4046292  15420 434280    0    0     0  1080 5526 9526  8 48 41  3  0  0
 3  0      0 4045284  15576 435844    0    0     0   876 6531 10936 13 40 45  2  0  0
 6  0      0 4043772  15756 437272    0    0     0  1008 6194 10343 15 40 42  3  0  0
 6  0      0 4042764  15928 438848    0    0     0   984 5994 10235 12 37 48  3  0  0
 7  0      0 4041504  16108 440204    0    0     0   956 5335 9263  9 41 46  3  0  0
 1  0      0 4039992  16276 441852    0    0     0   892 5367 9535  9 46 42  3  0  0
 9  0      0 4038732  16460 443004    0    0     0   960 5530 9974  9 43 45  3  0  0
 8  0      0 4034460  17344 446340    0    0  2060  1128 6278 10924 14 42 40  4  0  0
 5  0      0 4033704  17556 447680    0    0     0  1104 5240 9716  8 45 43  4  0  0
 7  0      0 4032948  17716 449068    0    0     0   896 6360 10676  8 43 46  3  0  0
 8  0      0 4031436  17916 450600    0    0     0  1044 5898 10221  9 41 47  3  0  0
 2  0      0 4030680  18088 452252    0    0     0   936 6033 10261 11 42 44  3  0  0
12  0      0 4027908  18252 453476    0    0     0  1140 5931 10246  8 44 44  4  0  0
 1  0      0 4027152  18432 455184    0    0     0  1060 5681 9815  8 44 44  4  0  0
 6  0      0 4024380  18596 456488    0    0     0   872 5763 10038  6 40 51  3  0  0
 2  0      0 4022868  18804 457712    0    0     0   948 5113 9321  6 46 45  3  0  0
 1  0      0 4020348  18984 459356    0    0     0  1092 5812 10071  6 45 45  5  0  0
 1  0      0 4019340  19176 460412    0    0     0  1000 5234 9422  6 43 47  3  0  0
 8  0      0 4016820  19352 461780    0    0     0 44648 4134 7876 10 45 39  7  0  0
 4  0      0 4015560  19508 463028    0    0     0   828 5529 9760  6 45 45  3  0  0
15  0      0 4013796  19676 464672    0    0     0   968 5431 9519  7 49 41  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 4012284  19852 466028    0    0     0  1604 4897 9230  5 50 41  4  0  0
 5  0      0 4010548  20028 467448    0    0     0   948 5506 9551  7 45 45  4  0  0
 4  0      0 4008784  20236 468748    0    0     0  2172 5346 9574  6 51 38  5  0  0
 6  0      0 4007020  20420 470388    0    0     0  1032 5436 9682 11 42 43  4  0  0
 0  0      0 4005004  20568 471576    0    0     0   812 5421 9508  6 45 47  3  0  0
 5  0      0 4003492  20752 473040    0    0     0  1044 5626 9683  6 48 42  4  0  0
11  0      0 4001728  20916 474540    0    0     0   868 5523 9886  6 44 47  2  0  0
 2  0      0 4000720  21140 476072    0    0     0  1236 5568 9989  8 45 44  3  0  0
 3  0      0 3998704  21300 477616    0    0     0   936 5458 9682  8 44 44  4  0  0
 4  0      0 3996436  21480 478792    0    0     0   972 5522 9635  7 46 43  4  0  0
 0  0      0 3994672  21672 480408    0    0     0  1000 5377 9608  7 46 43  4  0  0
 6  0      0 3992908  21848 481868    0    0     0   972 4972 9155  6 50 40  5  0  0
 6  0      0 3991648  22052 483116    0    0     0  1180 5348 9745  6 46 44  5  0  0
 9  0      0 3989380  22224 484904    0    0     0  1012 6134 10410  6 43 48  3  0  0
 9  0      0 3987616  22380 486396    0    0     0   836 5645 10037  6 45 46  3  0  0
 3  0      0 3985852  22584 487620    0    0     0  1104 5119 9427  7 48 40  5  0  0
 0  0      0 3976024  22796 489180    0    0     0  1056 5223 9744  7 49 40  4  0  0
 6  0      0 3951832  23016 490804    0    0     0  1096 6265 10683 11 41 46  2  0  0
12  0      0 3942760  23196 492408    0    0     0  1008 5730 10021 11 45 41  4  0  0
 7  0      0 3942256  23360 493920    0    0     0   900 5623 9824  7 46 44  3  0  0
 7  0      0 3941248  23544 495424    0    0     0   968 6217 10386 10 43 43  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 3940744  23716 496976    0    0     0   924 5436 9831  6 48 42  4  0  0
 7  0      0 3939484  23900 498344    0    0     0  1064 5905 10121  7 43 48  3  0  0
 2  0      0 3938476  24076 500044    0    0     0  1012 5736 10252  6 48 42  4  0  0
 5  0      0 3936460  24248 501552    0    0     0   992 5520 9758  5 45 46  4  0  0
 2  0      0 3935200  24444 502672    0    0     0   968 5704 9928  6 45 46  4  0  0
 2  0      0 3927640  24632 504212    0    0     0   896 5670 10038  6 46 44  3  0  0
 3  0      0 3906220  24824 505868    0    0     0  1112 5319 9648  7 48 41  4  0  0
 8  0      0 3894628  24996 507156    0    0     0 44176 4289 8341  7 55 27 12  0  0
 4  0      0 3894628  25152 508868    0    0     0   824 6076 10456  8 44 46  3  0  0
 6  0      0 3890344  25352 510156    0    0     0  1564 4847 8844  6 42 48  4  0  0
 4  0      0 3889588  25548 511664    0    0     0  1052 5339 9550  6 48 41  5  0  0
 6  0      0 3888580  25756 512932    0    0     0  1132 5762 10002  6 45 46  3  0  0
 8  0      0 3880264  25936 514500    0    0     0   952 6365 10575 13 37 47  3  0  0
 5  0      0 3879508  26128 515940    0    0     0  2204 4552 8627  5 50 38  6  0  0
