procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 4490724   5760 361840    0    0   229  1622 1989    3  2  4 93  0  0  0
 2  0      0 4492940   5792 361892    0    0     0   100 1586 1213  0  1 99  0  0  0
 1  0      0 4498128   5808 361892    0    0     0    32 1439 1043  1  1 99  0  0  0
 9  1      0 4477196   5976 367812    0    0  6256   536 6809 6554 15 12 70  3  0  0
17  1      0 4442460   6752 372260    0    0  1432  3220 6330 10541 38 35 22  5  0  0
13  1      0 4417764   7520 374304    0    0     0  3556 6149 12098 42 41 13  3  0  0
13  0      0 4368624   8284 376156    0    0   220  3676 6378 11661 37 38 20  5  0  0
 5  0      0 4333624   8508 377792    0    0     0  1144 5875 8008 26 27 46  2  0  0
26  0      0 4314976   8728 379036    0    0     4  1492 5580 7389 27 19 53  1  0  0
14  0      0 4293304   8912 380456    0    0    64   972 6061 8363 30 21 48  1  0  0
 5  0      0 4272388   9120 381980    0    0     0  1080 6216 9329 26 25 48  1  0  0
12  0      0 4240636   9360 383560    0    0    60  1312 6285 10313 27 38 32  2  0  0
 4  0      0 4233580   9564 384800    0    0     0  1000 4748 8415 15 31 51  2  0  0
13  0      0 4218712   9776 387048    0    0   496  1000 7221 11064 26 37 33  3  0  0
15  0      0 4185952   9980 388912    0    0   388  1108 6597 10902 28 33 37  3  0  0
 5  0      0 4178168  10204 390720    0    0     0  1108 7354 11644 43 30 25  1  0  0
11  0      0 4177916  10424 391888    0    0     0  1172 5376 9482 20 40 38  3  0  0
 4  0      0 4174892  10596 393788    0    0     0   916 7870 11657 34 31 33  1  0  0
10  0      0 4174136  10776 395100    0    0     0   960 5985 9663 17 41 41  2  0  0
 4  0      0 4172624  10980 396532    0    0     8   980 6436 10764 25 30 44  2  0  0
18  0      0 4154984  11180 398224    0    0     0  1108 7144 11390 26 33 39  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  0      0 4138856  11400 399648    0    0     0  1028 6031 9827 23 25 50  2  0  0
13  0      0 4133340  11616 401184    0    0     0  1104 6192 10695 30 25 44  1  0  0
 2  0      0 4133772  11820 402528    0    0     0  1628 6320 10732 19 39 39  2  0  0
 3  0      0 4118628  12020 404384    0    0     0 17156 6202 10901 33 37 28  2  0  0
 5  0      0 4119700  12252 405596    0    0     0  1072 5706 10078 13 42 42  3  0  0
11  0      0 4121132  12424 407300    0    0     0   880 6273 10761 19 35 43  3  0  0
 3  0      0 4121404  12596 408532    0    0     0   928 5626 9901 11 42 44  3  0  0
 8  0      0 4121752  12788 410048    0    0     0  1356 5864 10117 18 41 40  2  0  0
 8  0      0 4128140  12980 411608    0    0     0   976 5989 10289 13 42 42  3  0  0
 6  0      0 4127412  13152 413084    0    0   112 19724 5160 9120 19 40 38  4  0  0
 3  0      0 4127904  13356 414424    0    0     0  1020 5323 9382 12 39 46  3  0  0
 5  0      0 4127208  13536 415884    0    0     0   964 5628 9877 10 46 41  3  0  0
 4  1      0 4126452  13708 417096    0    0     0   980 4744 8703  7 42 47  4  0  0
 1  0      0 4125192  13916 418800    0    0     0  1032 5476 9933  8 47 42  4  0  0
 6  1      0 4124436  14096 420132    0    0     0   944 4947 9296  8 50 39  3  0  0
 3  0      0 4123176  14272 421016    0    0     0   984 4904 8891  8 37 52  3  0  0
14  0      0 4122672  14468 422524    0    0     0   876 4741 8843  6 44 46  3  0  0
14  1      0 4121916  14664 424136    0    0     0  1428 5748 10000 18 40 39  3  0  0
 4  0      0 4120908  14856 425776    0    0     0  1052 6276 10926 17 38 43  2  0  0
 6  0      0 4119900  15024 426748    0    0     8   844 5585 9963  7 47 43  3  0  0
 9  0      0 4117884  15224 428552    0    0     0  1128 5386 9727  7 48 40  4  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 4116624  15428 429996    0    0     0  1116 5076 9363  7 47 42  3  0  0
 8  0      0 4116120  15632 431316    0    0     0  1156 5510 9827 10 44 43  3  0  0
35  0      0 4115112  15804 432864    0    0     0  1188 5534 9823 11 39 47  3  0  0
 9  0      0 4114356  15984 434132    0    0     0   972 5669 9965  6 44 47  3  0  0
 2  0      0 4113600  16180 435408    0    0     0  1040 5004 9130  7 44 46  3  0  0
 6  0      0 4112088  16384 436888    0    0     0  1044 5304 9594  9 46 42  4  0  0
 4  0      0 4111836  16580 438160    0    0     0  1056 5224 9377  7 46 43  4  0  0
 7  0      0 4110828  16760 439384    0    0     0  1028 5511 9894  7 48 42  3  0  0
 6  0      0 4109568  16952 441196    0    0     0   976 5939 10473 12 42 43  3  0  0
10  0      0 4108560  17144 442520    0    0     0  1048 5224 9450  8 45 43  4  0  0
 6  0      0 4107804  17328 443944    0    0     0   928 5025 9221  4 51 42  3  0  0
 2  0      0 4106292  17500 445212    0    0     0   996 5465 9727  6 44 47  3  0  0
 7  0      0 4102764  17676 446556    0    0     4  1260 5075 9492  9 47 41  3  0  0
 6  0      0 4085880  17832 448092    0    0     0   936 6338 10395 18 36 43  2  0  0
 5  0      0 4084620  18044 449444    0    0     0 23920 4628 8897  6 54 32  7  0  0
 2  0      0 4082856  18212 450800    0    0     0   868 5254 9744  7 45 44  3  0  0
 3  0      0 4081344  18392 452264    0    0     0  1064 5336 9569  7 47 43  3  0  0
 4  0      0 4080084  18564 453696    0    0     0  1108 5424 9889  8 46 44  3  0  0
 9  0      0 4079076  18744 454904    0    0     0   988 5673 9950  7 47 42  4  0  0
11  0      0 4078320  18904 456568    0    0     0 12660 5059 9280  4 48 45  3  0  0
20  0      0 4076808  19084 457976    0    0     0  9852 5054 9464  6 51 40  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 4075548  19284 459144    0    0     0  1016 5284 9748  5 50 42  3  0  0
 9  0      0 4078404  19460 460700    0    0     0  1132 5343 9713  7 48 42  4  0  0
 2  0      0 4077588  19648 462176    0    0     0  1036 5308 9727  5 48 44  4  0  0
 8  0      0 4075320  19816 463676    0    0     0  1088 5409 9700 10 45 40  5  0  0
 9  0      0 4074564  19992 464904    0    0     0  1012 5636 9951  7 47 43  3  0  0
 6  0      0 4073304  20168 466552    0    0     0   920 4980 9336  7 50 39  5  0  0
13  0      0 4072548  20360 467812    0    0     0  1244 5496 9821  9 46 41  3  0  0
11  0      0 4070784  20532 469244    0    0     0   944 5460 9895  9 45 43  3  0  0
 5  0      0 4070280  20728 470732    0    0     0  1224 5056 9330  6 48 42  4  0  0
 7  0      0 4068516  20928 471940    0    0     0  1064 5529 9808  5 48 43  3  0  0
 3  0      0 4049364  21108 473700    0    0     0   980 5463 9808  6 49 42  4  0  0
 5  0      0 4031724  21300 475264    0    0     0  1212 5302 9633  6 47 44  3  0  0
 7  0      0 4031724  21480 476704    0    0     0  1008 5147 9320  6 49 41  4  0  0
 8  0      0 4031472  21680 477892    0    0     0  1120 5082 9488  6 48 41  5  0  0
 9  0      0 4030212  21860 479456    0    0     0   928 5416 9726  8 44 45  3  0  0
 8  0      0 4028700  22032 480804    0    0     0   988 5497 9569  6 45 45  3  0  0
 1  0      0 4027188  22232 482252    0    0     0  1260 5513 9747  5 48 43  4  0  0
 7  0      0 4020384  22432 483816    0    0     0  1100 5752 10126 11 42 44  3  0  0
14  0      0 4018620  22628 485388    0    0     0  1168 5787 10344  9 45 42  4  0  0
10  0      0 4017108  22820 486744    0    0     0  1072 5012 9456  6 49 41  4  0  0
 7  0      0 4000980  22996 488160    0    0     0   988 6034 10227 11 41 41  7  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 3981576  23188 489968    0    0     0  1000 5654 10172  7 46 43  3  0  0
 3  0      0 3964692  23364 491232    0    0     0   904 5046 9293  6 48 43  3  0  0
 1  0      0 3947808  23576 492880    0    0     0  1200 5503 9900  6 48 41  5  0  0
 9  1      0 3919080  23756 494224    0    0     0  7400 5195 9294  5 50 41  4  0  0
 4  0      0 3919080  23924 495488    0    0     0 17000 4786 9186  5 53 38  4  0  0
 6  0      0 3918576  24124 496908    0    0     0  1212 4825 9135  5 53 38  4  0  0
 7  1      0 3917820  24308 498264    0    0     0  1176 4847 9209  4 49 44  2  0  0
 3  0      0 3916056  24496 499852    0    0     0  1084 5266 9430  4 46 46  4  0  0
 0  0      0 3913536  24660 501204    0    0     0   936 5522 9869  6 46 45  4  0  0
 8  0      0 3907236  24820 502696    0    0     0 22632 5175 9344  7 49 39  4  0  0
13  0      0 3904716  24980 504032    0    0     0   960 5018 9468  6 48 43  3  0  0
 3  1      0 3903960  25160 505300    0    0     0  1244 5085 9513  7 50 39  5  0  0
 9  0      0 3902952  25384 506808    0    0     0  1112 5744 10219  9 44 44  3  0  0
 2  0      0 3898164  26264 509836    0    0  2068   984 5472 9879  9 45 41  5  0  0
 9  0      0 3897156  26428 511400    0    0     0   880 5593 9879  9 45 42  4  0  0
13  0      0 3894132  26616 512836    0    0     0  1008 5392 9814  7 46 44  3  0  0
 1  0      0 3891612  26816 514588    0    0     0   972 5517 9954  6 46 44  3  0  0
 0  0      0 3889344  26984 515944    0    0     0   920 5338 9583  5 45 47  3  0  0
11  0      0 3888336  27164 517488    0    0     0  1036 5434 9758  5 48 43  4  0  0
 3  0      0 3886572  27328 518744    0    0     0   984 5051 9606  6 52 38  4  0  0
 6  0      0 3884808  27500 520324    0    0     0   952 5332 9841  5 46 46  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  2      0 3883296  27704 521564    0    0     0  1468 4803 9066  7 43 45  5  0  0
