procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 4513028   5632 362496    0    0   218  1424 1748    3  2  3 95  0  0  0
 1  0      0 4512780   5664 362580    0    0     0   104 1378 1139  0  1 99  0  0  0
 0  0      0 4517368   5688 362580    0    0     0   132 1386 1063  0  1 99  0  0  0
 6  0      0 4450840   5848 368824    0    0  6364   400 6066 5867 16 10 71  2  0  0
 6  0      0 4417324   5872 372680    0    0   440   108 7640 11472 43 22 34  1  0  0
 8  0      0 4389352   5888 374164    0    0     0    96 6399 8921 26 23 51  0  0  0
 4  0      0 4357600   5920 376016    0    0     0   208 6830 8730 23 27 50  0  0  0
 2  0      0 4338952   5944 377724    0    0     0   164 7046 8201 36 20 44  0  0  0
 8  0      0 4300648   5960 379604    0    0     0    96 7986 8983 46 18 36  0  0  0
 6  0      0 4294852   5976 381324    0    0     0    96 7583 8425 34 21 44  0  0  0
 9  0      0 4289812   5992 382792    0    0     0    96 5362 6777 17 28 54  0  0  0
10  0      0 4285024   6056 384316    0    0    68   368 6121 8669 17 34 48  1  0  0
 5  0      0 4280992   6080 385808    0    0     0   120 6082 8671 13 35 51  1  0  0
 8  0      0 4268896   6096 387512    0    0     0    96 7233 9494 24 30 45  0  0  0
 3  0      0 4266376   6112 388612    0    0     0  6652 5470 7942 13 35 51  1  0  0
 9  0      0 4249996   6128 390268    0    0     0    96 5929 8503 13 40 47  0  0  0
 4  0      0 4236920   6160 391860    0    0     0   208 7156 8995 32 21 47  1  0  0
 8  0      0 4229864   6184 393196    0    0     0   120 6490 8797 17 36 47  0  0  0
 1  0      0 4219280   6200 395184    0    0   228    96 6677 9660 23 28 49  1  0  0
 6  1      0 4213988   6216 396760    0    0     0  2144 6216 9473 13 27 59  0  0  0
 5  0      0 4205168   6232 397984    0    0     0 13740 5003 7969  9 32 58  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 4191560   6264 399612    0    0     0   208 6661 9906 18 28 54  1  0  0
 5  1      0 4191308   6288 401052    0    0     0   132 5340 8561  6 36 58  0  0  0
 3  1      0 4188740   6304 402496    0    0     0    92 5826 8994 15 31 53  0  0  0
 3  0      0 4188236   6328 403872    0    0     8   108 5079 7999  4 36 59  1  0  0
 5  0      0 4183952   6344 405384    0    0     0   104 5853 8930 12 31 56  0  0  0
 2  0      0 4182188   6376 406808    0    0     0   196 5747 8884  8 34 58  1  0  0
 2  0      0 4181432   6400 408188    0    0     0   116 5108 8348  5 39 55  1  0  0
 8  0      0 4180928   6416 409520    0    0     0   164 5109 8133  3 37 59  1  0  0
 4  1      0 4179920   6432 410840    0    0     0    96 4937 8086  3 38 59  0  0  0
 3  0      0 4178660   6448 412208    0    0     0    96 4965 8201  4 37 59  0  0  0
