procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 4507004   4136 361512    0    0   250  1891 2368    5  3  6 91  1  0  0
 2  0      0 4510132   4136 361600    0    0     0    16 1239 1006  0  1 99  0  0  0
 0  0      0 4512400   4284 362520    0    0  1008   348 2115 1581  0  1 97  2  0  0
 0  1      0 4449452   4432 368704    0    0  6480    16 6837 6474 16  9 73  2  0  0
 8  0      0 4427584   4432 372504    0    0   328    24 7144 10959 38 23 38  1  0  0
 6  0      0 4406164   4432 374260    0    0     0   140 7081 9319 30 25 45  0  0  0
 2  0      0 4366852   4432 375872    0    0     0    16 7037 8555 29 24 47  0  0  0
 5  0      0 4345936   4444 376996    0    0     0   100 4853 6412 15 21 63  0  0  0
 5  0      0 4336360   4464 378772    0    0     8    88 7627 8515 32 21 47  0  0  0
 7  0      0 4316704   4464 380436    0    0     0    16 7604 8345 40 21 38  0  0  0
 1  0      0 4304608   4464 381876    0    0    68   180 5706 7509 26 21 52  1  0  0
 7  0      0 4296040   4464 383476    0    0     0    16 7549 9611 35 24 40  0  0  0
 4  0      0 4289488   4464 384932    0    0     0   280 5407 7954 13 38 49  0  0  0
 6  0      0 4288984   4464 386244    0    0     0    16 5337 8090 11 44 45  0  0  0
 8  0      0 4284196   4476 387636    0    0     0    84 5580 8290  9 43 47  0  0  0
 3  0      0 4255720   4476 389140    0    0     0   108 5573 8285 12 42 45  0  0  0
 8  0      0 4252948   4476 390700    0    0     0    16 7694 10048 35 24 41  0  0  0
 7  0      0 4247656   4476 392128    0    0     0    16 6041 8450 15 36 49  0  0  0
12  0      0 4238836   4484 393488    0    0    40    48 5832 7699 20 22 58  0  0  0
 1  0      0 4235308   4484 394864    0    0    60    20 5296 7981 17 39 43  1  0  0
 5  0      0 4228000   4620 396392    0    0   136   100 5036 8070  9 45 46  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 4220692   4620 397948    0    0     0    16 6488 8898 24 32 44  0  0  0
 6  0      0 4220188   4620 399208    0    0     0    16 5620 8849  5 35 60  0  0  0
 3  0      0 4211116   4624 400880    0    0     0    48 6124 9214 22 27 50  0  0  0
 0  0      0 4210360   4628 401988    0    0     0    24 5361 8456  7 33 60  0  0  0
 9  0      0 4200532   4628 403800    0    0     0   140 5880 8989 13 29 57  0  0  0
 2  0      0 4199524   4628 404840    0    0     0    24 5680 8793  4 32 63  0  0  0
 3  0      0 4197004   4628 406652    0    0     0    16 5559 8470  6 33 61  0  0  0
 9  1      0 4195744   4636 407888    0    0     0  6724 4643 7824  4 40 55  1  0  0
 5  0      0 4194736   4636 409336    0    0     0    16 5536 8790  3 31 65  0  0  0
 7  0      0 4193728   4636 410628    0    0     0   192 5169 8171  4 35 61  0  0  0
 3  0      0 4192468   4644 411856    0    0     0    48 5133 8317  3 38 59  0  0  0
 6  0      0 4191964   4644 413508    0    0     0    16 5657 8742  3 32 64  0  0  0
 4  1      0 4189948   4644 414564    0    0     0 16796 4804 7908  5 41 53  1  0  0
 4  0      0 4189444   4644 416088    0    0     0 12680 5229 8350  4 34 62  1  0  0
 1  0      0 4188184   4644 417440    0    0     0   216 5011 8114  4 37 58  0  0  0
 7  0      0 4187176   4652 418664    0    0     0   104 5247 8359  4 35 61  0  0  0
 2  0      0 4185916   4652 420252    0    0     0    16 5153 8280  4 35 60  1  0  0
 8  0      0 4184908   4656 421360    0    0     0    24 5364 8445  3 36 61  0  0  0
10  0      0 4183144   4656 422896    0    0     0    76 5315 8503  4 33 63  0  0  0
 8  0      0 4181380   4656 424504    0    0     8   132 5636 8907  5 34 61  0  0  0
 3  0      0 4180120   4668 425768    0    0     0    72 5698 8912  4 32 64  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 4178356   4668 427232    0    0     0    16 5483 8625  3 36 61  0  0  0
 3  0      0 4177152   4668 428776    0    0     0   192 5413 8563  3 37 59  0  0  0
 0  0      0 4176144   4668 430120    0    0     0    16 5772 8937  3 32 65  0  0  0
12  0      0 4174380   4668 431360    0    0     0   136 5126 8225  3 36 61  0  0  0
 1  0      0 4172616   4676 432964    0    0     0    84 5493 8657  3 36 61  1  0  0
 0  0      0 4171608   4676 434376    0    0     0    16 5349 8403  3 34 62  0  0  0
 8  0      0 4170852   4676 435684    0    0     0    16 5420 8516  3 35 62  0  0  0
 1  0      0 4169592   4676 436960    0    0     0    16 5608 8849  3 34 64  0  0  0
 4  0      0 4168080   4676 438332    0    0     0   164 4934 8019  3 38 58  1  0  0
 4  0      0 4166820   4684 439788    0    0     0    56 5004 8130  4 38 58  0  0  0
 3  0      0 4165308   4684 441164    0    0     0    16 5796 8879  3 32 65  0  0  0
 1  0      0 4163796   4684 442812    0    0     0    20 5284 8555  3 35 62  0  0  0
 1  0      0 4162788   4684 444192    0    0     0    24 5711 8913  3 32 64  0  0  0
 6  0      0 4161024   4684 445588    0    0     0   144 5350 8468  3 34 63  0  0  0
 4  1      0 4159764   4692 447096    0    0     0    52 5530 8678  3 36 60  1  0  0
 7  0      0 4158252   4692 448464    0    0     0    16 5307 8460  3 33 64  0  0  0
 5  0      0 4156740   4692 449772    0    0     0    16 5129 8329  3 34 63  0  0  0
 7  0      0 4155480   4692 451236    0    0     0    16 5316 8517  3 32 65  0  0  0
 5  0      0 4153212   4692 452352    0    0     0   128 5370 8501  3 35 61  1  0  0
 1  0      0 4152204   4700 453872    0    0     0    44 4902 7941  2 39 59  0  0  0
 2  0      0 4150692   4708 455340    0    0     8    16 5695 8704  4 32 64  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 4148676   4708 456636    0    0     0    16 5351 8507  4 36 60  0  0  0
 7  0      0 4147920   4708 458104    0    0     0    16 5011 8135  7 34 59  0  0  0
 5  0      0 4146408   4708 459496    0    0     0   136 5378 8485  3 39 58  0  0  0
 2  0      0 4144392   4716 460836    0    0     0    80 5270 8545  3 34 63  0  0  0
10  0      0 4143636   4716 462244    0    0     0    16 5229 8336  3 34 63  0  0  0
 1  0      0 4142124   4716 463532    0    0     0    16 5226 8386  4 37 59  0  0  0
 2  0      0 4140612   4716 465048    0    0     0    16 5497 8688  3 35 62  0  0  0
 5  0      0 4139352   4716 466380    0    0     0   308 5006 8155  3 38 58  1  0  0
 3  0      0 4138596   4724 467556    0    0     0    36 5310 8366  3 36 61  0  0  0
 6  0      0 4136832   4724 469124    0    0     0    16 5192 8423  3 36 60  0  0  0
 3  0      0 4135572   4724 470580    0    0     0    16 5445 8724  3 36 61  0  0  0
 1  0      0 4134060   4724 471812    0    0     0   120 5626 8763  3 33 64  0  0  0
 7  0      0 4132800   4724 473332    0    0     0   148 4894 8032  3 40 56  1  0  0
 0  0      0 4131540   4724 474892    0    0     0    16 6074 9282  3 31 66  0  0  0
 6  0      0 4129272   4732 476232    0    0     0    64 5273 8449  5 30 65  0  0  0
 3  0      0 4127760   4732 477808    0    0     0    16 6019 9227  9 30 60  0  0  0
 4  0      0 4125240   4732 479216    0    0     0   272 5452 8644  5 33 61  0  0  0
 7  0      0 4124484   4732 480552    0    0     0   148 5393 8373  5 35 60  0  0  0
 1  0      0 4123224   4732 482020    0    0     0    20 5383 8629  3 33 64  0  0  0
 1  0      0 4121712   4740 483380    0    0     0    76 5149 8132  3 35 62  0  0  0
 9  0      0 4119948   4740 484732    0    0     0    24 5202 8260  3 37 60  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 4118940   4740 486104    0    0     0    32 5327 8455  3 36 61  0  0  0
 1  0      0 4117680   4740 487460    0    0     0   132 4692 7997  3 39 57  0  0  0
 1  0      0 4116168   4740 488900    0    0     0    16 5666 8986  3 32 64  0  0  0
10  0      0 4114908   4752 490368    0    0     0    72 5625 8754  3 33 63  0  0  0
 1  0      0 4113396   4752 491656    0    0     0    16 4995 8042  3 37 59  0  0  0
 3  0      0 4111632   4752 492984    0    0     0    16 4809 7995  4 37 59  0  0  0
 8  0      0 4110120   4752 494384    0    0     0   136 5317 8522  4 35 61  0  0  0
 7  0      0 4108860   4752 495696    0    0     0    16 5029 8197  4 36 60  0  0  0
 2  0      0 4107600   4760 497088    0    0     0    52 4874 8135  3 37 60  0  0  0
 6  0      0 4105584   4760 498388    0    0     0    16 5206 8436  3 36 61  0  0  0
 3  0      0 4104324   4760 499844    0    0     0    16 5550 8676  3 33 64  0  0  0
 3  0      0 4103064   4760 501320    0    0     0   184 5935 9132  3 32 64  1  0  0
 3  0      0 4102056   4760 502600    0    0     0    16 4995 8048  2 36 62  0  0  0
 6  0      0 4100544   4768 504040    0    0     0    44 5362 8387  3 36 61  0  0  0
 2  0      0 4097520   4768 505508    0    0     0    16 5726 8991  3 32 65  0  0  0
 8  0      0 4096764   4768 506912    0    0     0    16 5386 8689  3 35 61  0  0  0
 3  0      0 4095252   4768 508348    0    0     0   148 5262 8564  3 36 61  0  0  0
11  0      0 4093488   4768 509704    0    0     0    16 5184 8252  3 37 59  0  0  0
 0  0      0 4092228   4776 511144    0    0     0    40 5375 8600  3 34 63  0  0  0
 3  0      0 4089960   4776 512556    0    0     0    16 5460 8525  3 35 62  0  0  0
 9  0      0 4088952   4776 513932    0    0     0    92 5422 8698  3 33 63  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
