filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,avg_ms,p50_ms,p90_ms,p99_ms,max_ms,util_avg,util_max,await_avg,await_max,r_await_avg,w_await_avg,rkB_s_avg,wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,102400,scenario_a,1,15000,180,20,4,False,False,5,163226,51.97,16.68,100.12,692.45,1267.29,21.233452914798207,101.5,0.0,0.0,0.026905829596412557,6.452914798206278,0.0,0.0,6.40625,28.34375,64.57142857142857,0.6651785714285714,False,,results/kafka_fs_bench_20260424_042907/raw/r1_ext4_scenario_a_102400B_15000ops_measure.txt,results/kafka_fs_bench_20260424_042907/monitor/r1_ext4_scenario_a_102400B_15000ops_measure_iostat.txt,results/kafka_fs_bench_20260424_042907/monitor/r1_ext4_scenario_a_102400B_15000ops_measure_vmstat.txt
f2fs,102400,scenario_a,1,15000,180,20,4,False,False,5,177514,13.11,10.93,24.11,48.63,145.31,28.268760330578512,95.39,0.0,0.0,0.29338842975206614,6.885,0.0,0.0,6.603238866396761,27.380566801619434,65.40485829959515,0.5789473684210527,False,,results/kafka_fs_bench_20260424_042907/raw/r1_f2fs_scenario_a_102400B_15000ops_measure.txt,results/kafka_fs_bench_20260424_042907/monitor/r1_f2fs_scenario_a_102400B_15000ops_measure_iostat.txt,results/kafka_fs_bench_20260424_042907/monitor/r1_f2fs_scenario_a_102400B_15000ops_measure_vmstat.txt
