filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,app_avg_mean,app_avg_stdev,app_avg_cv_pct,app_p50_mean,app_p90_mean,app_p99_mean,app_p99_stdev,app_p99_cv_pct,app_max_mean,block_util_mean,block_await_mean,block_await_stdev,block_await_cv_pct,block_wkB_s_mean,cpu_iowait_mean,bottleneck_rounds
ext4,1024,scenario_a,3,100000,2535.7,2.533333333333333,0,380767,12.403333333333332,0.2631222782915458,2.121383592783223,9.68,25.41,52.4,0.8323460818673911,1.5884467211209754,296.7,4.231513157894737,4.2179166666666665,0.6140470820413751,14.558065760143243,2926.84350877193,0.43515452538631344,0
ext4,1024,scenario_b,3,100000,2520.7166666666667,2.5,0,378509.3333333333,11.959999999999999,0.9696906723280367,8.107781541204321,8.983333333333334,24.673333333333332,55.56333333333333,9.623161296233858,17.3192656360319,299.12333333333333,5.1922807017543855,4.282916666666667,0.4163876148894601,9.722057357084386,2832.482807017544,0.3881578947368421,0
ext4,1024,scenario_a_dynamic,3,100000,2449.46,2.433333333333333,0,367808.3333333333,15.28,0.8626123115281861,5.645368530943626,11.34,30.919999999999998,78.71666666666667,7.335409554573851,9.318750228126849,383.61,25.123815789473685,8.519188596491228,0.36602206689086614,4.296442821345902,3556.513684210526,3.3223684210526314,0
ext4,1024,scenario_b_dynamic,3,100000,2405.6,2.433333333333333,0,361265.3333333333,15.376666666666667,1.0814034091555909,7.032755749982164,11.22,31.759999999999998,79.91333333333334,14.852088517556489,18.585244661996107,324.3566666666667,25.15206140350877,8.467894736842105,0.3485387233719525,4.116002078480389,3478.0743859649124,3.223684210526316,0
ext4,10240,scenario_a,3,10000,2447.9366666666665,24.5,0,367959,13.916666666666666,0.8100205758703498,5.820507132002514,9.876666666666667,29.576666666666668,74.34,1.3263860674780952,1.7842158561717718,274.71,13.821725049378413,6.69637301034042,0.5939687636217567,8.870007132287295,27712.732427094226,0.5780614616010225,0
ext4,10240,scenario_b,3,10000,2527.883333333333,25.266666666666666,0,379747,12.99,1.2044915939930834,9.272452609646523,8.786666666666667,27.78,76.70333333333333,9.192248546103032,11.984157854204119,219.11666666666667,12.751607703032416,6.365754618333914,0.7748269990158504,12.17180123129916,26544.38004415011,0.5251539444638086,0
ext4,10240,scenario_a_dynamic,3,10000,2407.4733333333334,24.1,0,361540.3333333333,19.16,0.11532562594670827,0.6019082773836548,11.753333333333334,38.86666666666667,143.07333333333332,6.257510154473055,4.373638335450157,404.7833333333333,30.571228070175437,10.130241228070176,0.21027775554250255,2.0757428259441433,24659.64912280702,3.6983705123736494,0
ext4,10240,scenario_b_dynamic,3,10000,2394.1966666666667,23.933333333333334,0,359543,21.16,1.0785175010170196,5.096963615392342,12.283333333333333,43.160000000000004,167.15333333333334,15.173085821062683,9.077345643359001,460.9533333333333,30.612878906703845,10.105486086906007,0.4241354920037198,4.1970815491328555,24622.734945974207,3.5783664459161146,0
ext4,102400,scenario_a,3,1000,764.13,76.4,0,114714,8.306666666666667,0.08736894948054091,1.0517931317882134,5.993333333333333,17.453333333333333,44.73,3.2809602252999035,7.335032920411141,163.75333333333333,19.139779249448125,6.11242825607064,0.19034281203706455,3.1140293850978624,76888.11373068433,0.5960264900662252,0
ext4,102400,scenario_b,3,1000,754.06,75.39999999999999,0,113163,8.34,0.1345362404707372,1.6131443701527242,5.75,17.779999999999998,46.67666666666667,1.7090738232543754,3.661516439165269,171.29666666666668,18.66805739514349,5.798256070640177,0.09798071621779378,1.6898307874659952,76925.23090507726,0.5231788079470199,0
ext4,102400,scenario_a_dynamic,3,1000,749.9666666666667,75.03333333333333,0,112617.66666666667,11.943333333333333,0.42782395133200896,3.5821151381412975,7.243333333333333,25.38,88.43333333333334,7.834700589897063,8.859442808025324,237.25333333333333,34.62056494713605,9.519465841756709,0.059134739182739246,0.6211980815493593,76605.0710352039,3.562913907284768,0
