filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,app_avg_ms,app_p50_ms,app_p90_ms,app_p99_ms,app_p999_ms,app_max_ms,block_util_avg,block_util_max,block_await_avg,block_await_max,block_r_await_avg,block_w_await_avg,block_rkB_s_avg,block_wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,1024,scenario_b_dynamic,2,100000,180,30,8,True,True,5,360277,2398.41,2.4,430398,0,15.16,11.32,31.83,71.06,159.22,268.69,25.033355263157894,101.8,8.070394736842106,38.59,0.0,8.070394736842106,0.0,3085.877894736842,9.473684210526315,56.13157894736842,31.157894736842106,3.2697368421052633,False,disk await avg 8.07 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r2_ext4_scenario_b_dynamic_1024B_100000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_b_dynamic_1024B_100000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_b_dynamic_1024B_100000ops_measure_vmstat.txt.gz
ext4,1024,scenario_b_dynamic,3,100000,180,30,8,True,True,5,370560,2468.21,2.5,441333,0,14.42,10.63,29.79,71.62,171.96,279.43,24.844013157894736,98.02,8.612105263157895,36.85,0.0,8.612105263157895,0.0,3753.835789473684,9.05921052631579,56.75657894736842,31.07894736842105,3.0921052631578947,False,disk await avg 8.61 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r3_ext4_scenario_b_dynamic_1024B_100000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_b_dynamic_1024B_100000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_b_dynamic_1024B_100000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,1,10000,180,30,8,False,False,5,383546,2545.94,25.5,459208,0,12.99,8.93,27.92,72.91,133.1,242.77,13.338684210526315,99.9,6.277236842105263,46.5,0.0,6.277236842105263,0.0,28039.41052631579,8.388157894736842,57.55263157894737,33.4078947368421,0.5328947368421053,False,disk await avg 6.28 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r1_ext4_scenario_a_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_a_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_a_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,2,10000,180,30,8,False,False,5,361394,2407.06,24.1,435565,0,14.27,10.22,30.4,74.58,135.25,291.77,14.156622516556292,100.5,7.376092715231788,77.56,0.0,7.376092715231788,0.0,27633.82675496689,7.913907284768212,57.52317880794702,33.95364238410596,0.5960264900662252,False,disk await avg 7.38 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r2_ext4_scenario_a_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_a_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_a_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a,3,10000,180,30,8,False,False,5,358937,2390.81,23.9,434220,0,14.49,10.48,30.41,75.53,136.84,289.59,13.969868421052631,100.7,6.435789473684211,36.27,0.0,6.435789473684211,0.0,27464.96,7.868421052631579,57.35526315789474,34.07236842105263,0.6052631578947368,False,disk await avg 6.44 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r3_ext4_scenario_a_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_a_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_a_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,1,10000,180,30,8,True,False,5,384331,2560.47,25.6,459666,0,12.15,8.45,26.08,67.13,107.02,165.47,11.333112582781457,101.58,6.1741059602649,81.81,0.0,6.1741059602649,0.0,23781.62013245033,10.490066225165563,56.22516556291391,32.66225165562914,0.47019867549668876,False,disk await avg 6.17 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r1_ext4_scenario_b_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_b_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_b_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,2,10000,180,30,8,True,False,5,368323,2448.35,24.5,441540,0,14.37,9.66,30.76,85.46,143.04,237.91,13.76842105263158,100.1,7.218421052631578,90.88,0.0,7.218421052631578,0.0,28239.696842105262,10.131578947368421,56.2171052631579,32.89473684210526,0.618421052631579,False,disk await avg 7.22 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r2_ext4_scenario_b_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_b_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_b_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b,3,10000,180,30,8,True,False,5,386587,2574.83,25.7,465899,0,12.45,8.25,26.5,77.52,128.58,253.97,13.153289473684211,100.9,5.704736842105263,44.49,0.0,5.704736842105263,0.0,27611.823157894738,10.486842105263158,56.11184210526316,32.828947368421055,0.4868421052631579,False,disk await avg 5.70 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r3_ext4_scenario_b_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_b_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_b_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a_dynamic,1,10000,180,30,8,False,True,5,364593,2427.24,24.3,433938,0,19.05,11.62,37.9,149.09,264.44,397.76,30.673552631578946,100.2,9.887697368421053,31.62,0.0,9.887697368421053,0.0,23918.28210526316,9.629139072847682,57.12582781456954,29.52980132450331,3.7086092715231787,False,disk await avg 9.89 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r1_ext4_scenario_a_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_a_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_a_dynamic_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a_dynamic,2,10000,180,30,8,False,True,5,356757,2375.97,23.8,425902,0,19.28,12.05,39.58,136.6,214.72,362.96,30.302236842105263,100.89,10.241710526315789,34.44,0.0,10.241710526315789,0.0,23227.486315789472,9.178807947019868,57.23841059602649,29.834437086092716,3.748344370860927,False,disk await avg 10.24 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r2_ext4_scenario_a_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_a_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_a_dynamic_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_a_dynamic,3,10000,180,30,8,False,True,5,363271,2419.21,24.2,435464,0,19.15,11.59,39.12,143.53,236.8,453.63,30.737894736842104,100.8,10.261315789473684,33.68,0.0,10.261315789473684,0.0,26833.178947368422,9.30921052631579,57.5,29.519736842105264,3.638157894736842,False,disk await avg 10.26 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r3_ext4_scenario_a_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_a_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_a_dynamic_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b_dynamic,1,10000,180,30,8,True,True,5,352135,2344.92,23.4,425693,0,21.68,12.95,45.71,156.04,243.24,397.63,31.982781456953642,100.5,10.551655629139074,49.79,0.15894039735099338,10.551655629139074,0.0,25837.21536423841,11.125827814569536,56.2317880794702,28.874172185430464,3.7350993377483444,False,disk await avg 10.55 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r1_ext4_scenario_b_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_b_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_b_dynamic_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b_dynamic,2,10000,180,30,8,True,True,5,355168,2365.28,23.7,426199,0,21.88,12.47,43.59,184.44,309.16,491.26,30.097763157894736,100.1,10.057302631578947,32.13,0.0,10.057302631578947,0.0,23517.035789473684,11.223684210526315,55.7828947368421,29.45394736842105,3.513157894736842,False,disk await avg 10.06 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r2_ext4_scenario_b_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_b_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_b_dynamic_10240B_10000ops_measure_vmstat.txt.gz
ext4,10240,scenario_b_dynamic,3,10000,180,30,8,True,True,5,371326,2472.39,24.7,442833,0,19.92,11.43,40.18,160.98,269.17,493.97,29.758092105263156,100.8,9.7075,32.56,0.0,9.7075,0.0,24513.953684210526,11.618421052631579,56.00657894736842,28.842105263157894,3.486842105263158,False,disk await avg 9.71 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r3_ext4_scenario_b_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_b_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_b_dynamic_10240B_10000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,1,1000,180,30,8,False,False,5,114578,763.07,76.3,137078,0,8.33,6.06,17.72,43.06,79.96,156.46,19.116688741721855,100.51,6.160529801324503,25.06,0.0,6.160529801324503,0.0,75457.40715231789,6.582781456953643,42.735099337748345,50.05298013245033,0.6556291390728477,False,disk await avg 6.16 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r1_ext4_scenario_a_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_a_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_a_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,2,1000,180,30,8,False,False,5,114889,765.41,76.5,137210,0,8.38,5.96,17.4,48.51,95.57,151.87,19.29158940397351,100.31,5.902649006622516,20.38,0.0,5.902649006622516,0.0,77019.58357615894,6.562913907284768,42.48344370860927,50.384105960264904,0.5496688741721855,False,disk await avg 5.90 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r2_ext4_scenario_a_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_a_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_a_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a,3,1000,180,30,8,False,False,5,114675,763.91,76.4,137294,0,8.21,5.96,17.24,42.62,88.59,182.93,19.011059602649006,100.8,6.274105960264901,19.46,0.0,6.274105960264901,0.0,78187.35046357616,6.662251655629139,42.75496688741722,50.0728476821192,0.5827814569536424,False,disk await avg 6.27 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r3_ext4_scenario_a_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_a_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_a_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b,1,1000,180,30,8,True,False,5,113760,758.02,75.8,135890,0,8.19,5.69,17.38,45.71,94.47,169.2,19.101390728476822,100.8,5.767152317880795,18.56,0.0,5.767152317880795,0.0,77853.49933774835,9.933774834437086,43.980132450331126,45.52980132450331,0.48344370860927155,False,disk await avg 5.77 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r1_ext4_scenario_b_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_b_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_b_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b,2,1000,180,30,8,True,False,5,112273,748.13,74.8,134224,0,8.45,5.75,17.99,48.65,95.32,200.86,17.67092715231788,100.8,5.908013245033112,18.75,0.039735099337748346,5.908013245033112,0.0,74747.7276821192,10.125827814569536,43.728476821192054,45.556291390728475,0.5231788079470199,False,disk await avg 5.91 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r2_ext4_scenario_b_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_b_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_b_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b,3,1000,180,30,8,True,False,5,113456,756.03,75.6,135426,0,8.38,5.81,17.97,45.67,89.09,143.83,19.23185430463576,101.0,5.719602649006623,24.0,0.0,5.719602649006623,0.0,78174.46569536424,10.344370860927153,44.13907284768212,44.94701986754967,0.5629139072847682,False,disk await avg 5.72 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r3_ext4_scenario_b_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_b_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_b_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a_dynamic,1,1000,180,30,8,False,True,5,113170,753.54,75.4,135221,0,11.49,6.98,24.33,83.94,151.19,234.19,33.64407894736842,100.4,9.451973684210527,21.53,0.0,9.451973684210527,0.0,75011.30105263158,8.258278145695364,46.00662251655629,42.19867549668874,3.456953642384106,False,disk await avg 9.45 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r1_ext4_scenario_a_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_a_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_a_dynamic_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a_dynamic,2,1000,180,30,8,False,True,5,112417,748.85,74.9,134193,0,12.0,7.41,26.01,83.88,140.98,212.89,34.97900662251656,100.4,9.544238410596027,21.51,0.0,9.544238410596027,0.0,77013.68370860927,8.14569536423841,46.71523178807947,41.602649006622514,3.5496688741721854,False,disk await avg 9.54 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r2_ext4_scenario_a_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_a_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_a_dynamic_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_a_dynamic,3,1000,180,30,8,False,True,5,112266,747.51,74.8,134240,0,12.34,7.34,25.8,97.48,170.64,264.68,35.23860927152318,100.1,9.562185430463575,21.98,0.0,9.562185430463575,0.0,77790.22834437086,8.119205298013245,46.86092715231788,41.34437086092715,3.6821192052980134,False,disk await avg 9.56 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r3_ext4_scenario_a_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_a_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_a_dynamic_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b_dynamic,1,1000,180,30,8,True,True,5,111145,740.5,74.1,131413,0,10.68,6.32,23.33,77.25,127.09,203.1,31.447284768211922,99.8,8.170529801324504,20.34,0.0,8.170529801324504,0.0,73033.51099337748,11.741721854304636,46.00662251655629,39.37748344370861,2.8543046357615895,False,disk await avg 8.17 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r1_ext4_scenario_b_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_b_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_b_dynamic_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b_dynamic,2,1000,180,30,8,True,True,5,111627,743.68,74.4,133329,0,11.08,6.49,24.13,81.23,142.65,290.66,33.07754966887417,99.7,8.625165562913907,22.15,0.0,8.625165562913907,0.0,77376.35602649007,11.493421052631579,46.55263157894737,38.9671052631579,3.0328947368421053,False,disk await avg 8.63 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r2_ext4_scenario_b_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_b_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_b_dynamic_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b_dynamic,3,1000,180,30,8,True,True,5,109998,732.63,73.3,131109,0,11.66,6.76,25.33,88.2,150.17,238.47,32.695099337748346,100.1,8.747615894039734,21.39,0.0,8.747615894039734,0.0,75797.36158940397,11.629139072847682,46.609271523178805,38.56953642384106,3.1456953642384105,False,disk await avg 8.75 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r3_ext4_scenario_b_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_b_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r3_ext4_scenario_b_dynamic_102400B_1000ops_measure_vmstat.txt.gz
ext4,1024000,scenario_a,1,100,180,30,8,False,False,5,13984,93.15,93.1,16754,0,14.08,7.04,34.46,76.84,179.27,262.17,20.658092105263158,100.5,6.07,17.91,0.0,6.07,0.0,92099.36842105263,4.695364238410596,16.695364238410598,78.19867549668874,0.23841059602649006,False,disk await avg 6.07 ms >= 5.00 ms,results/kafka_fs_bench_20260525_155242/raw/r1_ext4_scenario_a_1024000B_100ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_a_1024000B_100ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r1_ext4_scenario_a_1024000B_100ops_measure_vmstat.txt.gz
ext4,1024000,scenario_a,2,100,180,30,8,False,False,5,13999,93.24,93.2,16736,0,14.47,7.44,35.96,71.91,117.88,175.71,24.152302631578948,423.0,4.947302631578947,21.8,0.0,4.947302631578947,0.0,91392.1347368421,5.190789473684211,18.30921052631579,76.04605263157895,0.2236842105263158,False,,results/kafka_fs_bench_20260525_155242/raw/r2_ext4_scenario_a_1024000B_100ops_measure.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_a_1024000B_100ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_155242/monitor/r2_ext4_scenario_a_1024000B_100ops_measure_vmstat.txt.gz
