procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 10979572   5804 283544    0    0   181   294  354    0  0  0 99  0  0  0
 1  0      0 10982684   5828 283628    0    0     0    84 1059  745  0  1 99  0  0  0
 2  0      0 10984940   5844 283632    0    0     0   164 1257  775  1  1 99  0  0  0
 7  0      0 10908332   6012 290248    0    0  6800   120 6610 5781 15  8 75  3  0  0
10  0      0 10599136   6028 370224    0    0    28    64 6622 10367 39 38 23  0  0  0
11  0      0 10235124   6044 469392    0    0     0    96 6135 8212 25 56 19  0  0  0
 8  0      0 9757248   6076 603188    0    0     0   224 4743 7002 22 56 22  0  0  0
14  0      0 9435860   6092 858948    0    0     0    96 4502 9351 31 46 22  0  0  0
12  0      0 9205264   6116 1002640    0    0     0   120 5400 10146 41 37 22  0  0  0
28  0      0 8800208   6132 1206588    0    0     0 33032 5697 10908 22 53 24  0  0  0
 6  0      0 8374108   6148 1424960    0    0     0 131484 3715 8360 21 59 20  0  0  0
 7  0      0 8160824   6236 1590348    0    0   160 156340 5270 8476 17 59 23  1  0  0
 9  0      0 7936988   6260 1699568    0    0     0 156144 5105 7768 18 58 24  0  0  0
13  0      0 7762176   6284 1865736    0    0     0 151928 6060 9339 13 60 26  0  0  0
12  0      0 7636100   6300 1960836    0    0     0 295104 4079 6926 11 66 21  1  0  0
12  0      0 7513904   6324 2082788    0    0     8 593632 3578 7401 17 66 16  1  0  0
10  0      0 7287820   6380 2308640    0    0     0 99912 5785 10499 16 58 25  1  0  0
 5  0      0 7103440   6400 2490336    0    0     4   308 6967 10423 13 60 26  0  0  0
 8  0      0 6930428   7232 2663460    0    0  2176   120 6747 10458 13 61 25  1  0  0
 5  0      0 6741736   7248 2853500    0    0     0    96 7115 10754 14 57 29  0  0  0
15  1      0 6606300   7264 2987444    0    0     0 344192 4954 8784 12 65 22  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 6466720   7304 3125232    0    0     0 372456 4299 8084 11 69 18  2  0  0
12  0      0 6296572   7320 3293928    0    0     0   280 6873 10455 15 58 27  1  0  0
13  0      0 6101392   7336 3485056    0    0     0   192 7879 11473 13 59 28  1  0  0
11  0      0 5918672   7352 3647572    0    0     0   204 6772 10293 20 51 30  0  0  0
13  0      0 5752668   7368 3752544    0    0     0 311936 3685 6738 15 46 39  0  0  0
12  0      0 5628808   7408 3845700    0    0     0 500164 3677 7086 13 68 16  3  0  0
 7  0      0 5443792   7424 4020456    0    0     0 216516 5715 9399 12 64 24  0  0  0
 5  0      0 5244576   7440 4203620    0    0     0   152 7330 10887 14 59 27  0  0  0
 9  0      0 5079248   7456 4371252    0    0     0    96 6725 10508 21 48 31  0  0  0
13  0      0 4873620   7472 4548784    0    0     0    96 7290 10759 14 59 27  0  0  0
14  0      0 4687052   7508 4701340    0    0     0 115092 6267 9385 11 62 27  0  0  0
13  0      0 4527400   7528 4856340    0    0     0 207884 5716 9385 14 62 24  1  0  0
11  0      0 4347128   7544 5035428    0    0     0 54332 7268 11327 18 59 23  1  0  0
 8  0      0 4194660   7560 5191696    0    0     0 134748 5917 9654 13 59 27  1  0  0
 3  0      0 4037540   7576 5344740    0    0     0 184452 5830 9092 12 66 22  0  0  0
11  0      0 3878472   7612 5503160    0    0     0 123184 6105 10046 12 61 26  1  0  0
 8  0      0 3796536   7632 5585048    0    0     0 430168 3643 6838 10 71 17  2  0  0
 8  0      0 3705564   7652 5677468    0    0     0 507992 3464 6599  8 72 18  2  0  0
 5  0      0 3473364   7668 5910300    0    0     0   116 7074 11159 16 55 28  0  0  0
 2  0      0 3279420   7684 6090232    0    0     8    96 7355 10895 13 59 28  0  0  0
 9  1      0 3106284   7724 6263540    0    0     0   288 7284 10680 13 60 26  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  1      0 2916936   7740 6449816    0    0     0   156 7896 11460 13 60 27  0  0  0
16  0      0 2792568   7760 6573608    0    0     4 451340 4347 8063 10 69 19  2  0  0
 7  0      0 2635724   7776 6707852    0    0     0 333164 4744 7947 10 64 25  1  0  0
 8  0      0 2449824   7792 6892252    0    0     0    96 7474 11031 12 59 29  0  0  0
12  1      0 2271564   7832 7071508    0    0     0   268 7011 10388 13 61 26  0  0  0
 7  0      0 2095084   7848 7247536    0    0     0   152 7296 10784 12 61 26  0  0  0
13  0      0 1932000   7864 7391916    0    0     0 139904 5759 9095 12 64 24  1  0  0
 9  1      0 1765628   7880 7558496    0    0     0 161484 6184 9894 11 62 26  0  0  0
 3  0      0 1615404   7896 7707948    0    0     0 166464 5976 9386 11 65 24  0  0  0
