filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,10240,scenario_a,1,20000,1787.22,8.9,0,191342,4.43,0.0,0.0,0.01,5.54,88.29,0.0,0.0,239.44,81.05083333333333,0.0,12.212962962962964,1
f2fs,10240,scenario_a,1,20000,1776.84,8.9,0,189171,4.52,0.0,0.0,0.01,4.99,95.68,0.0,0.0,269.45,77.7699074074074,0.0,10.796296296296296,0
