filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,102400,scenario_a,1,1000,793.2,79.3,0,78326,0.67,0.0,0.0,0.02,1.21,10.54,0.0,0.0,99.93,89.4499,0.0,13.62,1
f2fs,102400,scenario_a,1,1000,876.27,87.6,0,79038,0.59,0.0,0.0,0.02,1.03,9.4,0.0,0.0,100.01,92.12692307692308,0.0,14.23076923076923,1
