filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,102400,scenario_a,1,2000,789.63,39.5,0,78264,8.11,0.0,0.0,0.02,2.82,213.03,0.0,0.0,603.22,91.3024,0.0,16.77,1
f2fs,102400,scenario_a,1,2000,780.53,39.0,0,77872,8.11,0.0,0.0,0.02,2.89,205.92,0.0,0.0,460.34,91.9050495049505,0.0,15.277227722772277,1
