filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,1024,scenario_a,1,200000,4912.71,2.5,0,442837,0.08,0.0,0.0,0.0,0.01,2.75,0.0,0.0,27.92,88.35263736263737,0.0,10.846153846153847,1
f2fs,1024,scenario_a,1,200000,5093.33,2.5,0,459108,0.08,0.0,0.0,0.0,0.01,2.81,0.0,0.0,27.5,78.83,0.0,7.153846153846154,0
