procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 9838316  27616 803988    0    0  1662 22530 2076    4  3  7 90  1  0  0
 7  0     12 9768088  28760 847584    0    0 24988 14472 6299 4681  4 12 80  3  0  0
 3  0     12 9788872  28848 856412    0    0  3284   480 6768 4877  5 16 78  1  0  0
 3  0     12 9708288  29032 886964    0    0 16036    16 7322 7652 19 29 49  4  0  0
15  0     12 9595772  29084 959024    0    0  4710    24 6941 10339 30 25 42  2  0  0
 8  0     12 9332200  29128 1144972    0    0     0   380 7658 15129 43 34 23  0  0  0
14  0     12 9090296  29228 1342612    0    0    16    16 8175 17883 48 28 23  0  0  0
16  0     12 8896392  29252 1505848    0    0     0  1392 5819 29570 19 20 61  0  0  0
 9  0     12 8895004  29332 1467288    0    0    40 143360 5866 9737 30 45 24  1  0  0
15  0     12 8613956  29348 1675852    0    0     0 68280 6518 10010 35 34 31  0  0  0
10  0     12 8345408  29348 1828744    0    0   160 182368 6262 9755 34 44 22  0  0  0
 5  0     12 8120952  29348 1999404    0    0     0    16 8037 12187 35 32 32  0  0  0
 4  0     12 7983548  29348 2158876    0    0     0 196724 6406 11333 30 40 28  1  0  0
 4  0     12 7878952  29348 2256268    0    0    92 176224 6849 11651 34 36 30  1  0  0
 8  0     12 7657584  29576 2395832    0    0 12548 111352 6523 10962 24 25 49  2  0  0
 9  0     12 7395308  29844 2569188    0    0 26388 132528 5637 11919 17 58 23  2  0  0
 8  0     12 7050768  30000 2763536    0    0 32132 187968 4927 11152 13 60 24  3  0  0
14  0     12 6754788  30732 2935760    0    0 12844 133364 6406 13378 20 54 24  2  0  0
13  1     12 6582664  30908 3109268    0    0 15424 187388 5474 12087 12 66 20  3  0  0
 6  1     12 6383016  31056 3286912    0    0 22848 114156 4869 11506 15 64 19  1  0  0
 9  0     12 6171460  31108 3474360    0    0 26400 217832 4535 11545 12 67 17  4  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  1     12 5967160  31156 3679484    0    0 32140 125744 4973 11959 13 64 21  2  0  0
11  1     12 5684404  31168 3859644    0    0 26624 263512 4148 10664 15 69 14  2  0  0
 9  0     12 5491504  31236 4050716    0    0 27160 122680 4727 11799 12 63 23  2  0  0
 7  0     12 5307172  31308 4235528    0    0 23980 101276 4655 11181 14 63 21  2  0  0
12  0     12 5127592  31320 4411156    0    0 26368 284288 4275 10698 14 66 18  2  0  0
 7  0     12 4905192  31340 4622388    0    0 33668 71492 5133 12055 13 61 25  2  0  0
16  0     12 4711612  31388 4814804    0    0 27428 121312 4700 11414 12 64 22  2  0  0
 7  0     12 4370144  31392 5013652    0    0 30596 211560 4641 11651 13 68 17  2  0  0
 7  0     12 4100924  31404 5209640    0    0 30848 173152 4680 11366 13 64 20  3  0  0
 7  2     12 3932192  31484 5378876    0    0 20664 231056 4322 10498 11 69 16  4  0  0
 5  0     12 3723768  31484 5583080    0    0 33152 60600 5019 11660 13 61 24  2  0  0
