filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,avg_ms,p50_ms,p90_ms,p99_ms,p999_ms,max_ms,util_avg,util_max,await_avg,await_max,r_await_avg,w_await_avg,rkB_s_avg,wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,102400,scenario_a,1,15000,120,30,16,False,False,5,12568,104.6,0.7,26011,0,112.56,0.05,772.52,1157.36,1346.19,1570.2,96.99155737704918,99.2,0.0,0.0,0.0,5.360573770491803,0.0,0.0,3.330578512396694,32.28099173553719,24.950413223140497,39.421487603305785,True,disk util avg 96.99% >= 80.00% | cpu iowait avg 39.42% >= 5.00%,results/kafka_fs_bench_20260424_163941/raw/r1_ext4_scenario_a_102400B_15000ops_measure.txt.gz,results/kafka_fs_bench_20260424_163941/monitor/r1_ext4_scenario_a_102400B_15000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260424_163941/monitor/r1_ext4_scenario_a_102400B_15000ops_measure_vmstat.txt.gz
f2fs,102400,scenario_a,1,15000,120,30,16,False,False,5,13440,111.82,0.7,27683,0,104.61,0.02,737.8,988.77,1149.86,1444.46,98.04655737704918,100.1,0.0,0.0,0.00819672131147541,5.923688524590164,0.0,0.0,3.5163934426229506,34.50819672131148,24.770491803278688,37.27049180327869,True,disk util avg 98.05% >= 80.00% | cpu iowait avg 37.27% >= 5.00%,results/kafka_fs_bench_20260424_163941/raw/r1_f2fs_scenario_a_102400B_15000ops_measure.txt.gz,results/kafka_fs_bench_20260424_163941/monitor/r1_f2fs_scenario_a_102400B_15000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260424_163941/monitor/r1_f2fs_scenario_a_102400B_15000ops_measure_vmstat.txt.gz
