filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,102400,scenario_a,1,5000,727.6,14.6,0,128861,15.25,0.0,0.0,0.02,0.09,7.23,0.0,0.0,60045.73,19.718651685393258,0.0,0.1977401129943503,0
f2fs,102400,scenario_a,1,5000,775.36,15.5,16,139667,7.14,0.0,0.0,0.01,0.07,6.62,0.0,0.0,60036.42,30.123519553072626,0.0,0.3888888888888889,0
