filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,app_avg_ms,app_p50_ms,app_p90_ms,app_p99_ms,app_p999_ms,app_max_ms,block_util_avg,block_util_max,block_await_avg,block_await_max,block_r_await_avg,block_w_await_avg,block_rkB_s_avg,block_wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,102400,scenario_a_dynamic,1,1000,180,30,8,False,True,5,111824,744.83,74.5,133931,0,12.25,7.33,25.74,96.14,159.88,258.29,35.29615894039735,100.7,9.641390728476821,23.24,0.0,9.641390728476821,0.0,76272.5382781457,8.139072847682119,46.35761589403973,41.93377483443709,3.5033112582781456,False,disk await avg 9.64 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_ext4_scenario_a_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_ext4_scenario_a_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_ext4_scenario_a_dynamic_102400B_1000ops_measure_vmstat.txt.gz
ext4,102400,scenario_b_dynamic,1,1000,180,30,8,True,True,5,110789,738.15,73.8,132407,0,12.42,7.18,27.38,91.16,165.71,261.28,33.58671052631579,100.4,8.965131578947368,20.75,0.006578947368421052,8.965131578947368,0.0,75991.44421052632,11.33774834437086,47.609271523178805,37.675496688741724,3.370860927152318,False,disk await avg 8.97 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_ext4_scenario_b_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_ext4_scenario_b_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_ext4_scenario_b_dynamic_102400B_1000ops_measure_vmstat.txt.gz
ext4,1024000,scenario_a,1,100,180,30,8,False,False,5,13992,93.21,93.2,16751,0,14.33,6.96,36.02,76.21,142.72,190.48,21.384276315789474,100.2,5.4311184210526315,17.65,0.0,5.4311184210526315,0.0,95548.42947368421,4.874172185430464,17.655629139072847,76.90728476821192,0.4304635761589404,False,disk await avg 5.43 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_ext4_scenario_a_1024000B_100ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_ext4_scenario_a_1024000B_100ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_ext4_scenario_a_1024000B_100ops_measure_vmstat.txt.gz
ext4,1024000,scenario_b,1,100,180,30,8,True,False,5,13917,92.7,92.7,16648,0,15.33,9.4,33.84,81.43,141.53,210.53,19.77059210526316,101.1,5.371776315789473,23.0,0.006578947368421052,5.365197368421053,0.0,90502.80421052632,8.388157894736842,21.69736842105263,69.45394736842105,0.3092105263157895,False,disk await avg 5.37 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_ext4_scenario_b_1024000B_100ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_ext4_scenario_b_1024000B_100ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_ext4_scenario_b_1024000B_100ops_measure_vmstat.txt.gz
ext4,1024000,scenario_a_dynamic,1,100,180,30,8,False,True,5,13935,92.68,92.7,16686,0,15.96,9.1,38.12,78.41,125.7,182.52,29.777434210526316,99.9,7.967828947368421,22.51,0.0,7.967828947368421,0.0,91776.06736842105,6.309210526315789,21.019736842105264,70.03947368421052,2.6447368421052633,False,disk await avg 7.97 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_ext4_scenario_a_dynamic_1024000B_100ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_ext4_scenario_a_dynamic_1024000B_100ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_ext4_scenario_a_dynamic_1024000B_100ops_measure_vmstat.txt.gz
ext4,1024000,scenario_b_dynamic,1,100,180,30,8,True,True,5,13859,92.32,92.3,16574,0,17.69,11.43,38.54,91.16,159.34,193.44,30.00390728476821,99.5,7.891920529801324,20.1,0.0,7.891920529801324,0.0,92487.74781456953,10.04635761589404,25.94039735099338,61.4635761589404,2.562913907284768,False,disk await avg 7.89 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_ext4_scenario_b_dynamic_1024000B_100ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_ext4_scenario_b_dynamic_1024000B_100ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_ext4_scenario_b_dynamic_1024000B_100ops_measure_vmstat.txt.gz
f2fs,1024,scenario_a,1,100000,180,30,8,False,False,5,328315,2186.68,2.2,403746,0,16.22,11.68,35.68,78.04,123.25,180.5,0.90875,14.04,2.186513157894737,33.0,0.0,2.186513157894737,0.0,35.43578947368421,7.437086092715232,53.98675496688742,38.026490066225165,0.4105960264900662,False,,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_a_1024B_100000ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_1024B_100000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_1024B_100000ops_measure_vmstat.txt.gz
f2fs,1024,scenario_b,1,100000,180,30,8,True,False,5,362121,2411.18,2.4,431079,0,12.91,10.17,27.7,51.18,80.57,152.87,0.9663157894736842,28.71,1.4267763157894737,22.76,0.06578947368421052,1.4267763157894737,0.0,221.9115789473684,9.31578947368421,53.89473684210526,36.44736842105263,0.2236842105263158,False,,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_b_1024B_100000ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_1024B_100000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_1024B_100000ops_measure_vmstat.txt.gz
f2fs,1024,scenario_a_dynamic,1,100000,180,30,8,False,True,5,356695,2376.14,2.4,432091,0,15.48,12.37,32.93,57.3,79.41,137.92,26.341315789473683,35.7,7.4653289473684215,10.84,0.4276315789473684,7.4653289473684215,0.0,1171.7389473684211,9.178807947019868,56.06622516556291,31.867549668874172,2.980132450331126,False,disk await avg 7.47 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_a_dynamic_1024B_100000ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_dynamic_1024B_100000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_dynamic_1024B_100000ops_measure_vmstat.txt.gz
f2fs,1024,scenario_b_dynamic,1,100000,180,30,8,True,True,5,348802,2322.92,2.3,417615,0,16.06,12.46,34.68,63.65,92.86,139.73,25.883026315789472,35.5,7.342894736842105,11.08,0.20394736842105263,7.342894736842105,0.0,1161.701052631579,10.368421052631579,54.71052631578947,32.046052631578945,2.9539473684210527,False,disk await avg 7.34 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_b_dynamic_1024B_100000ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_dynamic_1024B_100000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_dynamic_1024B_100000ops_measure_vmstat.txt.gz
f2fs,10240,scenario_a,1,10000,180,30,8,False,False,5,355959,2370.88,23.7,429739,0,14.76,10.91,31.83,68.18,111.23,218.2,16.86309210526316,103.7,5.311447368421053,22.45,0.05921052631578947,5.311447368421053,0.0,27053.81052631579,7.774834437086093,57.503311258278146,34.0,0.5827814569536424,False,disk await avg 5.31 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_a_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_10240B_10000ops_measure_vmstat.txt.gz
f2fs,10240,scenario_b,1,10000,180,30,8,True,False,5,355143,2365.43,23.7,430640,0,14.07,10.13,30.91,68.01,106.1,170.35,14.026315789473685,100.5,5.687763157894737,27.0,0.125,5.687763157894737,0.0,22497.212631578946,10.178807947019868,55.556291390728475,33.80132450331126,0.423841059602649,False,disk await avg 5.69 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_b_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_10240B_10000ops_measure_vmstat.txt.gz
f2fs,10240,scenario_a_dynamic,1,10000,180,30,8,False,True,5,336712,2241.77,22.4,406772,0,20.92,16.59,44.57,75.99,105.37,212.53,39.40384105960265,84.5,9.74112582781457,14.31,0.5562913907284768,9.74112582781457,0.0,22264.879470198677,8.973509933774835,57.01324503311258,30.258278145695364,3.774834437086093,False,disk await avg 9.74 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_a_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_dynamic_10240B_10000ops_measure_vmstat.txt.gz
f2fs,10240,scenario_b_dynamic,1,10000,180,30,8,True,True,5,339855,2262.7,22.6,408734,0,20.53,15.5,44.87,83.69,121.07,209.95,37.16776315789474,72.4,9.454013157894737,13.839999999999998,0.3881578947368421,9.454013157894737,0.0,22315.115789473683,11.052631578947368,56.01315789473684,29.480263157894736,3.4671052631578947,False,disk await avg 9.45 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_b_dynamic_10240B_10000ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_dynamic_10240B_10000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_dynamic_10240B_10000ops_measure_vmstat.txt.gz
f2fs,102400,scenario_a,1,1000,180,30,8,False,False,5,113442,755.71,75.6,135927,0,7.73,6.0,16.67,31.5,50.79,110.57,24.418211920529803,96.3,7.064039735099338,19.47,0.36423841059602646,7.064039735099338,0.0,74125.93589403974,6.556291390728477,42.98675496688742,49.75496688741722,0.6887417218543046,False,disk await avg 7.06 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_a_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_102400B_1000ops_measure_vmstat.txt.gz
f2fs,102400,scenario_b,1,1000,180,30,8,True,False,5,112698,750.44,75.0,133973,0,7.55,5.59,16.69,31.76,49.96,70.68,23.45486842105263,97.92,7.078223684210526,21.02,0.3026315789473684,7.078223684210526,0.0,73931.92421052631,10.217105263157896,44.26973684210526,44.94736842105263,0.6447368421052632,False,disk await avg 7.08 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_b_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_102400B_1000ops_measure_vmstat.txt.gz
f2fs,102400,scenario_a_dynamic,1,1000,180,30,8,False,True,5,110695,737.29,73.7,132830,0,9.92,7.43,21.93,42.3,67.96,173.26,46.5817880794702,86.1,9.617743665471162,18.14,0.5596026490066225,9.617748344370861,0.06781456953642384,75530.0365562914,8.218543046357615,47.75496688741722,40.397350993377486,3.6357615894039736,False,disk await avg 9.62 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_a_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_dynamic_102400B_1000ops_measure_vmstat.txt.gz
f2fs,102400,scenario_b_dynamic,1,1000,180,30,8,True,True,5,109106,726.91,72.7,130546,0,9.84,6.96,22.16,45.65,76.67,129.58,45.166291390728475,96.1,9.08317880794702,17.91,0.6688741721854304,9.08317880794702,0.0,74548.01377483444,11.556291390728477,47.81456953642384,37.384105960264904,3.2781456953642385,False,disk await avg 9.08 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_b_dynamic_102400B_1000ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_dynamic_102400B_1000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_dynamic_102400B_1000ops_measure_vmstat.txt.gz
f2fs,1024000,scenario_a,1,100,180,30,8,False,False,5,13978,93.12,93.1,16736,0,12.43,7.0,29.79,56.51,91.82,148.56,25.21625,96.9,6.390855263157895,18.930000000000003,0.5263157894736842,6.390855263157895,0.0,96447.86526315789,4.622516556291391,16.748344370860927,78.00662251655629,0.543046357615894,False,disk await avg 6.39 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_a_1024000B_100ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_1024000B_100ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_1024000B_100ops_measure_vmstat.txt.gz
f2fs,1024000,scenario_b,1,100,180,30,8,True,False,5,13908,92.66,92.7,16634,0,14.11,9.4,32.01,58.27,81.92,118.19,26.61638157894737,97.62,6.835918597642684,22.0,0.4967105263157895,6.835921052631579,0.13473684210526315,94289.92,8.311258278145695,22.880794701986755,68.29801324503312,0.5099337748344371,False,disk await avg 6.84 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_b_1024000B_100ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_1024000B_100ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_1024000B_100ops_measure_vmstat.txt.gz
f2fs,1024000,scenario_a_dynamic,1,100,180,30,8,False,True,5,13867,92.38,92.4,16609,0,15.53,10.09,35.25,62.84,90.37,159.95,38.588940397350996,86.14,8.160927457254992,18.96,0.9503311258278145,8.16092715231788,0.06781456953642384,96167.23072847682,6.185430463576159,22.04635761589404,69.11258278145695,2.6357615894039736,False,disk await avg 8.16 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_a_dynamic_1024000B_100ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_dynamic_1024000B_100ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_a_dynamic_1024000B_100ops_measure_vmstat.txt.gz
f2fs,1024000,scenario_b_dynamic,1,100,180,30,8,True,True,5,13853,92.25,92.2,16556,0,17.03,12.72,35.77,65.3,88.61,131.81,41.8525,80.2,8.359276315789474,17.35,0.48026315789473684,8.359276315789474,0.0,94790.2652631579,10.317880794701987,29.066225165562916,58.04635761589404,2.5231788079470197,False,disk await avg 8.36 ms >= 5.00 ms,results/kafka_fs_bench_20260525_061559/raw/r1_f2fs_scenario_b_dynamic_1024000B_100ops_measure.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_dynamic_1024000B_100ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260525_061559/monitor/r1_f2fs_scenario_b_dynamic_1024000B_100ops_measure_vmstat.txt.gz
