filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,app_avg_mean,app_avg_stdev,app_avg_cv_pct,app_p50_mean,app_p90_mean,app_p99_mean,app_p99_stdev,app_p99_cv_pct,app_max_mean,block_util_mean,block_await_mean,block_await_stdev,block_await_cv_pct,block_wkB_s_mean,cpu_iowait_mean,bottleneck_rounds
ext4,1024,scenario_a,3,100000,2544.77,2.533333333333333,0,382168.6666666667,11.976666666666667,0.19857828011475254,1.6580429734045579,9.096666666666668,24.836666666666666,52.343333333333334,3.3282778329540545,6.3585515499345115,336.97333333333336,4.153092105263158,4.571732456140351,0.4279583990669519,9.360967711313805,2930.7284210526313,0.5297432322528175,0
ext4,1024,scenario_b,3,100000,2483.1133333333332,2.466666666666667,0,372857.6666666667,11.94,0.6908690179766348,5.786172679871314,8.879999999999999,25.22,55.47,3.8725572946052083,6.981354416090153,272.50666666666666,4.111770942256303,4.757381056117114,0.357701354923779,7.518871217260201,2840.8766445916117,0.4900081329150691,0
ext4,1024,scenario_a_dynamic,3,100000,2484.3266666666664,2.466666666666667,0,373016.6666666667,14.666666666666666,1.2687526683058978,8.65058637481294,10.683333333333334,30.16,76.52333333333334,9.628293375948475,12.582166715095797,369.67333333333335,25.298070175438596,8.597390350877193,0.7076646084966044,8.231155962627675,3672.56701754386,3.3344806552805855,0
ext4,1024,scenario_b_dynamic,3,100000,2389.3933333333334,2.3666666666666667,0,358784,15.07,0.8770974860299156,5.820155846250269,10.696666666666667,31.503333333333334,81.49333333333333,4.243987904475383,5.207773115766587,365.13,24.993070175438596,8.534407894736843,0.37084845889764634,4.345333190910035,3633.1115789473683,3.2403131172301616,0
ext4,10240,scenario_a,3,10000,2478.616666666667,24.8,0,372479,13.266666666666667,0.4916638417997944,3.7060088577873946,9.136666666666667,28.53666666666667,74.68666666666667,2.566521640924409,3.4363853087446343,228.63666666666666,13.229035087719298,7.406030701754386,0.3697365279857566,4.992370986231142,26359.466666666667,0.6447368421052632,0
ext4,10240,scenario_b,3,10000,2521.693333333333,25.233333333333334,0,378893,13.073333333333332,0.5428013755816514,4.151973806080965,8.59,28.52,79.23,2.5252524626262596,3.1872427901379017,213.58666666666667,12.537368421052632,6.2696929824561405,0.1787507909893451,2.851029412277853,25124.962807017542,0.5230916695712792,0
ext4,10240,scenario_a_dynamic,3,10000,2410.3233333333333,24.133333333333333,0,361895,19.22,0.4553020975132894,2.3688974896633166,11.59,40.04,141.39666666666668,14.449928488865728,10.21942654626398,385.67,31.093885209713026,10.449933774834436,0.045043483418220454,0.4310408504855247,24373.596114790285,3.783664459161148,0
ext4,10240,scenario_b_dynamic,3,10000,2382.44,23.833333333333332,0,357670,21.41,0.832886546895795,3.8901753708351006,11.456666666666667,42.26,194.38666666666666,12.844120574540458,6.6075110987758725,533.7866666666666,30.376122487510166,9.924392790751714,0.29998686841152555,3.0227226464784382,23736.62843731846,3.58719646799117,0
ext4,102400,scenario_a,3,1000,760.0766666666667,76.0,0,114096,8.633333333333333,0.16196707484341807,1.8760665039778155,6.05,18.086666666666666,48.97333333333333,0.8579821287960087,1.7519373716226698,232.68333333333334,19.412119205298012,6.326887417218543,0.4942324473667973,7.81162070344021,75815.98799116998,0.58719646799117,0
ext4,102400,scenario_b,3,1000,755.8566666666667,75.60000000000001,0,113455.66666666667,7.989999999999999,0.38974350539810143,4.8778911814530845,5.416666666666667,17.123333333333335,45.97,3.308458855721198,7.196995553015441,128.47,17.809105088881143,5.351271784593935,0.20794892274777876,3.8859719916759627,75835.58550946903,0.46578366445916114,0
ext4,102400,scenario_a_dynamic,3,1000,751.2933333333333,75.10000000000001,0,112788.66666666667,11.203333333333333,0.1677299416721217,1.4971431866003129,6.803333333333334,23.43,79.72333333333333,5.02923784815685,6.3083637347788395,332.0833333333333,33.70147902869757,9.16869757174393,0.41680051239709665,4.5459075199687184,75887.66799116998,3.4415011037527594,0
ext4,102400,scenario_b_dynamic,3,1000,741.4233333333333,74.16666666666667,0,111279,11.34,0.47286361670147536,4.16987316315234,6.286666666666667,24.236666666666665,89.83666666666666,6.242061625243169,6.948233785658976,351.85333333333335,31.606997792494482,8.294746136865342,0.14649629840361142,1.7661335981401554,74415.006799117,2.993377483443709,0
ext4,1024000,scenario_a,3,100,93.12666666666667,93.13333333333334,0,13983,14.03,0.1389244398944977,0.9901955801460992,7.08,34.37,74.95333333333333,1.8536001007049259,2.4730055599549843,182.26333333333335,20.678837719298244,5.538837719298246,0.1449245543127582,2.616515623987621,92057.77964912281,0.32762576972231905,0
ext4,1024000,scenario_b,3,100,92.69,92.66666666666667,0,13918,15.253333333333334,0.26950572040929516,1.766864425760239,9.4,34.18,77.30666666666667,2.2759686582493526,2.944078119501577,185.68,19.484870599512025,5.400355960264901,0.2861654724262854,5.299011297252493,91678.55195073778,0.2488672011153712,0
ext4,1024000,scenario_a_dynamic,3,100,92.85666666666667,92.86666666666667,0,13946.333333333334,15.676666666666666,0.09712534856222277,0.6195535736480297,8.983333333333334,36.56,78.00333333333333,1.8136795012717473,2.325130765272955,202.24333333333334,28.9997791042175,7.827371035203904,0.04978109289785927,0.6359873918582226,93650.69912396887,2.625595445567561,0
ext4,1024000,scenario_b_dynamic,3,100,92.37,92.4,0,13872.666666666666,16.996666666666666,0.3971565602295058,2.3366732313954057,11.076666666666666,37.596666666666664,81.40333333333334,1.3311774236867655,1.6352861353180852,173.32666666666668,29.332526722435226,7.709464534681073,0.2462758546079889,3.1944612171197555,92749.49985825492,2.510993958405949,0
f2fs,1024,scenario_a,3,100000,2571.6833333333334,2.566666666666667,0,386440.3333333333,11.153333333333332,0.631294965395205,5.660146133250494,8.9,23.456666666666667,43.32333333333333,3.5216804700786453,8.128830814984948,153.26333333333332,2.8950877192982456,2.2249780701754385,0.6166640225262122,27.715510134335325,1830.2877192982455,0.36249564308121296,0
f2fs,1024,scenario_b,3,100000,2547.576666666667,2.533333333333333,0,382549.6666666667,10.993333333333334,0.7925486315257464,7.209356866516795,8.68,23.426666666666666,43.196666666666665,4.630273570031617,10.719052943973187,189.18,1.7246271929824561,1.7628508771929825,0.677094000910354,38.4090344606177,898.4028070175439,0.3142064598582549,0
f2fs,1024,scenario_a_dynamic,3,100000,2461.77,2.466666666666667,0,369653.3333333333,14.14,0.7926537705707325,5.605755095974063,11.303333333333333,30.14666666666667,52.23,2.471861646613744,4.732647226907417,112.04333333333334,25.184364035087718,7.01328947368421,0.2724647601676981,3.884978100363043,1192.4884210526316,2.9360840013942138,0
f2fs,1024,scenario_b_dynamic,3,100000,2442.6233333333334,2.433333333333333,0,366760,13.889999999999999,0.9223882046080163,6.640663820072112,10.853333333333333,30.016666666666666,53.71,5.273604080702306,9.818663341467708,133.72333333333333,24.11230263157895,6.816381578947368,0.26207765126171795,3.8448207194144457,1176.9712280701754,2.7670065063320552,0
f2fs,10240,scenario_a,3,10000,2480.21,24.8,0,372333.6666666667,13.203333333333333,0.7349376390778565,5.566303754692172,9.56,28.86,63.67666666666667,2.4373414478347804,3.8276837897211644,176.37666666666667,15.466687579876846,5.063389537585686,0.37003845013257697,7.308117366553983,25416.683982804694,0.577073893342628,0
f2fs,10240,scenario_b,3,10000,2470.5466666666666,24.733333333333334,0,370904.3333333333,12.959999999999999,0.40841155713324245,3.151323743312056,9.063333333333333,28.98,64.78,2.5908106839365925,3.999399018117617,186.98999999999998,15.653399122807018,5.379385964912281,0.3338075970234398,6.205310405327703,26073.712280701755,0.4746136865342163,0
f2fs,10240,scenario_a_dynamic,3,10000,2315.4700000000003,23.166666666666668,0,347762.6666666667,19.663333333333334,0.7490215840236737,3.809229957740331,15.183333333333334,42.733333333333334,74.91,1.7622996340009833,2.35255591242956,166.35333333333332,38.9922149122807,9.664429824561404,0.18385681893998235,1.9024073046991805,23508.143157894738,3.627730335773208,0
f2fs,10240,scenario_b_dynamic,3,10000,2374.786666666667,23.733333333333334,0,356563.6666666667,19.016666666666666,0.1320353488022566,0.6943138412038032,14.123333333333333,42.193333333333335,77.75333333333333,1.252251305981884,1.610543564239755,273.24333333333334,37.44721273382131,9.298761327988846,0.12639554451938587,1.3592729188450194,24092.54011850819,3.4083885209713025,0
f2fs,102400,scenario_a,3,1000,758.47,75.86666666666666,0,113869.33333333333,7.5,0.062449979983984,0.8326663997864534,5.72,16.383333333333333,30.683333333333334,0.200333056017556,0.6529051255325019,100.79666666666667,25.19828177646102,6.956138753340304,0.2451007139451829,3.5235167473835496,76783.6175763913,0.6644591611479028,0
f2fs,102400,scenario_b,3,1000,744.58,74.46666666666667,0,111775.33333333333,7.653333333333333,0.12662279942148388,1.6544790865176466,5.543333333333333,16.876666666666665,34.53666666666666,2.1114055350247933,6.113518584185291,109.49333333333333,24.619964418496572,6.875430685693588,0.15402684469413752,2.240250127379466,75274.46099221564,0.6534216335540839,0
f2fs,102400,scenario_a_dynamic,3,1000,740.1700000000001,74.0,0,111118,9.543333333333333,0.12096831541082714,1.2675687957823314,7.096666666666667,21.063333333333333,41.44,1.4412841496387876,3.4780022915993913,113.56,46.321920529801325,9.44520915926959,0.061651021867094445,0.6527226748238787,75864.29456953642,3.629139072847682,0
f2fs,102400,scenario_b_dynamic,3,1000,735.2566666666667,73.53333333333333,0,110395.33333333333,9.506666666666666,0.40079088479322106,4.215892897544402,6.676666666666667,21.403333333333332,44.836666666666666,1.0905197537565905,2.4322052347556102,191.44,44.441469298245615,9.115261964220226,0.17169934837757367,1.8836468886087783,75438.69107470663,3.1589403973509933,0
f2fs,1024000,scenario_a,3,100,93.13333333333334,93.1,0,13981.666666666666,12.333333333333334,0.19008769905844286,1.5412516139873744,6.943333333333333,29.226666666666667,57.623333333333335,0.8953956295031434,1.5538768372241745,125.53,24.566468136400605,6.568020506564424,0.3218058147029164,4.899586022627165,93604.4201417451,0.5186476124085048,0
f2fs,1024000,scenario_b,3,100,92.62,92.6,0,13907.333333333334,13.81,0.3051229260478471,2.20943465639281,9.306666666666667,30.53333333333333,56.75333333333333,2.105571972964433,3.710041065954011,116.33666666666667,26.47061403508772,6.8901315789473685,0.21016116564934503,3.0501763753175255,95041.95368421053,0.5603578482630417,0
f2fs,1024000,scenario_a_dynamic,3,100,92.7,92.7,0,13915,15.23,0.387427412556211,2.54384381192522,9.963333333333333,34.736666666666665,61.78,1.1001363551851173,1.7807322032779498,126.78333333333333,38.80154380155687,8.128211733465898,0.18716149818503752,2.302615929829269,94797.8807203439,2.631346578366446,0
f2fs,1024000,scenario_b_dynamic,3,100,92.26333333333334,92.26666666666667,0,13852.666666666666,16.783333333333335,0.24906491790963503,1.4840014969789574,12.433333333333334,35.70333333333333,61.666666666666664,0.5658916268450468,0.9176620975865625,126.58333333333333,41.08787759962821,8.548068513354762,0.051619270869269214,0.603870579518914,94254.9223283374,2.717439293598234,0
