filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,10240,scenario_a,1,10000,500.52,5.0,0,60334,1.16,0.0,0.0,0.01,0.06,6.11,0.0,0.0,7100.22,67.34770491803279,0.0,11.01639344262295,0
f2fs,10240,scenario_a,1,10000,720.5,7.2,0,86841,0.75,0.0,0.0,0.01,0.06,5.65,0.0,0.0,4618.43,70.58795081967213,0.0,11.426229508196721,0
