filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,102400,scenario_a,1,5000,544.53,10.9,0,56650,19.88,0.0,0.0,0.02,105.97,246.82,0.0,0.0,420.73,92.59171428571429,0.0,21.104761904761904,1
f2fs,102400,scenario_a,1,5000,610.28,12.2,0,63953,16.82,0.0,0.0,0.02,66.08,208.34,0.0,0.0,349.49,89.8138679245283,0.0,17.650943396226417,1
