filesystem,record_size,scenario,round,profile,phase,occupancy_target_pct,fs_used_pct_before,fs_used_pct_after,valid,run_state,invalid_reasons,java_exit_code,target_ops,measure_sec,drain_timeout_sec,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,max_in_flight_records,max_catch_up_records,max_schedule_lag_limit_ms,sent_requests,sent_ops,ack_window_requests,ack_window_ops,eventual_ack_requests,eventual_ack_ops,outstanding_at_end,failed_requests,unresolved_after_drain,latency_dropped_samples,backpressure_wait_count,backpressure_wait_ms,max_observed_outstanding,catch_up_resets,catch_up_records_skipped,max_schedule_lag_ms,ack_stall_count,ack_stall_total_sec,ack_stall_max_sec,consumer_records,producer_acked_records,consumer_record_delta,consumer_drain_completed,malformed_headers,payload_crc_errors,sequence_gaps,duplicate_records,out_of_order_records,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,drain_time_sec,drain_completed,app_avg_ms,app_p50_ms,app_p90_ms,app_p99_ms,app_p999_ms,app_max_ms,mapper_util_avg,mapper_await_avg,mapper_wkB_s_avg,raw_util_avg,raw_await_avg,raw_wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,topics_created,topics_failed,final_topic_count,topic_first_failure_elapsed_ms,topic_first_failure,raw_output_path,iostat_path,vmstat_path
ext4,10240,scenario_a,1,latency,occupancy,60,59.99297382750746,59.93370599601161,True,BACKPRESSURED,,0,2000,60,180,20,8,False,False,5,1000,10,100,116044,1934.07,115676,1927.93,116044,1934.07,0,0,0,0,1542,24463.96,1002,402,6400,404.8,0,0,0,-1,-1,0,True,0,0,0,0,0,116044,1934.07,96.7,153403,0,0.0,True,129.52,32.15,417.99,937.71,1193.75,1312.42,0.0,0.0,0.0,14.352500000000001,8.312333333333333,22623.232,9.05,57.516666666666666,32.56666666666667,0.8,False,disk await avg 8.31 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_082122/raw/r1_ext4_scenario_a_10240B_2000ops_occupancy_used60pct.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_a_10240B_2000ops_occupancy_used60pct_iostat.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_a_10240B_2000ops_occupancy_used60pct_vmstat.txt.gz
ext4,10240,scenario_a,1,latency,occupancy,80,79.99247786239034,79.94060817722487,True,BACKPRESSURED,,0,2000,60,180,20,8,False,False,5,1000,10,100,115441,1924.02,115071,1917.85,115441,1924.02,0,0,0,0,1794,29876.9,1003,419,6306,431.16,0,0,0,-1,-1,0,True,0,0,0,0,0,115441,1924.02,96.2,153495,0,0.0,True,155.73,35.21,511.68,1116.02,1431.86,1526.63,0.0,0.0,0.0,14.369333333333334,9.3215,22451.88266666667,9.316666666666666,57.86666666666667,31.833333333333332,0.8,False,disk await avg 9.32 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_082122/raw/r1_ext4_scenario_a_10240B_2000ops_occupancy_used80pct.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_a_10240B_2000ops_occupancy_used80pct_iostat.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_a_10240B_2000ops_occupancy_used80pct_vmstat.txt.gz
ext4,10240,scenario_b,1,latency,occupancy,20,19.998677426354348,35.73527861873715,True,BACKPRESSURED,,0,2000,60,180,20,8,True,False,5,1000,10,100,116863,1947.72,116831,1947.18,116863,1947.72,0,0,0,0,4138,52226.0,1002,635,9234,596.77,0,0,0,150464,150464,0,True,0,0,0,0,0,116863,1947.72,97.4,150464,0,0.0,True,87.04,18.13,295.59,972.45,1078.28,1151.47,0.0,0.0,0.0,7.216833333333334,3.8993333333333333,11837.44,12.283333333333333,54.21666666666667,32.93333333333333,0.6,False,,0,0,2,-1,none,results/kafka_fs_bench_20260906_082122/raw/r1_ext4_scenario_b_10240B_2000ops_occupancy_used20pct.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_b_10240B_2000ops_occupancy_used20pct_iostat.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_b_10240B_2000ops_occupancy_used20pct_vmstat.txt.gz
ext4,10240,scenario_b,1,latency,occupancy,40,40.20082454200721,40.35370578935948,True,BACKPRESSURED,,0,2000,60,180,20,8,True,False,5,1000,10,100,116775,1946.25,116588,1943.13,116775,1946.25,0,0,0,0,1445,21743.95,1003,366,5878,447.86,0,0,0,153951,153951,0,True,0,0,0,0,0,116775,1946.25,97.3,153951,0,0.0,True,84.23,16.63,304.18,919.98,1071.89,1163.95,0.0,0.0,0.0,13.6545,6.984500000000001,22679.04,11.933333333333334,55.05,32.28333333333333,0.7333333333333333,False,disk await avg 6.98 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_082122/raw/r1_ext4_scenario_b_10240B_2000ops_occupancy_used40pct.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_b_10240B_2000ops_occupancy_used40pct_iostat.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_b_10240B_2000ops_occupancy_used40pct_vmstat.txt.gz
ext4,10240,scenario_b,1,latency,occupancy,60,59.934656595819426,59.99346979262459,True,BACKPRESSURED,,0,2000,60,180,20,8,True,False,5,1000,10,100,117607,1960.12,117296,1954.93,117607,1960.12,27,0,0,0,1413,21489.71,1003,347,5852,378.56,0,0,0,153970,153970,0,True,0,0,0,0,0,117607,1960.12,98.0,153970,0,0.19,True,54.39,14.95,75.15,927.39,1155.01,1247.06,0.0,0.0,0.0,7.63,5.796333333333333,11403.434666666666,11.733333333333333,54.25,33.3,0.55,False,disk await avg 5.80 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_082122/raw/r1_ext4_scenario_b_10240B_2000ops_occupancy_used60pct.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_b_10240B_2000ops_occupancy_used60pct_iostat.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_b_10240B_2000ops_occupancy_used60pct_vmstat.txt.gz
ext4,10240,scenario_b,1,latency,occupancy,80,79.94155877703268,79.82810675649147,True,BACKPRESSURED,,0,2000,60,180,20,8,True,False,5,1000,10,100,114573,1909.55,114564,1909.4,114573,1909.55,0,0,0,0,2137,35362.06,1003,515,7351,460.73,0,0,0,152412,152412,0,True,0,0,0,0,0,114573,1909.55,95.5,152412,0,0.0,True,86.74,15.64,224.09,1072.23,1377.25,1551.36,0.0,0.0,0.0,13.4225,7.4195,20528.981333333333,11.75,54.766666666666666,32.86666666666667,0.6166666666666667,False,disk await avg 7.42 ms >= 5.00 ms,0,0,2,-1,none,results/kafka_fs_bench_20260906_082122/raw/r1_ext4_scenario_b_10240B_2000ops_occupancy_used80pct.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_b_10240B_2000ops_occupancy_used80pct_iostat.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_b_10240B_2000ops_occupancy_used80pct_vmstat.txt.gz
ext4,102400,scenario_a,1,latency,occupancy,20,19.999669356588587,36.4429795104411,True,NOT_SATURATED,,0,200,60,180,20,8,False,False,5,1000,10,100,12000,200.0,12000,200.0,12000,200.0,0,0,0,0,0,0.0,31,8,105,577.07,0,0,0,-1,-1,0,True,0,0,0,0,0,12000,200.0,100.0,15895,0,0.0,True,6.32,4.28,14.25,28.99,50.55,89.88,0.0,0.0,0.0,7.612166666666667,2.9968333333333335,22457.856,4.066666666666666,15.116666666666667,80.45,0.26666666666666666,False,,0,0,1,-1,none,results/kafka_fs_bench_20260906_082122/raw/r1_ext4_scenario_a_102400B_200ops_occupancy_used20pct.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_a_102400B_200ops_occupancy_used20pct_iostat.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_a_102400B_200ops_occupancy_used20pct_vmstat.txt.gz
ext4,102400,scenario_a,1,latency,occupancy,40,39.9993800436036,40.01210981494302,True,NOT_SATURATED,,0,200,60,180,20,8,False,False,5,1000,10,100,12000,200.0,12000,200.0,12000,200.0,0,0,0,0,0,0.0,24,8,67,361.54,0,0,0,-1,-1,0,True,0,0,0,0,0,12000,200.0,100.0,15933,0,0.0,True,6.93,4.98,15.08,30.59,54.46,82.36,0.0,0.0,0.0,7.711,2.728666666666667,21939.370666666666,4.616666666666666,19.066666666666666,75.86666666666666,0.26666666666666666,False,,0,0,2,-1,none,results/kafka_fs_bench_20260906_082122/raw/r1_ext4_scenario_a_102400B_200ops_occupancy_used40pct.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_a_102400B_200ops_occupancy_used40pct_iostat.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_a_102400B_200ops_occupancy_used40pct_vmstat.txt.gz
ext4,102400,scenario_a,1,latency,occupancy,60,59.99165125386181,59.93924427315279,True,NOT_SATURATED,,0,200,60,180,20,8,False,False,5,1000,10,100,11960,199.33,11960,199.33,11960,199.33,0,0,0,0,0,0.0,40,24,130,364.16,0,0,0,-1,-1,0,True,0,0,0,0,0,11960,199.33,99.7,15855,0,0.0,True,7.18,5.27,15.12,35.91,66.88,93.02,0.0,0.0,0.0,8.1265,2.9265,21913.25866666667,3.85,14.7,81.03333333333333,0.25,False,,0,0,2,-1,none,results/kafka_fs_bench_20260906_082122/raw/r1_ext4_scenario_a_102400B_200ops_occupancy_used60pct.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_a_102400B_200ops_occupancy_used60pct_iostat.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_a_102400B_200ops_occupancy_used60pct_vmstat.txt.gz
ext4,102400,scenario_a,1,latency,occupancy,80,79.99495768797594,79.9321354398074,True,NOT_SATURATED,,0,200,60,180,20,8,False,False,5,1000,10,100,12000,200.0,12000,200.0,12000,200.0,0,0,0,0,0,0.0,31,16,121,381.17,0,0,0,-1,-1,0,True,0,0,0,0,0,12000,200.0,100.0,15871,0,0.0,True,6.96,4.56,16.19,31.72,49.06,66.65,0.0,0.0,0.0,8.9535,3.176833333333333,22431.573333333334,4.333333333333333,19.183333333333334,75.96666666666667,0.3333333333333333,False,,0,0,2,-1,none,results/kafka_fs_bench_20260906_082122/raw/r1_ext4_scenario_a_102400B_200ops_occupancy_used80pct.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_a_102400B_200ops_occupancy_used80pct_iostat.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_a_102400B_200ops_occupancy_used80pct_vmstat.txt.gz
ext4,102400,scenario_b,1,latency,occupancy,20,19.998677426354348,36.47434930409894,True,NOT_SATURATED,,0,200,60,180,20,8,True,False,5,1000,10,100,11999,199.98,11992,199.87,11999,199.98,0,0,0,0,0,0.0,26,8,80,428.86,0,0,0,15919,15919,0,True,0,0,0,0,0,11999,199.98,100.0,15919,0,0.0,True,6.34,4.8,13.58,26.29,45.72,141.53,0.0,0.0,0.0,3.8035,1.9463333333333332,10783.061333333333,5.633333333333334,15.433333333333334,78.6,0.13333333333333333,False,,0,0,2,-1,none,results/kafka_fs_bench_20260906_082122/raw/r1_ext4_scenario_b_102400B_200ops_occupancy_used20pct.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_b_102400B_200ops_occupancy_used20pct_iostat.txt.gz,results/kafka_fs_bench_20260906_082122/monitor/r1_ext4_scenario_b_102400B_200ops_occupancy_used20pct_vmstat.txt.gz
