filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,102400,scenario_a,1,5000,573.07,11.5,0,59227,18.55,0.0,0.0,0.02,93.39,238.3,0.0,0.0,455.28,89.22394230769231,0.0,16.528846153846153,1
f2fs,102400,scenario_a,1,5000,610.41,12.2,0,62649,17.22,0.0,0.0,0.02,94.5,211.57,0.0,0.0,385.76,91.19644230769231,0.0,16.865384615384617,1
