filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,avg_ms,p50_ms,p90_ms,p99_ms,p999_ms,max_ms,util_avg,util_max,await_avg,await_max,r_await_avg,w_await_avg,rkB_s_avg,wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,102400,scenario_a,1,5000,120,30,16,False,False,5,59227,573.07,11.5,88671,0,18.55,0.02,93.39,238.3,316.81,455.28,89.22394230769231,93.27,0.0,0.0,0.0,6.971057692307692,0.0,0.0,8.211538461538462,40.76923076923077,34.39423076923077,16.528846153846153,True,disk util avg 89.22% >= 80.00% | cpu iowait avg 16.53% >= 5.00%,results/kafka_fs_bench_20260424_174430/raw/r1_ext4_scenario_a_102400B_5000ops_measure.txt.gz,results/kafka_fs_bench_20260424_174430/monitor/r1_ext4_scenario_a_102400B_5000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260424_174430/monitor/r1_ext4_scenario_a_102400B_5000ops_measure_vmstat.txt.gz
f2fs,102400,scenario_a,1,5000,120,30,16,False,False,5,62649,610.41,12.2,94120,0,17.22,0.02,94.5,211.57,293.16,385.76,91.19644230769231,96.5,0.0,0.0,0.2980769230769231,6.283942307692308,0.0,0.0,8.14423076923077,40.38461538461539,34.57692307692308,16.865384615384617,True,disk util avg 91.20% >= 80.00% | cpu iowait avg 16.87% >= 5.00%,results/kafka_fs_bench_20260424_174430/raw/r1_f2fs_scenario_a_102400B_5000ops_measure.txt.gz,results/kafka_fs_bench_20260424_174430/monitor/r1_f2fs_scenario_a_102400B_5000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260424_174430/monitor/r1_f2fs_scenario_a_102400B_5000ops_measure_vmstat.txt.gz
