
================================================================================
 RECORD SIZE 102400 / ROUND 2/3 START 
================================================================================

######################################################################
# FILESYSTEM = EXT4
######################################################################
[Record Size] 102400 Bytes
[Fixed OP/s] EXT4 / scenario_a / 102400B -> target_ops=1000
[Service] Stopping Kafka KRaft broker ...

[Setup] Formatting & Mounting as ext4 ...
NAME MAJ:MIN RM SIZE RO TYPE MOUNTPOINTS
sdc    8:32   0  20G  0 disk /mnt/kafka-logs
/dev/sdc on /mnt/kafka-logs type ext4 (rw,noatime,nodiratime)
[Service] Starting Kafka in KRaft mode ...
[Service] Recreating benchmark topic ...

--- [MEASURE] EXT4 / scenario_a / 102400B / 1000 ops ---
  > =====================================
  >  Kafka Filesystem Benchmark (Java API)
  > =====================================
  >  - Record Size: 102400 Bytes
  >  - Target OP/s (total): 1000
  >  - Producers: 8
  >  - Consumer Active: false
  >  - Dynamic Topic Creation: false (rate=5/sec)
  >  - Warmup: 30 sec / Total Duration: 180 sec
  >  - Send mode: ASYNC (callback-based latency measurement)
  > [Config] BUFFER_MEMORY per producer = 32 MB
  > [Config] linger.ms=0, batch.size=102912
  > [Run] Producers started. warmup=30s, total=180s
  > 
  > --- [ Latency Results (ms) ] ---
  >  (App-level: send() call -> broker ACK; reaches OS page cache)
  >  Total Requests : 113831
  >  Average        : 8.53 ms
  >  p50 (Median)   : 6.01 ms
  >  p90            : 17.88 ms
  >  p99            : 49.62 ms
  >  p999           : 99.48 ms
  >  Max            : 180.61 ms
  > --------------------------------
  > --- [ Throughput / Errors ] ---
  >  Target OP/s         : 1000
  >  Achieved OP/s       : 758.35
  >  Achieved/Target (%) : 75.8
  >  Total Sent (incl. warmup) : 136170
  >  Send Errors               : 0
  > --------------------------------
  > 
  > --- [ Per-second Throughput & Latency ] ---
  > Sec   0 | send=   462 | ack=   457 | p50=9.57 ms | p99=490.97 ms
  > Sec   1 | send=   801 | ack=   803 | p50=4.01 ms | p99=20.94 ms
  > Sec   2 | send=   782 | ack=   779 | p50=2.57 ms | p99=20.39 ms
  > Sec   3 | send=   788 | ack=   794 | p50=2.65 ms | p99=19.19 ms
  > Sec   4 | send=   780 | ack=   777 | p50=3.40 ms | p99=22.57 ms
  > Sec   5 | send=   794 | ack=   795 | p50=4.28 ms | p99=18.59 ms
  > Sec   6 | send=   749 | ack=   742 | p50=4.94 ms | p99=26.35 ms
  > Sec   7 | send=   830 | ack=   836 | p50=3.19 ms | p99=18.02 ms
  > Sec   8 | send=   796 | ack=   799 | p50=3.82 ms | p99=24.11 ms
  > Sec   9 | send=   759 | ack=   759 | p50=5.46 ms | p99=33.33 ms
  > Sec  10 | send=   685 | ack=   678 | p50=2.80 ms | p99=27.45 ms
  > Sec  11 | send=   619 | ack=   614 | p50=5.08 ms | p99=22.25 ms
  > Sec  12 | send=   772 | ack=   777 | p50=5.33 ms | p99=23.79 ms
  > Sec  13 | send=   771 | ack=   770 | p50=6.53 ms | p99=35.02 ms
  > Sec  14 | send=   750 | ack=   730 | p50=6.77 ms | p99=51.45 ms
  > Sec  15 | send=   705 | ack=   721 | p50=14.02 ms | p99=89.85 ms
  > Sec  16 | send=   725 | ack=   724 | p50=11.42 ms | p99=38.94 ms
  > Sec  17 | send=   749 | ack=   757 | p50=6.85 ms | p99=53.56 ms
  > Sec  18 | send=   739 | ack=   742 | p50=5.11 ms | p99=22.62 ms
  > Sec  19 | send=   745 | ack=   738 | p50=7.60 ms | p99=37.77 ms
  > Sec  20 | send=   756 | ack=   759 | p50=6.28 ms | p99=24.28 ms
  > Sec  21 | send=   741 | ack=   742 | p50=5.63 ms | p99=29.96 ms
  > Sec  22 | send=   706 | ack=   697 | p50=12.93 ms | p99=41.93 ms
