filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,1024,scenario_a,7,200000,4887.795714285714,2.414285714285714,0,440699,0.08,0.0057735026918962545,7.216878364870317,0.0,0.01,2.755714285714286,0.06729466121893635,2.4420042951402507,34.16142857142857,88.83329670329671,0.0,11.475667189952905,7
ext4,1024,scenario_b,7,200000,4906.124285714285,2.4428571428571426,0,442542.85714285716,0.07142857142857144,0.0037796447300922705,5.291502622129178,0.0,0.01,2.682857142857143,0.02690370836538204,1.00280063129752,40.44428571428572,90.40383591563716,0.0,12.381475667189953,7
ext4,10240,scenario_a,7,20000,1458.7857142857142,7.2857142857142865,0,161621.85714285713,5.932857142857143,0.53733026112793,9.05685487092586,0.01,9.991428571428571,110.09571428571428,8.015509668018325,7.280491997369598,293.4685714285714,77.86624820833401,0.0,10.989508617970731,0
ext4,10240,scenario_b,7,20000,1484.757142857143,7.428571428571429,0,163291.85714285713,5.91,0.9446868969840396,15.984549864366151,0.01,5.598571428571429,125.06142857142858,17.883385612136788,14.299681217796683,303.06142857142856,80.8458665144189,0.0,12.800884286728909,3
ext4,102400,scenario_a,7,2000,718.76,35.92857142857143,0,72143.28571428571,10.412857142857144,0.9066001376151505,8.706545429148104,0.02,29.928571428571427,158.63857142857142,10.640594326401496,6.707444621179364,392.10857142857145,86.27039395956402,0.0,13.905385916742935,7
ext4,102400,scenario_b,7,2000,656.8085714285714,32.84285714285714,0,66342,12.07857142857143,1.1020651609807919,9.124134981508625,0.02,35.62428571428571,186.65428571428572,13.51624807055427,7.241327472782369,444.9371428571429,86.89348186299416,0.0,13.569225210030181,7
ext4,1024000,scenario_a,7,200,121.46428571428572,60.72857142857143,16,14610.285714285714,1.2571428571428571,0.6292247686827097,50.05197023612463,0.15571428571428572,2.395714285714286,18.948571428571427,13.717957122656697,72.39573270400851,221.96,63.81532163857278,0.0,10.402253049980322,0
ext4,1024000,scenario_b,7,200,124.53857142857143,62.285714285714285,16,14981.285714285714,5.682857142857143,1.4392904998148022,25.326881595534477,0.17285714285714288,3.35,174.29,70.68207339912999,40.55429077923575,790.5985714285714,68.14143772136954,0.0,10.26469893742621,0
f2fs,1024,scenario_a,7,200000,5152.924285714285,2.5714285714285716,0,464373.71428571426,0.08,0.0,0.0,0.0,0.01,2.77,0.03214550253664319,1.160487456196505,39.35714285714286,79.08219780219781,0.0,7.186813186813187,1
f2fs,1024,scenario_b,7,200000,4744.154285714286,2.3857142857142857,0,428492.14285714284,0.08142857142857143,0.008997354108424374,11.049382238415898,0.0,0.01,2.7685714285714287,0.10510765456244871,3.796458111130758,40.61571428571428,89.87903777899119,0.0,16.85871271585557,7
f2fs,10240,scenario_a,7,20000,1597.24,8.0,0,174291,5.25,0.6126173356998639,11.66890163237836,0.01,7.241428571428571,106.90571428571428,21.54687824035681,20.155029489603347,280.09142857142854,79.16314133077435,0.0,11.158106122326306,3
f2fs,10240,scenario_b,7,20000,1407.76,7.042857142857143,0,153555,6.377142857142857,0.2463543711616989,3.8630837771771778,0.01,5.961428571428572,127.95714285714286,14.178863041261705,11.080946889453159,320.06428571428575,78.46451020960195,0.0,13.22042789840955,3
f2fs,102400,scenario_a,7,2000,713.39,35.64285714285714,0,72055.42857142857,10.224285714285713,0.9029554648090742,8.831477230213105,0.02,22.392857142857142,157.83857142857144,13.031039135555574,8.255928204122567,432.04857142857145,87.54372357979047,0.0,14.30716118034256,7
f2fs,102400,scenario_b,7,2000,598.01,29.885714285714286,0,60595.57142857143,14.134285714285715,1.625770147169818,11.502315575286765,0.02,46.62,202.62857142857143,21.132261614706096,10.429063120624836,418.0814285714286,85.2099613826113,0.0,14.942574742095243,6
f2fs,1024000,scenario_a,7,200,133.92714285714285,66.97142857142858,0.2857142857142857,16105.714285714286,4.032857142857143,0.6648236429238031,16.485177118195615,0.14857142857142858,2.3285714285714287,13.878571428571428,1.1303602459898725,8.144644078156569,3943.442857142857,76.3341389745981,0.0,10.616174734356552,1
f2fs,1024000,scenario_b,7,200,138.87571428571428,69.44285714285715,0,15158.42857142857,12.074285714285715,3.320200080029602,27.498107619743507,0.17285714285714288,5.685714285714286,345.06714285714287,43.737752462560195,12.675142611496785,930.1671428571428,84.60966908581614,0.0,11.804187790818807,4
