procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0     12 10620340   6760 276140    0    0   683 30335 2057    4  4  8 88  1  0  0
 3  0     12 10625524   6792 276216    0    0     0   740 1059  704  1  2 96  1  0  0
 2  0     12 10627664   6804 276216    0    0     0    28 1312  644  1  2 97  0  0  0
 2  1     12 10085864   6964 278988    0    0  2960    64 6839 6807 11 19 68  2  0  0
20  1     12 9963436   7164 296544    0    0  4668   948 6631 7638 30 18 49  3  0  0
16  0     12 9545408   8084 426524    0    0    32  4884 6137 10412 45 37 13  4  0  0
16  0     12 9240980   8904 615588    0    0   220  5068 6609 11859 49 36 12  3  0  0
23  1     12 9026456   9300 764924    0    0     4  2304 5395 9536 41 36 21  1  0  0
17  0     12 8751524   9456 990172    0    0     0   968 7678 13976 50 30 20  0  0  0
25  0     12 8471584   9648 1187072    0    0    20  1224 6496 12441 41 36 21  2  0  0
 8  0     12 8208556   9784 1314040    0    0    44 104016 5508 9475 41 40 17  1  0  0
15  1     12 7982276   9984 1458788    0    0   152 177540 4907 9387 40 43 15  2  0  0
21  0     12 7819040  10200 1586660    0    0     0 296300 4706 9046 36 51 11  2  0  0
16  0     12 7659256  10324 1684276    0    0     0 402096 3860 6838 31 56 11  2  0  0
15  0     12 7465528  10500 1823736    0    0     0 264244 4830 10066 28 51 16  5  0  0
11  0     12 7087408  10692 2030672    0    0     0  1072 6851 14415 32 43 24  1  0  0
16  1     12 6779464  10880 2208672    0    0     0  1132 7174 14840 39 41 19  1  0  0
 7  0     12 6468852  11192 2373292    0    0   144  1204 6302 12630 31 44 23  2  0  0
11  4     12 6271628  11320 2479612    0    0     0 205712 4608 9468 31 54 13  1  0  0
17  1     12 6130680  11456 2546300    0    0     0 417404 3776 6262 31 56  9  4  0  0
10  1     12 5816860  11600 2764156    0    0     0 31640 6540 14402 34 41 24  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
22  0     12 5651844  11784 2922744    0    0     0  1144 6603 13817 29 40 31  1  0  0
16  0     12 5480004  11988 3089704    0    0     0  1500 6879 14738 27 47 24  2  0  0
15  1     12 5364968  12104 3200532    0    0     0 297076 4204 8666 23 60 13  4  0  0
17  0     12 5322044  12200 3251416    0    0     0 308168 3164 6046 19 61 14  6  0  0
