filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,10240,scenario_a,1,1000,745.53,74.6,0,72779,11044.72,0.0,0.0,11727.06,13650.61,15676.96,0.0,0.0,16454.16,84.28795918367346,0.0,15.464646464646465,1
f2fs,10240,scenario_a,1,1000,784.73,78.5,0,70889,299.33,0.0,0.0,267.85,525.89,929.68,0.0,0.0,1952.92,88.1901098901099,0.0,15.208791208791208,1
