filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,1024000,scenario_a,1,200,122.2,61.1,16,14709,1.18,0.0,0.0,0.17,2.81,14.95,0.0,0.0,99.35,63.64322314049587,0.0,9.85,0
f2fs,1024000,scenario_a,1,200,133.85,66.9,0,16083,3.57,0.0,0.0,0.15,2.31,14.41,0.0,0.0,2872.85,79.07371900826446,0.0,10.727272727272727,0
