filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,avg_ms,p50_ms,p90_ms,p99_ms,p999_ms,max_ms,util_avg,util_max,await_avg,await_max,r_await_avg,w_await_avg,rkB_s_avg,wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,1024,scenario_a,1,200000,120,30,16,False,False,5,434946,3617.07,1.8,578276,0,0.17,0.01,0.05,4.53,10.54,78.29,97.22157024793388,104.3,0.0,0.0,0.0,8.241322314049587,0.0,0.0,4.380165289256198,45.79338842975206,23.198347107438018,26.669421487603305,True,disk util avg 97.22% >= 80.00% | cpu iowait avg 26.67% >= 5.00%,results/kafka_fs_bench_20260424_175716/raw/r1_ext4_scenario_a_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260424_175716/monitor/r1_ext4_scenario_a_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260424_175716/monitor/r1_ext4_scenario_a_1024B_200000ops_measure_vmstat.txt.gz
f2fs,1024,scenario_a,1,200000,120,30,16,False,False,5,434917,3613.95,1.8,577059,0,0.16,0.01,0.04,4.44,10.47,81.75,97.59163934426229,99.8,0.0,0.0,0.0,7.791885245901639,0.0,0.0,4.729508196721311,46.967213114754095,23.78688524590164,24.631147540983605,True,disk util avg 97.59% >= 80.00% | cpu iowait avg 24.63% >= 5.00%,results/kafka_fs_bench_20260424_175716/raw/r1_f2fs_scenario_a_1024B_200000ops_measure.txt.gz,results/kafka_fs_bench_20260424_175716/monitor/r1_f2fs_scenario_a_1024B_200000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260424_175716/monitor/r1_f2fs_scenario_a_1024B_200000ops_measure_vmstat.txt.gz
