filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,1024,scenario_a,1,200000,3617.07,1.8,0,434946,0.17,0.0,0.0,0.01,0.05,4.53,0.0,0.0,78.29,97.22157024793388,0.0,26.669421487603305,1
f2fs,1024,scenario_a,1,200000,3613.95,1.8,0,434917,0.16,0.0,0.0,0.01,0.04,4.44,0.0,0.0,81.75,97.59163934426229,0.0,24.631147540983605,1
