filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,avg_ms,p50_ms,p90_ms,p99_ms,max_ms,util_avg,util_max,await_avg,await_max,r_await_avg,w_await_avg,rkB_s_avg,wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,1024,scenario_a,1,40000,180,20,4,False,False,5,196016,10.13,9.18,18.26,28.58,92.14,8.948757763975156,39.5,0.0,0.0,0.0,8.006832298136645,0.0,0.0,3.1801242236024843,39.60248447204969,56.46583850931677,0.6832298136645962,False,,results/kafka_fs_bench_20260423_135128/raw/r1_ext4_scenario_a_1024B_40000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r1_ext4_scenario_a_1024B_40000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r1_ext4_scenario_a_1024B_40000ops_measure_vmstat.txt
ext4,1024,scenario_a,2,40000,180,20,4,False,False,5,194646,10.09,9.19,18.18,28.13,101.65,8.955776397515528,57.23,0.0,0.0,0.0,8.09086956521739,0.0,0.0,3.018633540372671,39.18012422360248,56.94409937888199,0.782608695652174,False,,results/kafka_fs_bench_20260423_135128/raw/r2_ext4_scenario_a_1024B_40000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r2_ext4_scenario_a_1024B_40000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r2_ext4_scenario_a_1024B_40000ops_measure_vmstat.txt
ext4,1024,scenario_a,3,40000,180,20,4,False,False,5,193654,10.16,9.24,18.34,28.38,110.1,9.182795031055901,43.6,0.0,0.0,0.0,8.894285714285715,0.0,0.0,3.111801242236025,39.31055900621118,56.701863354037265,0.8074534161490683,False,,results/kafka_fs_bench_20260423_135128/raw/r3_ext4_scenario_a_1024B_40000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r3_ext4_scenario_a_1024B_40000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r3_ext4_scenario_a_1024B_40000ops_measure_vmstat.txt
ext4,1024,scenario_a,4,40000,180,20,4,False,False,5,194999,10.1,9.21,18.17,27.97,81.33,8.843043478260869,57.62,0.0,0.0,0.0,7.985155279503106,0.0,0.0,3.1055900621118013,39.18633540372671,56.93167701863354,0.8012422360248447,False,,results/kafka_fs_bench_20260423_135128/raw/r4_ext4_scenario_a_1024B_40000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r4_ext4_scenario_a_1024B_40000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r4_ext4_scenario_a_1024B_40000ops_measure_vmstat.txt
ext4,1024,scenario_a,5,40000,180,20,4,False,False,5,193530,10.19,9.27,18.38,28.36,82.21,8.683913043478261,51.09,0.0,0.0,0.0,7.893788819875776,0.0,0.0,2.937888198757764,39.50310559006211,56.7639751552795,0.7701863354037267,False,,results/kafka_fs_bench_20260423_135128/raw/r5_ext4_scenario_a_1024B_40000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r5_ext4_scenario_a_1024B_40000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r5_ext4_scenario_a_1024B_40000ops_measure_vmstat.txt
ext4,1024,scenario_b,1,40000,180,20,4,True,False,5,199924,10.1,9.22,17.92,28.15,106.79,9.124347826086957,45.1,0.0,0.0,0.0,8.628881987577639,0.0,0.0,5.596273291925466,44.45962732919255,49.24223602484472,0.7515527950310559,False,,results/kafka_fs_bench_20260423_135128/raw/r1_ext4_scenario_b_1024B_40000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r1_ext4_scenario_b_1024B_40000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r1_ext4_scenario_b_1024B_40000ops_measure_vmstat.txt
ext4,1024,scenario_b,2,40000,180,20,4,True,False,5,197410,10.19,9.36,18.11,27.55,82.55,9.03360248447205,50.5,0.0,0.0,0.0,8.27055900621118,0.0,0.0,5.229813664596273,44.77639751552795,49.33540372670807,0.7142857142857143,False,,results/kafka_fs_bench_20260423_135128/raw/r2_ext4_scenario_b_1024B_40000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r2_ext4_scenario_b_1024B_40000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r2_ext4_scenario_b_1024B_40000ops_measure_vmstat.txt
ext4,1024,scenario_b,3,40000,180,20,4,True,False,5,199999,10.18,9.25,18.04,28.63,117.18,9.12639751552795,49.5,0.0,0.0,0.0,8.487888198757764,0.0,0.0,5.22360248447205,44.4472049689441,49.63354037267081,0.7515527950310559,False,,results/kafka_fs_bench_20260423_135128/raw/r3_ext4_scenario_b_1024B_40000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r3_ext4_scenario_b_1024B_40000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r3_ext4_scenario_b_1024B_40000ops_measure_vmstat.txt
ext4,1024,scenario_b,4,40000,180,20,4,True,False,5,198182,10.3,9.36,18.27,28.89,139.59,8.93472049689441,59.21,0.0,0.0,0.0,8.282111801242236,0.0,0.0,5.565217391304348,43.993788819875775,49.7639751552795,0.6645962732919255,False,,results/kafka_fs_bench_20260423_135128/raw/r4_ext4_scenario_b_1024B_40000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r4_ext4_scenario_b_1024B_40000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r4_ext4_scenario_b_1024B_40000ops_measure_vmstat.txt
ext4,1024,scenario_b,5,40000,180,20,4,True,False,5,199752,10.09,9.23,17.93,28.11,95.66,8.920434782608696,40.0,0.0,0.0,0.0,8.418571428571429,0.0,0.0,5.248447204968944,44.16770186335404,49.91304347826087,0.6708074534161491,False,,results/kafka_fs_bench_20260423_135128/raw/r5_ext4_scenario_b_1024B_40000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r5_ext4_scenario_b_1024B_40000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r5_ext4_scenario_b_1024B_40000ops_measure_vmstat.txt
ext4,10240,scenario_a,1,16000,180,20,4,False,False,5,204487,9.21,7.61,17.58,38.88,148.67,13.095590062111802,99.5,0.0,0.0,0.0,9.192795031055901,0.0,0.0,5.509316770186335,51.285714285714285,42.35403726708075,0.7515527950310559,False,,results/kafka_fs_bench_20260423_135128/raw/r1_ext4_scenario_a_10240B_16000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r1_ext4_scenario_a_10240B_16000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r1_ext4_scenario_a_10240B_16000ops_measure_vmstat.txt
ext4,10240,scenario_a,2,16000,180,20,4,False,False,5,207744,9.29,7.57,17.44,41.33,242.38,12.986149068322982,99.8,0.0,0.0,0.0,9.15,0.0,0.0,5.527950310559007,51.714285714285715,41.92546583850932,0.8012422360248447,False,,results/kafka_fs_bench_20260423_135128/raw/r2_ext4_scenario_a_10240B_16000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r2_ext4_scenario_a_10240B_16000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r2_ext4_scenario_a_10240B_16000ops_measure_vmstat.txt
ext4,10240,scenario_a,3,16000,180,20,4,False,False,5,202645,8.85,7.36,16.91,36.81,192.34,13.773291925465838,100.1,0.0,0.0,0.0,9.565465838509317,0.0,0.0,5.291925465838509,50.56521739130435,43.20496894409938,0.9503105590062112,False,,results/kafka_fs_bench_20260423_135128/raw/r3_ext4_scenario_a_10240B_16000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r3_ext4_scenario_a_10240B_16000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r3_ext4_scenario_a_10240B_16000ops_measure_vmstat.txt
ext4,10240,scenario_a,4,16000,180,20,4,False,False,5,202702,8.9,7.34,16.98,36.68,177.37,13.120745341614906,100.51,0.0,0.0,0.0,9.749813664596273,0.0,0.0,5.3229813664596275,50.267080745341616,43.50310559006211,0.8757763975155279,False,,results/kafka_fs_bench_20260423_135128/raw/r4_ext4_scenario_a_10240B_16000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r4_ext4_scenario_a_10240B_16000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r4_ext4_scenario_a_10240B_16000ops_measure_vmstat.txt
ext4,10240,scenario_a,5,16000,180,20,4,False,False,5,201522,9.16,7.5,17.49,40.23,165.39,14.808074534161491,99.7,0.0,0.0,0.0,10.164658385093167,0.0,0.0,5.267080745341615,50.70807453416149,43.037267080745345,0.9813664596273292,False,,results/kafka_fs_bench_20260423_135128/raw/r5_ext4_scenario_a_10240B_16000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r5_ext4_scenario_a_10240B_16000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r5_ext4_scenario_a_10240B_16000ops_measure_vmstat.txt
ext4,10240,scenario_b,1,16000,180,20,4,True,False,5,208958,9.04,7.08,17.1,48.75,188.14,14.406397515527951,100.9,0.0,0.0,0.0,9.396149068322982,0.0,0.0,7.975155279503106,53.59627329192546,37.66459627329193,0.7888198757763976,False,,results/kafka_fs_bench_20260423_135128/raw/r1_ext4_scenario_b_10240B_16000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r1_ext4_scenario_b_10240B_16000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r1_ext4_scenario_b_10240B_16000ops_measure_vmstat.txt
ext4,10240,scenario_b,2,16000,180,20,4,True,False,5,213235,8.67,6.81,16.57,41.62,286.57,13.74167701863354,100.1,0.0,0.0,0.0,8.995341614906833,0.0,0.0,8.149068322981366,53.16770186335404,37.79503105590062,0.782608695652174,False,,results/kafka_fs_bench_20260423_135128/raw/r2_ext4_scenario_b_10240B_16000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r2_ext4_scenario_b_10240B_16000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r2_ext4_scenario_b_10240B_16000ops_measure_vmstat.txt
ext4,10240,scenario_b,3,16000,180,20,4,True,False,5,211278,8.56,6.85,16.36,37.67,302.32,12.97913043478261,100.1,0.0,0.0,0.0,9.139813664596273,0.0,0.0,7.987577639751553,53.15527950310559,38.09316770186335,0.7391304347826086,False,,results/kafka_fs_bench_20260423_135128/raw/r3_ext4_scenario_b_10240B_16000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r3_ext4_scenario_b_10240B_16000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r3_ext4_scenario_b_10240B_16000ops_measure_vmstat.txt
ext4,10240,scenario_b,4,16000,180,20,4,True,False,5,210710,8.5,6.85,16.43,38.62,186.63,13.985527950310559,99.4,0.0,0.0,0.0,9.219378881987577,0.0,0.0,7.863354037267081,53.18012422360248,38.15527950310559,0.7453416149068323,False,,results/kafka_fs_bench_20260423_135128/raw/r4_ext4_scenario_b_10240B_16000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r4_ext4_scenario_b_10240B_16000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r4_ext4_scenario_b_10240B_16000ops_measure_vmstat.txt
ext4,10240,scenario_b,5,16000,180,20,4,True,False,5,210888,8.42,6.79,16.2,38.22,204.49,12.799006211180124,100.3,0.0,0.0,0.0,8.923354037267082,0.0,0.0,7.875776397515528,53.03105590062112,38.29192546583851,0.7453416149068323,False,,results/kafka_fs_bench_20260423_135128/raw/r5_ext4_scenario_b_10240B_16000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r5_ext4_scenario_b_10240B_16000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r5_ext4_scenario_b_10240B_16000ops_measure_vmstat.txt
ext4,102400,scenario_a,1,5000,180,20,4,False,False,5,166832,15.4,10.62,27.51,96.53,477.03,19.725829787234044,100.7,0.0,0.0,0.0,5.931489361702128,0.0,0.0,6.336134453781512,26.23109243697479,66.8109243697479,0.5504201680672269,False,,results/kafka_fs_bench_20260423_135128/raw/r1_ext4_scenario_a_102400B_5000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r1_ext4_scenario_a_102400B_5000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r1_ext4_scenario_a_102400B_5000ops_measure_vmstat.txt
ext4,102400,scenario_a,2,5000,180,20,4,False,False,5,166198,18.91,11.62,31.6,156.49,608.25,20.026762295081966,100.3,0.0,0.0,0.0,6.3670081967213115,0.0,0.0,6.624489795918367,27.318367346938775,65.34693877551021,0.6122448979591837,False,,results/kafka_fs_bench_20260423_135128/raw/r2_ext4_scenario_a_102400B_5000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r2_ext4_scenario_a_102400B_5000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r2_ext4_scenario_a_102400B_5000ops_measure_vmstat.txt
ext4,102400,scenario_a,3,5000,180,20,4,False,False,5,166854,16.4,11.57,30.35,90.46,459.0,21.063127572016462,101.0,0.0,0.0,0.0,6.461275720164609,0.0,0.0,6.65546218487395,28.26050420168067,64.33193277310924,0.634453781512605,False,,results/kafka_fs_bench_20260423_135128/raw/r3_ext4_scenario_a_102400B_5000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r3_ext4_scenario_a_102400B_5000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r3_ext4_scenario_a_102400B_5000ops_measure_vmstat.txt
ext4,102400,scenario_a,4,5000,180,20,4,False,False,5,167340,16.48,11.2,29.64,97.12,543.72,20.64366255144033,100.7,0.0,0.0,0.0,6.312181069958847,0.0,0.0,6.434959349593496,26.922764227642276,65.9308943089431,0.5691056910569106,False,,results/kafka_fs_bench_20260423_135128/raw/r4_ext4_scenario_a_102400B_5000ops_measure.txt,results/kafka_fs_bench_20260423_135128/monitor/r4_ext4_scenario_a_102400B_5000ops_measure_iostat.txt,results/kafka_fs_bench_20260423_135128/monitor/r4_ext4_scenario_a_102400B_5000ops_measure_vmstat.txt
