filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,102400,scenario_a,1,1000,696.89,69.7,0,76806,1.05,0.0,0.0,0.02,1.58,22.51,0.0,0.0,255.38,83.67473214285714,0.0,11.928571428571429,1
f2fs,102400,scenario_a,1,1000,750.32,75.0,0,77698,0.75,0.0,0.0,0.02,1.53,13.18,0.0,0.0,94.44,88.13695238095238,0.0,13.19047619047619,1
