filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,102400,scenario_a,1,15000,1173.47,7.8,16,105732,0.78,0.0,0.0,0.02,0.08,17.7,0.0,0.0,362.43,33.94755555555555,0.0,0.45054945054945056,0
f2fs,102400,scenario_a,1,15000,1272.82,8.5,16,114742,0.5,0.0,0.0,0.02,0.07,10.12,0.0,0.0,264.53,45.92602272727273,0.0,0.5777777777777777,0
