filesystem,record_size,scenario,round,target_ops,duration,warmup_sec,producers,use_consumer,dynamic_topics,dynamic_topic_rate,total_requests,achieved_ops,achieved_pct,total_sent,send_errors,avg_ms,p50_ms,p90_ms,p99_ms,p999_ms,max_ms,util_avg,util_max,await_avg,await_max,r_await_avg,w_await_avg,rkB_s_avg,wkB_s_avg,cpu_us_avg,cpu_sy_avg,cpu_id_avg,cpu_wa_avg,bottleneck,bottleneck_reasons,raw_output_path,iostat_path,vmstat_path
ext4,102400,scenario_a,1,2000,120,30,16,False,False,5,64862,640.92,32.0,96625,0,12.63,0.02,36.31,201.92,325.8,600.55,82.56029411764706,88.3,0.0,0.0,0.0,6.446372549019608,0.0,0.0,8.843137254901961,38.8921568627451,39.36274509803921,12.941176470588236,True,disk util avg 82.56% >= 80.00% | cpu iowait avg 12.94% >= 5.00%,results/kafka_fs_bench_20260425_055604/raw/r1_ext4_scenario_a_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260425_055604/monitor/r1_ext4_scenario_a_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260425_055604/monitor/r1_ext4_scenario_a_102400B_2000ops_measure_vmstat.txt.gz
f2fs,102400,scenario_a,1,2000,120,30,16,False,False,5,69726,688.18,34.4,103079,0,10.98,0.02,34.36,167.85,245.61,375.76,85.76446601941747,91.7,0.0,0.0,0.42718446601941745,5.826116504854369,0.0,0.0,9.03921568627451,40.80392156862745,37.18627450980392,12.911764705882353,True,disk util avg 85.76% >= 80.00% | cpu iowait avg 12.91% >= 5.00%,results/kafka_fs_bench_20260425_055604/raw/r1_f2fs_scenario_a_102400B_2000ops_measure.txt.gz,results/kafka_fs_bench_20260425_055604/monitor/r1_f2fs_scenario_a_102400B_2000ops_measure_iostat.txt.gz,results/kafka_fs_bench_20260425_055604/monitor/r1_f2fs_scenario_a_102400B_2000ops_measure_vmstat.txt.gz
