filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,102400,scenario_a,1,2000,640.92,32.0,0,64862,12.63,0.0,0.0,0.02,36.31,201.92,0.0,0.0,600.55,82.56029411764706,0.0,12.941176470588236,1
f2fs,102400,scenario_a,1,2000,688.18,34.4,0,69726,10.98,0.0,0.0,0.02,34.36,167.85,0.0,0.0,375.76,85.76446601941747,0.0,12.911764705882353,1
