filesystem,record_size,scenario,rounds,target_ops_mean,achieved_ops_mean,achieved_pct_mean,send_errors_mean,requests_mean,avg_ms_mean,avg_ms_stdev,avg_ms_cv_pct,p50_ms_mean,p90_ms_mean,p99_ms_mean,p99_ms_stdev,p99_ms_cv_pct,max_ms_mean,disk_util_mean,disk_await_mean,cpu_iowait_mean,bottleneck_rounds
ext4,102400,scenario_a,1,1000,798.34,79.8,0,72194,0.42,0.0,0.0,0.02,0.73,7.17,0.0,0.0,84.77,90.75184782608696,0.0,14.593406593406593,1
f2fs,102400,scenario_a,1,1000,775.66,77.6,0,70601,0.57,0.0,0.0,0.02,1.23,9.35,0.0,0.0,102.41,91.71858695652173,0.0,15.402173913043478,1
