procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0     12 10900760   6444 293244    0    0   506 31829 3921   15  7 22 71  1  0  0
 1  0     12 10903520   6512 293332    0    0    36   100 1157  993  0  1 99  0  0  0
 1  0     12 10904192   6536 293352    0    0     0   588 1365  874  0  1 98  1  0  0
 1  0     12 10865888   6692 299392    0    0  6140    32 6865 6509 13 12 73  3  0  0
 9  1     12 10502888   7296 350060    0    0  1588  2252 6168 9069 36 35 26  3  0  0
18  1     12 9793092   8280 580236    0    0     0  4092 6323 10755 45 45  9  2  0  0
 8  0     12 8953732   8496 1074848    0    0   220   956 4617 12016 50 32 18  0  0  0
11  0     12 8147528   8580 1482784    0    0     0 426772 4863 9003 45 40 15  0  0  0
 5  0     12 7559604   8604 1785136    0    0     0 631388 3497 6418 33 56 11  0  0  0
14  1     12 6938888   8620 2320820    0    0    64 45152 5833 12362 43 36 20  0  0  0
 8  0     12 6546284   8636 2649356    0    0     0 356512 4412 9606 36 41 22  0  0  0
13  0     12 5851824   8692 2966796    0    0   152 332188 4284 10278 33 49 18  0  0  0
11  3     12 5208708   8720 3304172    0    0     0 430596 4238 11396 31 48 21  1  0  0
11  0     12 4814120   8740 3607196    0    0     0 640732 3787 10165 30 58 11  2  0  0
13  1     12 4321616   8756 4105724    0    0    56 127088 5461 15380 44 37 19  0  0  0
11  0     12 3920232   8768 4501552    0    0     0 335944 4642 12492 34 52 14  0  0  0
11  0     12 3525384   8796 4889340    0    0     0 377864 4795 12759 34 51 14  1  0  0
12  1     12 3174440   8828 5240788    0    0     0 323956 4770 12145 31 50 18  0  0  0
10  0     12 2747476   8836 5499432    0    0     0 654152 3618 9496 33 57  9  1  0  0
23  0     12 2517648   8852 5947392    0    0     0 190464 4380 15748 44 32 25  0  0  0
12  0     12 2057276   8868 6391884    0    0     0 275300 4537 14970 45 42 13  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0     12 1653268   8900 6792640    0    0     0 446052 4308 13961 41 48 10  0  0  0
14  0     12 1200224   8916 7242588    0    0     0 383292 4062 14090 42 43 15  0  0  0
14  0     12 861860   8940 7576836    0    0     0 540260 3905 10527 34 54 12  1  0  0
16  0     12 427652   8956 8017136    0    0    16 215192 4681 14041 35 44 21  0  0  0
13  0     12 255128   5080 8197532    0    0     0 424680 3445 12196 42 39 18  0  0  0
11  0     12 241560   5112 8083456    0    0     4 315004 4334 10930 31 53 15  1  0  0
14  3     12 268540   5236 8322576    0    0    68 353940 4726 10503 33 52 13  2  0  0
15  0     12 137324   5392 8381080    0    0     0 516688 3430 8041 24 58 11  7  0  0
 6  0     12 139680   5424 8379796    0    0     4 49888 5757 18448 40 42 18  0  0  0
13  0     12 189088   5440 8324524    0    0     0 387140 4502 12846 28 57 14  0  0  0
10  0     12 189920   5476 8324224    0    0     0 356480 4085 11373 31 53 15  1  0  0
 8  0     12 199092   5516 8173804    0    0     0 360688 4308 12410 26 55 18  0  0  0
12  0     12 172612   5560 7908808    0    0     0 341192 4420 11740 23 52 23  2  0  0
 7  0     12 191280   5596 8127260    0    0     0 260592 4679 12151 32 49 19  1  0  0
 6  0     12 153984   5756 8163096    0    0     0 525276 3645 12188 35 55 10  0  0  0
13  0     12 183384   5832 8131124    0    0     0 328040 4446 12905 29 55 15  1  0  0
