procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10899452   6684 290304    0    0   460  3091 3665   14  5 20 74  1  0  0
 1  0      0 10901944   6740 290364    0    0    40    32 1138  992  0  1 98  0  0  0
 1  0      0 10897900   7324 291232    0    0  1456   720 1688 1150  1  3 96  1  0  0
 3  1      0 10840788   7480 297768    0    0  6688    44 6583 6282 17 10 69  3  0  0
14  0      0 10778648   8328 310216    0    0  1036  4208 5939 11626 54 29 15  2  0  0
 4  0      0 10737348   9148 323276    0    0   220  4324 6006 12018 38 33 26  3  0  0
10  0      0 10687388   9164 337804    0    0     0    96 6361 9484 34 26 40  0  0  0
 5  0      0 10619656   9188 355532    0    0     0   172 7468 11919 51 27 22  0  0  0
16  0      0 10587148   9204 370888    0    0    20 21036 6213 10092 44 26 29  1  0  0
 9  0      0 10511576   9220 387332    0    0    44    96 6556 13035 51 27 22  0  0  0
 9  0      0 10491696   9276 403648    0    0   152   384 6825 13278 46 26 28  0  0  0
10  0      0 10470360   9292 416880    0    0     0    96 5783 11313 32 30 38  0  0  0
 8  0      0 10435360   9316 431388    0    0     0   132 6449 12549 37 25 38  0  0  0
11  0      0 10425560   9332 446192    0    0     0   112 6492 11875 24 43 33  0  0  0
 7  0      0 10413660   9348 457992    0    0    56 129756 4015 9127 22 59 18  1  0  0
 6  0      0 10386752   9380 475828    0    0     0   232 7500 14437 41 38 20  1  0  0
 7  0      0 10377456   9396 491788    0    0     0    96 7104 12833 34 38 28  0  0  0
 7  0      0 10364632   9420 505544    0    0     0   120 5774 10668 22 45 33  0  0  0
12  0      0 10354804   9436 518652    0    0     0   216 5588 10277 12 48 39  0  0  0
 6  0      0 10341728   9452 534256    0    0     0    96 6842 12031 23 46 31  0  0  0
 7  0      0 10328120   9484 548496    0    0     0   224 6069 11116 17 50 32  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 10317564   9500 561136    0    0     0    96 5150 9685  8 55 36  0  0  0
 9  0      0 10306224   9524 574544    0    0     0   116 5668 10477 12 55 32  1  0  0
 8  0      0 10280268   9540 587872    0    0     0   556 5262 9969 13 54 33  0  0  0
11  0      0 10237176   9556 602000    0    0     0    96 5879 10874 19 52 29  0  0  0
 9  0      0 10221832   9588 616864    0    0     0   244 6140 11288 17 51 32  0  0  0
10  0      0 10208000   9604 630184    0    0     0    96 5568 10253 10 53 37  0  0  0
 3  0      0 10194172   9628 643400    0    0     0   172 5535 10845 10 52 37  1  0  0
 8  0      0 10180872   9644 656988    0    0     0    96 5409 10610  9 52 39  1  0  0
 8  0      0 10136576   9660 670216    0    0     0    96 5611 10542  9 51 40  0  0  0
 6  0      0 10088724   9692 684028    0    0     0   228 5233 10343  8 50 42  0  0  0
