procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10900344   4956 288280    0    0   465  1886 3197   11  4 15 80  1  0  0
 3  0      0 10907484   4996 288368    0    0    40    16 1243 1037  0  1 99  0  0  0
 3  0      0 10913548   4996 288372    0    0     0    16 1183  758  0  1 99  0  0  0
 5  0      0 10853324   5148 294276    0    0  6136   404 6388 6299 15 11 72  2  0  0
 7  1      0 10798192   5148 299196    0    0  1588  1664 5960 9670 36 28 33  3  0  0
 6  1      0 10778284   5148 301344    0    0     0  2868 6118 11411 43 39 14  3  0  0
 3  0      0 10741772   5148 304036    0    0   220  1856 6733 10812 45 33 20  3  0  0
 9  0      0 10722368   5148 305392    0    0     0    16 5352 6699 21 20 59  0  0  0
 2  0      0 10690140   5156 307008    0    0     0    56 7061 8432 46 19 35  0  0  0
 4  0      0 10684344   5156 308456    0    0    20    16 5378 7180 23 26 50  0  0  0
 3  0      0 10651836   5156 310424    0    0   196   200 7070 11181 49 23 27  0  0  0
 4  0      0 10641784   5156 311996    0    0     0    16 7182 11236 42 31 28  0  0  0
 4  0      0 10604488   5156 313660    0    0     0    16 6334 9839 35 27 37  0  0  0
10  0      0 10589620   5172 315052    0    0     0   536 5831 9492 28 41 32  0  0  0
 7  0      0 10582088   5172 316616    0    0    56    16 6522 9804 37 23 39  0  0  0
 3  0      0 10581332   5172 318124    0    0     0   104 5325 8865 14 43 43  0  0  0
17  0      0 10576292   5172 319648    0    0     0    16 7351 10380 38 28 34  0  0  0
 1  0      0 10576292   5172 321188    0    0     0    16 6090 9083 25 35 40  0  0  0
 8  0      0 10574276   5180 322572    0    0     0    36 6429 9825 31 36 32  0  0  0
10  0      0 10573268   5180 324240    0    0     0    16 6492 9803 36 33 31  0  0  0
 4  0      0 10569992   5180 325636    0    0     0   124 5808 9335 21 42 37  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 10557896   5180 327004    0    0     0    16 6467 9692 28 37 35  0  0  0
 5  0      0 10557896   5180 328256    0    0     0    16 4743 8133 11 48 41  0  0  0
11  0      0 10549328   5188 329756    0    0     0   156 6172 9375 26 38 35  1  0  0
 7  0      0 10548824   5324 331120    0    0   136    16 5296 8448 18 38 45  0  0  0
 6  0      0 10548068   5324 332312    0    0     0   136 4716 8340 10 50 40  0  0  0
10  0      0 10547312   5324 333368    0    0     4    16 5325 8414 25 33 42  0  0  0
 3  0      0 10545800   5324 334752    0    0     0    16 5099 8489 13 42 45  0  0  0
 4  0      0 10537232   5332 335872    0    0     0    48 4430 7613  9 30 60  0  0  0
 7  0      0 10519844   5332 337560    0    0     0    20 6035 9916 23 33 43  0  0  0
