procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0     12 10896792   5044 290784    0    0   463 13003 4133   17  6 25 68  1  0  0
 3  0     12 10904288   5080 290860    0    0    36    44 1332 1074  0  1 99  0  0  0
 1  0     12 10910716   5096 290852    0    0     8   116 1188  756  0  1 99  0  0  0
 4  0     12 10841416   5236 297324    0    0  6740   200 6462 5833 16 10 71  3  0  0
 2  0     12 10768600   5236 334776    0    0    88    24 6976 9600 40 21 39  0  0  0
 4  0     12 10680880   5236 375148    0    0     0   208 6608 7263 21 21 58  0  0  0
 5  0     12 10599572   5236 410996    0    0     0    16 5215 5449 14 20 65  0  0  0
 3  0     12 10543952   5244 451036    0    0     0    72 6171 5862 21 20 59  0  0  0
 3  0     12 10496300   5244 490092    0    0     0   200 6353 6053 25 20 54  0  0  0
 5  0     12 10453372   5244 524976    0    0     0    16 5596 5107 22 15 63  0  0  0
20  1     12 10413512   5244 559244    0    0   160   516 5249 5207 16 17 66  1  0  0
 3  0     12 10376216   5244 596824    0    0     0    16 5940 6954 19 26 55  0  0  0
12  0     12 10337928   5252 635448    0    0     0    76 6046 6959 11 26 63  0  0  0
 4  0     12 10308092   5252 673260    0    0     0   100 5395 6487 13 34 54  0  0  0
 4  0     12 10277032   5252 709028    0    0     0    16 5352 6252  9 27 64  0  0  0
 6  1     12 10240736   5252 745144    0    0     0   392 5136 6200 10 34 56  0  0  0
 4  0     12 10200256   5252 784412    0    0     0    16 6074 6779  8 33 59  0  0  0
 3  0     12 10162168   5260 823512    0    0     0    52 5853 6770 13 32 54  0  0  0
10  0     12 10107404   5260 863848    0    0     0    76 6692 7372 27 25 48  0  0  0
 4  0     12 10057408   5260 903452    0    0     0    16 6776 7189 33 23 44  0  0  0
 0  0     12 10001464   5260 944592    0    0     0   372 6791 7363 37 21 42  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0     12 9969308   5260 981092    0    0     0    16 6127 6946 17 24 59  0  0  0
12  0     12 9924512   5268 1019284    0    0     0    52 5640 6598 19 31 50  0  0  0
 6  0     12 9889160   5272 1055540    0    0     0    72 5574 6386 17 30 53  0  0  0
11  0     12 9849680   5272 1094948    0    0     0    16 5778 6983 15 31 54  0  0  0
 6  0     12 9807792   5272 1133144    0    0     0   364 5686 6771 15 31 53  0  0  0
 3  0     12 9729472   5272 1171556    0    0     0    24 5598 6444  7 33 60  0  0  0
 6  0     12 9647880   5280 1208700    0    0     0    56 5315 6340  8 34 57  1  0  0
 6  0     12 9607680   5280 1247308    0    0     0    88 5555 6771  5 33 61  0  0  0
 4  0     12 9569036   5280 1284584    0    0     0    16 5199 6326  6 35 59  0  0  0
 7  0     12 9529496   5280 1322404    0    0     0   404 5258 6412  6 36 58  1  0  0
 2  0     12 9490056   5280 1360712    0    0     0    16 5322 6504  5 33 62  0  0  0
 2  0     12 9453860   5288 1397724    0    0     0 32896 4991 6172  6 37 56  1  0  0
12  0     12 9401872   5288 1433936    0    0     0 104732 4548 5806  6 46 48  0  0  0
 8  1     12 9325948   5288 1469576    0    0     0 263908 4111 5313  5 56 36  2  0  0
 7  0     12 9247280   5288 1506184    0    0     0 217344 4677 5899  5 52 41  2  0  0
 2  0     12 9164544   5288 1544628    0    0     0    16 5018 6085  5 39 55  0  0  0
 3  0     12 9081548   5300 1582708    0    0     4    36 5523 6514  5 33 62  0  0  0
 1  0     12 9022072   5300 1621452    0    0     0    16 5417 6536  5 36 59  0  0  0
 7  0     12 8985600   5300 1658736    0    0     0    16 4646 5856  5 40 55  0  0  0
 4  0     12 8948496   5300 1695764    0    0     8   384 5408 6597  8 35 57  0  0  0
 3  0     12 8911092   5300 1733852    0    0     0    16 5321 6383  5 35 60  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0     12 8873188   5308 1770968    0    0     0    40 4840 6062  6 39 55  0  0  0
