procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 10951660   6576 288328    0    0   441  1972 2200    6  2  9 88  0  0  0
 0  0      0 10952376   6636 288420    0    0    36    88 1296 1060  0  1 99  0  0  0
 1  0      0 10951548   6676 288820    0    0   348   712 1538 1110  0  1 98  1  0  0
 3  1      0 10870768   6836 294880    0    0  6212    36 7109 6824 11 13 73  3  0  0
12  1      0 10818032   7468 299332    0    0  1520  2756 5841 9868 39 33 25  3  0  0
 6  0      0 10798880   8260 301288    0    0     0  3528 6318 11590 39 42 15  4  0  0
 3  0      0 10770656   8640 303188    0    0   220  1756 5792 9205 33 34 31  2  0  0
 5  0      0 10752260   8656 304984    0    0     0   100 6917 8247 34 23 43  0  0  0
13  0      0 10731596   8680 306524    0    0     0   160 6787 7936 37 23 40  0  0  0
 8  0      0 10697072   8696 308184    0    0    64    96 7054 8970 45 24 30  0  0  0
10  0      0 10668848   8712 310192    0    0     0   100 7255 10265 46 22 32  0  0  0
10  0      0 10629788   8768 311772    0    0   152   368 6414 10187 32 37 31  0  0  0
11  1      0 10625756   8784 313268    0    0     0  1120 5962 9109 30 34 35  0  0  0
 3  0      0 10614416   8808 314712    0    0     0 10520 5626 9110 23 37 39  1  0  0
11  0      0 10602096   8824 316424    0    0    56    96 7408 11048 44 27 28  0  0  0
 7  0      0 10601592   8840 317880    0    0     0   100 5631 8923 26 34 39  1  0  0
 9  0      0 10587228   8876 319236    0    0     4   208 5352 8332 28 23 49  0  0  0
13  0      0 10585716   8892 320884    0    0     0    96 7935 11162 42 28 30  0  0  0
10  0      0 10583700   8916 322356    0    0     0  5816 5775 9183 28 41 31  1  0  0
10  0      0 10582944   8932 323768    0    0     0   120 5401 8940 16 39 45  0  0  0
 3  0      0 10582440   8956 325316    0    0     0   136 5994 9231 22 40 37  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 10559004   9284 327224    0    0   612   228 6977 10554 39 32 29  1  0  0
 4  0      0 10558752   9300 328484    0    0     0    96 4748 7900 11 38 51  0  0  0
 7  0      0 10558500   9316 329740    0    0     0    96 5218 8631 17 42 40  1  0  0
 3  0      0 10557996   9332 331088    0    0     0    96 6251 9557 27 37 35  0  0  0
 4  0      0 10556988   9348 332620    0    0     0   100 5536 8927 10 45 45  0  0  0
 3  0      0 10556420   9388 333952    0    0     4   240 5793 9025 19 42 37  1  0  0
 4  0      0 10555888   9404 335296    0    0     0    96 5731 9081 23 41 35  0  0  0
 2  0      0 10546848   9420 336924    0    0    12    96 6004 9859 20 36 43  1  0  0
 6  0      0 10553544   9436 338412    0    0     0    96 6103 9990 23 33 43  0  0  0
 4  0      0 10552536   9452 339740    0    0     0   100 5237 8970  7 41 51  0  0  0
 6  0      0 10551780   9492 340940    0    0     0   236 5315 9065  7 42 51  1  0  0
 8  0      0 10551276   9508 342448    0    0     0    96 5146 8884  7 41 51  1  0  0
 1  0      0 10556500   9524 343696    0    0     0   100 4997 8752  5 44 51  0  0  0
 6  0      0 10554988   9540 345112    0    0     0    96 4968 8552  6 44 49  1  0  0
 2  0      0 10553980   9556 346468    0    0     0   100 5008 8803 13 40 47  1  0  0
 4  0      0 10553224   9588 347892    0    0     0   192 4781 8539 10 44 45  1  0  0
 6  0      0 10552468   9612 348956    0    0     0   116 4641 8235  6 43 51  1  0  0
 3  0      0 10550956   9628 350372    0    0     0    96 4523 8188  6 46 48  0  0  0
 1  0      0 10549696   9644 351424    0    0     0   100 4948 8658  6 42 52  0  0  0
 8  0      0 10548940   9660 352796    0    0     8    96 4722 8415  4 44 51  1  0  0
 8  0      0 10547680   9692 354088    0    0     0   204 4715 8313  6 45 47  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 10546420   9716 355312    0    0     0   120 3756 6740  5 31 64  1  0  0
 2  0      0 10546168   9732 356448    0    0     0   228 5230 8822  9 43 48  0  0  0
 5  0      0 10544684   9748 357776    0    0     0 32944 4263 7764 14 47 36  3  0  0
 2  0      0 10544432   9764 358928    0    0     0   108 4484 8267  4 48 47  1  0  0
 4  0      0 10543424   9796 360320    0    0     0   204 5228 9114  6 41 52  1  0  0
 3  0      0 10542416   9820 361664    0    0     0   128 4784 8268  5 48 47  1  0  0
13  0      0 10541408   9836 362936    0    0     0   232 5670 9663 14 38 47  0  0  0
 7  0      0 10540400   9852 364348    0    0     0   100 5477 8960 12 41 47  1  0  0
 6  0      0 10539140   9868 365620    0    0     0 10752 4380 7820  3 51 45  1  0  0
 5  0      0 10537628   9900 366972    0    0     0   356 4699 8305  4 43 52  1  0  0
10  0      0 10536620   9924 368056    0    0     0   148 4719 8241  4 46 50  1  0  0
 0  0      0 10534856   9940 369572    0    0     0    96 5079 9003  4 43 52  1  0  0
10  0      0 10533344   9960 370900    0    0     0   116 4769 8385  4 45 50  1  0  0
10  0      0 10532588   9976 372132    0    0     0    96 4776 8707  5 44 51  1  0  0
 5  0      0 10531328  10008 373492    0    0     0   220 4857 8498  5 42 53  1  0  0
 7  0      0 10529564  10032 374632    0    0     0   116 5139 8751  5 42 52  0  0  0
 6  0      0 10527800  10048 376032    0    0     0    96 4687 8278  4 46 50  0  0  0
 9  0      0 10526288  10064 377300    0    0     0   100 4955 8719  5 43 51  1  0  0
 1  1      0 10524776  10088 378672    0    0     0   160 4832 8476  5 44 50  1  0  0
 6  0      0 10523768  10112 379892    0    0     0   152 4518 8101  5 46 48  1  0  0
 6  0      0 10522760  10136 381228    0    0     0   112 4682 8217  4 46 49  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 10521500  10152 382388    0    0     0    96 4922 8489  3 44 52  1  0  0
12  0      0 10520492  10168 383764    0    0     0   100 4744 8419  4 48 49  0  0  0
17  0      0 10519232  10196 384984    0    0     0   208 4773 8570  4 47 48  1  0  0
 8  0      0 10517972  10216 386380    0    0     0   116 5467 9315  9 42 48  1  0  0
 6  0      0 10516208  10240 387628    0    0     0   116 4762 8559  5 44 50  0  0  0
 0  0      0 10515200  10256 389204    0    0     0    96 5157 8995  6 44 50  1  0  0
 2  0      0 10513688  10272 390484    0    0     0   100 4686 8532  5 45 49  1  0  0
 5  0      0 10512428  10320 391848    0    0     0   336 4623 8261  5 43 50  1  0  0
 4  0      0 10511168  10336 392796    0    0     0    96 4662 8632  4 47 49  0  0  0
 7  0      0 10510160  10352 394448    0    0     0    96 4856 8640  5 45 50  0  0  0
 4  0      0 10506128  10376 395264    0    0     0   112 4454 8177  5 45 49  1  0  0
 6  0      0 10489496  10392 396956    0    0     0   100 4720 8512  4 47 48  1  0  0
 8  0      0 10475636  10424 398188    0    0     0   220 4847 8387  3 46 50  1  0  0
 6  0      0 10468076  10440 399304    0    0     0 29808 3849 7390  4 53 40  2  0  0
 4  0      0 10452200  10456 400628    0    0     0    96 4905 8563  4 43 53  0  0  0
 7  0      0 10437080  10480 401864    0    0     0   152 4699 8416  4 47 48  1  0  0
 2  0      0 10423472  10496 403284    0    0     0   100 5051 8804  4 43 52  1  0  0
 5  0      0 10411628  10528 404532    0    0     0   212 4777 8449  4 47 48  1  0  0
 5  0      0 10397012  10544 405696    0    0     0 10488 4298 7830  4 51 45  1  0  0
 5  0      0 10397012  10560 407076    0    0     0   112 4992 8496  5 44 51  1  0  0
14  0      0 10394744  10588 408408    0    0     4   232 4864 8572  3 47 49  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10393988  10604 409632    0    0     0   100 4903 8736  6 45 48  1  0  0
 8  0      0 10392980  10636 410868    0    0     0   212 4947 8714  5 44 51  1  0  0
 3  0      0 10391720  10652 412120    0    0     0    96 4343 7866  4 45 50  1  0  0
11  0      0 10389956  10668 413568    0    0     0   120 4981 8569  4 44 52  0  0  0
 3  0      0 10388696  10692 414892    0    0   104   132 4462 8012  4 48 47  1  0  0
 4  0      0 10387184  10708 416332    0    0     0   100 5201 9218  4 44 51  1  0  0
 4  0      0 10385420  10740 417680    0    0     0   224 4841 8519  4 44 51  1  0  0
11  0      0 10383656  10756 418776    0    0     0    96 4567 8267  4 44 51  1  0  0
 4  0      0 10383152  10772 420208    0    0     0    96 5247 8833  5 44 51  0  0  0
 6  0      0 10381892  10788 421600    0    0     0    96 5049 8720  4 44 52  1  0  0
 7  0      0 10380632  10812 422896    0    0     0   124 4967 8798  4 44 51  0  0  0
 5  0      0 10378112  10844 424280    0    0     0   200 5208 8974  4 42 53  1  0  0
 1  0      0 10376600  10860 425548    0    0     0    96 4977 8521  5 43 52  0  0  0
 5  0      0 10376096  10876 426564    0    0     0    96 4517 8138  4 46 49  1  0  0
10  0      0 10374584  10892 428124    0    0     0    92 4696 8447  4 48 48  0  0  0
12  0      0 10372820  10916 429496    0    0     0   120 4961 8787  4 46 50  1  0  0
 7  0      0 10371560  10948 430640    0    0     0   204 4761 8482  4 45 51  1  0  0
 4  0      0 10370552  10964 432028    0    0     0    96 5037 8738  4 40 56  0  0  0
 4  0      0 10368788  10980 433548    0    0     0    96 4888 8617  4 42 54  1  0  0
 8  0      0 10367780  10996 434600    0    0     0    92 4453 8091  3 46 51  0  0  0
 2  0      0 10366268  11020 435896    0    0     0   120 4886 8619  4 44 50  1  0  0
