procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 10926548   4976 289480    0    0   467  3973 3773   15  5 21 73  1  0  0
 0  0      0 10926548   5012 289572    0    0    36    44 1267 1091  0  1 99  0  0  0
 0  0      0 10930884   5012 289572    0    0     0    16 1168  788  0  1 99  0  0  0
 3  0      0 10859880   5164 295604    0    0  6344   356 6880 7115 14 11 73  2  0  0
 8  0      0 10801188   5164 310604    0    0   488    24 6776 11828 45 24 31  1  0  0
 4  0      0 10746284   5164 326072    0    0     0    16 6498 11094 37 25 37  0  0  0
 6  0      0 10696644   5164 339372    0    0     0   168 5674 8913 31 26 43  0  0  0
 6  0      0 10656100   5164 353396    0    0     0    16 6247 9237 31 27 42  0  0  0
 2  0      0 10632440   5172 367284    0    0     0    40 6048 9053 32 29 39  0  0  0
 7  0      0 10604216   5172 380144    0    0     0    16 6009 8420 22 38 40  0  0  0
14  0      0 10579016   5180 394168    0    0   168   344 5718 8708 16 48 35  1  0  0
11  0      0 10550064   5180 409428    0    0     0   124 6646 11378 36 28 36  0  0  0
 9  0      0 10511284   5180 421884    0    0     0    16 5285 9013 22 33 45  0  0  0
11  1      0 10496164   5188 434404    0    0     0   292 5257 8970  9 53 37  1  0  0
 2  0      0 10472224   5188 450956    0    0     0    16 7164 11586 34 35 32  0  0  0
 3  0      0 10459904   5188 463680    0    0     0    16 5180 8999 10 51 39  0  0  0
 8  0      0 10447404   5188 476348    0    0     0   276 4686 8459  8 56 36  0  0  0
 7  0      0 10433600   5188 489640    0    0     0    16 5487 9278  8 51 40  0  0  0
 8  0      0 10420524   5188 502820    0    0     0    16 5136 8842  9 51 39  0  0  0
10  0      0 10407924   5196 514988    0    0     0    36 4701 8411  6 57 37  0  0  0
 7  0      0 10395576   5196 526920    0    0     0    20 4548 8159  7 55 38  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 10392244   5196 538700    0    0     0   264 5118 8591  8 51 41  0  0  0
 2  0      0 10379644   5196 551240    0    0     0    16 4694 8261  8 52 40  0  0  0
11  0      0 10366064   5196 564084    0    0     0    16 5289 8994  8 52 39  0  0  0
 9  0      0 10353268   5204 576496    0    0     0    36 5025 8748  6 49 45  0  0  0
 6  1      0 10339912   5340 589440    0    0   136    24 5124 9131  7 44 48  0  0  0
 3  0      0 10326836   5340 602048    0    0     0   268 5370 9320  7 48 45  1  0  0
 9  0      0 10313984   5340 614904    0    0     0    16 5079 8961  6 51 43  0  0  0
 4  0      0 10300656   5340 627664    0    0     0    40 5330 9364  6 46 48  0  0  0
 6  0      0 10289688   5348 640388    0    0     0    44 5052 8914  5 50 45  0  0  0
 7  1      0 10276108   5348 653220    0    0     0   312 5224 9149 11 46 43  1  0  0
 1  0      0 10262528   5348 666500    0    0     0    16 5139 9191  6 49 45  0  0  0
 6  0      0 10247940   5348 678792    0    0     0    16 4778 8561  5 48 47  0  0  0
 9  0      0 10212940   5348 691840    0    0     0    16 5349 9283  7 47 46  0  0  0
 4  0      0 10193060   5356 705160    0    0     0    36 5359 9526  8 46 46  0  0  0
 5  1      0 10180212   5356 717840    0    0     0   276 5256 9237  5 50 44  1  0  0
 5  0      0 10167136   5356 731380    0    0     0    16 5382 9353  5 49 47  0  0  0
 6  0      0 10154788   5356 743316    0    0     0    16 4760 8445  4 50 45  0  0  0
 9  0      0 10140956   5356 756572    0    0     0    16 5317 9293  6 46 48  0  0  0
 7  0      0 10119536   5356 769100    0    0     0    16 5011 8880  5 50 45  0  0  0
10  0      0 10081988   5364 781400    0    0     8   280 5191 9149  6 50 44  1  0  0
 4  0      0 10042956   5364 793548    0    0     0     8 4963 8665  5 44 51  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 10029864   5364 805700    0    0     0    24 4614 8462  5 50 44  0  0  0
 0  0      0 10018548   5364 816596    0    0     0    16 4169 7665  7 50 42  0  0  0
 6  0      0 10004952   5364 829504    0    0     0   100 5162 9226  5 49 46  0  0  0
10  0      0 9992660   5372 841944    0    0     0   300 4762 8491  5 49 45  1  0  0
 2  0      0 9976320   5372 854076    0    0     0    16 4898 8618  5 49 46  0  0  0
 4  0      0 9963972   5372 866108    0    0     0    16 4479 8537  6 52 42  0  0  0
 2  0      0 9949608   5372 879492    0    0     0    16 5722 9637  6 46 48  0  0  0
 2  0      0 9935024   5376 892180    0    0     8    76 5024 9019  6 48 46  0  0  0
11  0      0 9899492   5516 906716    0    0  1500   308 5124 9186  5 51 42  1  0  0
 4  0      0 9861692   5516 920344    0    0  1216    16 4974 8899  6 51 42  1  0  0
 7  0      0 9819360   5516 934004    0    0    12    16 5557 9629  6 48 45  0  0  0
 9  0      0 9781824   5516 946268    0    0     0    16 5112 8795  6 51 43  0  0  0
 8  0      0 9741920   5644 959400    0    0   128   200 5059 9097  6 51 43  0  0  0
 7  0      0 9701288   5652 972340    0    0     0   340 5227 9445  6 49 45  1  0  0
 6  0      0 9659064   5652 985652    0    0     0    16 5344 9281  5 49 45  0  0  0
 2  0      0 9621028   5652 997948    0    0     0    16 4879 8825  5 54 41  0  0  0
